scenario,seq_len,ground_truth,answer
scene_12294,8,"(2, 3)","1,3177846721302151091605200218316"
scene_10831,7,"(0, 1)","1,2273458417312676128963241987000256"
scene_12560,8,"(5, 6)","1,2657765841485998779773952059375"
scene_10594,8,"(3, 4)","1,272601277155064913363953630211"
scene_10701,7,"(4, 5)","2,42022467213746145618981985297142"
scene_14856,7,"(0, 1)","1,26317678635024787741589780638401"
scene_14556,7,"(3, 4)","3,10001162354753327314463137458819"
scene_12373,8,"(0, 1)","1,21002000402618020004310132071"
scene_14305,8,"(4, 5)","0,100066894935000571312350002030"
scene_10155,8,"(2, 3)","1,2356792154313732757119543614"
scene_14004,8,"(6, 7)","3,4158684545317408093439409862319"
scene_10018,8,"(5, 6)","3,4401333102955800600615298224513"
scene_14886,8,"(4, 5)","1,3934597313466503271195454806838"
scene_12582,8,"(6, 7)","1,2346535432134345672578112364345"
scene_12994,7,"(2, 3)","1,2304166193548421809976351027448"
scene_13671,5,"(1, 2)","1,36219721601072019099092102102469"
scene_11122,7,"(5, 6)","1,200468938044292200005164397540502"
scene_14068,7,"(0, 1)","3,4352967431006355084450257543634"
scene_13770,8,"(0, 1)","1,2456173229031141031147783309083"
scene_12870,8,"(5, 6)","3,49014126332214013790141483320630"
scene_14943,7,"(1, 2)","1,35110220010001013121400310314111"
scene_14868,8,"(6, 7)","1,23702948632134356631438578421479"
scene_14200,8,"(2, 3)","1,30005429427262200721663625582428"
scene_14133,7,"(0, 1)","1,200067368112550121752768133719"
scene_13915,7,"(1, 2)","1,4843710962845337161520206389137"
scene_14388,7,"(0, 1)","1,2177211053703112673198497182421461"
scene_13881,8,"(3, 4)","1,214545619590078892900320873519424"
scene_11689,8,"(2, 3)","1,27320490110979025563479011405"
scene_13872,8,"(3, 4)","1,2797590918359354678214841864191"
scene_14560,8,"(5, 6)","1,2162243245291813712803307619024"
scene_11597,8,"(6, 7)","1,30731428602500000394229699334"
scene_13643,7,"(2, 3)","1,37061813798413437142884195250280"
scene_11135,6,"(1, 2)","1,82342567222566114672144416173"
scene_11891,8,"(2, 3)","1,211332148429205611742653914578"
scene_13015,7,"(2, 3)","1,216215770017461123820907524390"
scene_14580,7,"(1, 2)","1,445678903326215654431789140523"
scene_11251,8,"(5, 6)","1,413315352715143207475143312021"
scene_11492,8,"(2, 3)","1,2297052684267005154900280029457"
scene_14918,8,"(5, 6)","1,2311011021111020121011011021022"
scene_10724,8,"(5, 6)","1,3134698814452475027811281444795"
scene_10238,8,"(5, 6)","1,310001000101013110001202023011"
scene_14358,8,"(0, 1)","1,497780925931341206844935484481"
scene_13330,8,"(4, 5)","1,2300100030004300000310200043919"
scene_12701,8,"(5, 6)","1,22371324316472327428527163732"
scene_13902,7,"(1, 2)","1,235894345212271674515164494112"
scene_12339,8,"(4, 5)","1,2662146472213491331312314464215"
scene_11553,8,"(5, 6)","1,1301231262113013411030613012"
scene_10296,8,"(1, 2)","1,437014352221190992762142130913"
scene_10544,7,"(1, 2)","1,314566666594680888064183597822"
scene_12943,8,"(3, 4)","1,287298214423153017382144453311"
scene_13555,8,"(3, 4)","1,2353421106345623193352176847"
scene_14782,8,"(2, 3)","1,3304022573312014737861393267235"
scene_11835,7,"(5, 6)","1,4210824123111373191527561216"
scene_12333,8,"(5, 6)","1,22017413314562847416432687157762"
scene_12625,8,"(4, 5)","1,3138804844847858422100039155710"
scene_13647,8,"(1, 2)","1,2145446221111211215362774781255"
scene_10251,7,"(5, 6)","1,112345628011023341199671126331384"
scene_14652,8,"(2, 3)","1,2120425311402703711621110091712"
scene_11662,8,"(6, 7)","1,214423142115961122331107112284"
scene_13286,8,"(6, 7)","1,41151538631391191847907379034"
scene_11066,6,"(0, 1)","1,210920330421504317731071948713475"
scene_14552,7,"(1, 2)","5,21531494035942879709278340380496"
scene_10758,7,"(0, 1)","1,345678910213243646743647891011"
scene_13966,5,"(2, 3)","1,29417362206183266291140483009"
scene_12106,8,"(3, 4)","3,41681285322785189352120562784"
scene_11912,8,"(2, 3)","1,2180153415151834161613161015"
scene_11866,8,"(0, 1)","2,493302347697232454958293245"
scene_14091,7,"(1, 2)","1,219812021294728802501007545074100"
scene_11679,6,"(4, 5)","1,21320591203415388091123802720"
scene_13645,8,"(5, 6)","1,3186906213214346343425051203733"
scene_14641,8,"(2, 3)","1,316936321028534115110307922136"
scene_13642,6,"(1, 2)","1,2135693221121093569345771233518"
scene_14928,8,"(5, 6)","1,2370202105040110901520301959110"
scene_13988,6,"(3, 4)","1,210234567921428119831100803202307375"
scene_13584,8,"(3, 4)","1,41153352172834853730810766318569"
scene_12646,7,"(5, 6)","1,345678910311215221762334483527"
scene_10673,6,"(3, 4)","1,25002743622127199697313676714726"
scene_11677,7,"(1, 2)","1,42063347945187927463064447317"
scene_10794,6,"(2, 3)","1,34562301983456782345225328732"
scene_10590,8,"(1, 2)","3,4643230122384501846234848200"
scene_11002,8,"(1, 2)","1,2"
scene_10640,7,"(5, 6)","2,05431543205437713055272519"
scene_14797,7,"(4, 5)","1,43006292007107442314422945561588"
scene_12019,7,"(4, 5)","1,31802690178323029739028204000800"
scene_14016,7,"(2, 3)","1,36210842804918603107110811475724"
scene_10957,7,"(5, 6)","1,335445456601909353710380763514"
scene_14182,8,"(4, 5)","1,4"
scene_14170,7,"(3, 4)","1,262301627727740351943110139577"
scene_13204,8,"(4, 5)","1,27201034282561412473143424734437"
scene_10961,6,"(3, 4)","1,399137840990345829214112836559128"
scene_14081,8,"(2, 3)","1,2180609277623097194112357920"
scene_10588,8,"(1, 2)","1,22141278943345772976201767749"
scene_11650,7,"(1, 2)","1,41202829193547713458564081217"
scene_11856,8,"(4, 5)","1,2287488183462763071934918362829364"
scene_10832,8,"(3, 4)","1,31374862144301270191746594626208"
scene_11967,7,"(0, 1)","3,230233134230062123042356174450"
scene_11476,8,"(6, 7)","1,220221820122421191120710031201413"
scene_14734,8,"(0, 1)","3,427867493233622511211845676338298"
scene_13927,8,"(6, 7)","1,2147261869454805213453486848298"
scene_10839,8,"(0, 1)","1,215039427492736109671422174717"
scene_14884,7,"(1, 2)","6,22109123534362914973459963779"
scene_11931,7,"(5, 6)","5,42000210021000013000310020000"
scene_13839,7,"(1, 2)","3,5667278175334528897435830568825485"
scene_14879,7,"(5, 6)","1,390001000149099119819211081338"
scene_12785,8,"(3, 4)","1,231314673528674625119018923519674"
scene_14864,7,"(4, 5)","1,33822091504110501147954811518"
scene_11106,8,"(0, 1)","1,314034542253345678901108203014"
scene_14207,7,"(3, 4)","1,27534731310246925427305153361"
scene_10394,7,"(3, 4)","1,38744054230389198313748943352"
scene_11012,8,"(4, 5)","1,4210502235284876107216523062"
scene_10810,8,"(3, 4)","3,28965104112219821003110221414"
scene_12023,8,"(4, 5)","1,3305444610931472141579202269"
scene_12513,8,"(2, 3)","1,210312154316071752112503986276"
scene_11138,8,"(4, 5)","1,33602143175019057374422301128223"
scene_13137,8,"(6, 7)","1,21724079354727722440340855968"
scene_14021,8,"(0, 1)","1,445617120323159563412103242372635"
scene_11972,7,"(5, 6)","2,3"
scene_12817,7,"(5, 6)","1,3211011331232611324212030120112"
scene_10180,8,"(0, 1)","1,232119050371819434119310872706223"
scene_12508,7,"(5, 6)","0,412216863012222378277322117808111"
scene_11026,7,"(4, 5)","1,2632021104340119437310021231970"
scene_10854,8,"(6, 7)","1,42706483673123112335985774226837"
scene_10202,8,"(2, 3)","1,23673134609145642107342549539335"
scene_13177,8,"(6, 7)","1,3222117312226511284103142267563"
scene_11224,8,"(5, 6)","3,411106806232141213355423184"
scene_11609,7,"(2, 3)","1,26763100719821931389337317044"
scene_10256,7,"(0, 1)","1,2189294970080278331638208973422687"
scene_13390,8,"(2, 3)","1,3291740643566574486728742515"
scene_12396,6,"(3, 4)","1,2623036809412150001921320080"
scene_11162,8,"(1, 2)","1,100012029933021029951033012062013035"
scene_10693,7,"(3, 4)","1,6148228311111111111111962459167"
scene_14823,8,"(0, 1)","1,3999418966325065352723056485127"
scene_12376,7,"(5, 6)","1,31012084171126270986142956112823"
scene_11103,7,"(5, 6)","1,236243120211241124215047626"
scene_12677,8,"(2, 3)","1,134562021122353465331002023423"
scene_14213,7,"(4, 5)","1,5900013021025806364939042497"
scene_11040,8,"(6, 7)","1,424132567718324710296872743316"
scene_10163,8,"(1, 2)","1,312310022121312111181029001134"
scene_14405,7,"(4, 5)","1,22133401901104532112747343322134"
scene_14595,8,"(0, 1)","2,1311001151000201070110861150"
scene_11996,8,"(6, 7)","3,4125351420221244136711313066"
scene_10000,8,"(5, 6)","1,3715191000719090921657192360"
scene_14469,8,"(2, 3)","1,221420223112172210712012007219"
scene_11291,7,"(5, 6)","4,320752816169451755178026611711"
scene_13985,8,"(4, 5)","1,333173345234535424354786321453"
scene_14117,7,"(4, 5)","1,234194646005665639130392127271958"
scene_11284,7,"(1, 2)","1,2341022112314211213121311212121"
scene_10875,8,"(1, 2)","1,220434611212204330512486182927"
scene_10559,8,"(2, 3)","1,2174665623466259127430078431145"
scene_12707,7,"(1, 2)","1001,21113221209609692931539226550"
scene_10294,8,"(4, 5)","1,201321610651826811572481231481"
scene_12516,8,"(6, 7)","2,39082112014925278091215716713313"
scene_11174,7,"(4, 5)","0,115131436821272135447019414716"
scene_13936,7,"(0, 1)","3,414735534524597738081712150062"
scene_12729,8,"(4, 5)","1,2104107986224127933348201304815"
scene_12340,7,"(2, 3)","1,43569357036406270513237670067"
scene_10022,5,"(3, 4)","1,434211133532132107414132116414"
scene_13931,8,"(0, 1)","1,369454451161781307553808565049"
scene_10146,8,"(0, 1)","1,2231222231211232143214141212332"
scene_12947,7,"(2, 3)","2,462325403907762165587536549174406"
scene_11018,8,"(6, 7)","1,3369268266733351899455501162379"
scene_10117,7,"(2, 3)","1,3456789101234567123410125678934"
scene_13443,7,"(1, 2)","1,3821133157841531422331195652220"
scene_12767,7,"(0, 1)","21,3769217899444425232178301113084"
scene_14591,6,"(1, 2)","1,214354231353669271532807867154"
scene_14149,8,"(4, 5)","1,291307522271374134911731435"
scene_14249,6,"(0, 1)","1,31012062229697939069273423238345"
scene_13962,7,"(0, 1)","1,26350740284907609118910934545"
scene_10717,8,"(5, 6)","1,24041454323156553100048845462513"
scene_14558,8,"(3, 4)","2,382197264119750512345421071021114"
scene_14866,8,"(6, 7)","1,2145187448535132428826149912464"
scene_11874,8,"(0, 1)","1,22003184186242943105501141651262"
scene_10071,8,"(6, 7)","1,216097389857690453500743131417"
scene_13454,8,"(4, 5)","1,213936558610049987186893891913925"
scene_10061,8,"(6, 7)","1,25218346916255371053567941239"
scene_12223,8,"(1, 2)","1,2931091012345391234676031910740"
scene_13500,8,"(1, 2)","1,23534122234567621165497138421"
scene_12375,7,"(5, 6)","1,2262114458331621181195392544016919"
scene_11745,7,"(3, 4)","1,3135152434411013272847135623107"
scene_10042,7,"(4, 5)","1,235244117730112838746616499560132"
scene_14150,7,"(1, 2)","1,211619033032384525365478590617"
scene_14528,7,"(2, 3)","1,2000101101010011010001011000010"
scene_12051,8,"(4, 5)","3,51965038233634467812329214686"
scene_10331,7,"(4, 5)","1,340207438252037806731331450590"
scene_14981,7,"(3, 4)","1,33552801312345678610231000752539"
scene_10377,7,"(1, 2)","1,2334345671076023607138194278742"
scene_14275,7,"(4, 5)","1,284682635416442419962910002210"
scene_13257,8,"(6, 7)","1,49903303356146237996487240783100"
scene_14749,7,"(5, 6)","1,2251326803193138957891897909212"
scene_10915,8,"(5, 6)","1,26513361999215618584343992613456"
scene_12619,8,"(1, 2)","3,4255699512452948827315393621917"
scene_10436,7,"(5, 6)","1,4219632521691324132624902832"
scene_10730,6,"(2, 3)","3,416824031563916621606109178092"
scene_13768,8,"(3, 4)","1,20009011403521128310340331514"
scene_14465,7,"(5, 6)","1,834878149639661595710224112695798"
scene_11145,8,"(5, 6)","1,2456772782304043412773443265427"
scene_12094,8,"(2, 3)","1,2143122454135678691434241376"
scene_14942,8,"(3, 4)","1,4803028628081636019818141413024"
scene_13122,8,"(4, 5)","1,217214789314288478965742313617"
scene_14532,7,"(3, 4)","1,213435511223314223115234473748486"
scene_11089,8,"(0, 1)","1,3124351123234215287346313542132"
scene_10088,8,"(1, 2)","1,3771446002333507523413354018"
scene_14665,8,"(1, 2)","1,414436357364711221196219961812"
scene_14888,8,"(0, 1)","1,3117483091186987239314355778"
scene_10221,8,"(2, 3)","1,2365045462087853178823561748"
scene_11248,7,"(0, 1)","3,1000721898672084765733315352610"
scene_11201,7,"(4, 5)","3,42110102130136213253416304821"
scene_14789,8,"(4, 5)","1,2742067520295495582729757060867"
scene_14187,8,"(1, 2)","1,3734816173727731154563455744"
scene_11058,8,"(4, 5)","1,2210745283455476110515231019313"
scene_10133,8,"(1, 2)","1,2357107359587151387122452412"
scene_10032,7,"(0, 1)","1,347304835398634179496722232434"
scene_11480,7,"(0, 1)","1,2999217521220919769522352031615"
scene_10225,7,"(5, 6)","1,212410105346541203112161101984"
scene_10858,8,"(5, 6)","1,30878774112551547698122922124"
scene_11076,8,"(0, 1)","2,4362492120212685563146800503188"
scene_10870,8,"(1, 2)","1,375130512815208321112653641705"
scene_14309,6,"(0, 1)","1,2341855913911111387469304280"
scene_11156,7,"(0, 1)","1,262301000038111350164275712043"
scene_14271,8,"(6, 7)","0,34049009941272168848424837064206"
scene_11803,7,"(2, 3)","1,219947314393721984147256320034"
scene_12675,7,"(0, 1)","3,462133271074879122111252144330"
scene_11905,7,"(4, 5)","1,2000300020002100300020001000"
scene_10297,7,"(1, 2)","1,31274238435486874048495948475"
scene_13978,8,"(2, 3)","1,2456789876123426156987401189"
scene_10631,8,"(5, 6)","1,2623035393682709342373195664"
scene_10371,8,"(3, 4)","1,214124101011021101021021102210"
scene_11340,8,"(1, 2)","1,234132621437892355697354486295"
scene_10030,8,"(4, 5)","1,223747701191445528043106847977"
scene_12769,7,"(1, 2)","1,215001153492121721405612301534"
scene_14893,8,"(5, 6)","1,2621403143150314233515631312"
scene_12731,7,"(4, 5)","1,312631138813129514092222605123"
scene_13763,8,"(4, 5)","1,236864320648527293358718985483154"
scene_13675,7,"(3, 4)","1,2012057913274112340877922560019"
scene_13214,7,"(1, 2)","2,423415206883592293512413731932858"
scene_11669,7,"(3, 4)","1,45435365431173204264437873416"
scene_14606,8,"(6, 7)","1,236053411222346665255121221735"
scene_14814,7,"(3, 4)","5,27723792435738057439915617839"
scene_13794,8,"(1, 2)","1,2273187319229317308457150262980"
scene_13607,8,"(0, 1)","1,30001603438131133117311731417"
scene_12252,8,"(0, 1)","1,22110561971000212119902109352114"
scene_14258,8,"(5, 6)","2,4783249336513417624391141623169"
scene_11637,7,"(3, 4)","3,152041493403107352406201810812"
scene_10047,8,"(2, 3)","1,225314431372112297215912586529"
scene_10676,7,"(3, 4)","1,2162150844704644824754544860990"
scene_13446,8,"(3, 4)","1,2621078903120174005906373169135"
scene_11783,8,"(3, 4)","1,03705511177711239972703785899611"
scene_14082,6,"(0, 1)","1,2453453521241015137491128412563549"
scene_11462,8,"(5, 6)","1,31873452942471587880181514762127"
scene_11616,7,"(5, 6)","3,4176220673107351973872158058830"
scene_11315,7,"(5, 6)","3,4122152479082313541108483213112834"
scene_10432,8,"(0, 1)","1,210114516107103304566372142880"
scene_13699,8,"(0, 1)","1,2123642223123421123412212312345"
scene_14468,7,"(3, 4)","1,23456789426112283669077138079"
scene_13351,7,"(5, 6)","2,32513442972799331272342394091713"
scene_10901,7,"(2, 3)","1,32431445623743229398753067950629"
scene_13219,7,"(0, 1)","1,3411021210192462028350535912"
scene_10723,7,"(1, 2)","1,41236414141514431916248461712"
scene_10337,8,"(1, 2)","1,213211912019120230303206191120060"
scene_12185,8,"(1, 2)","1,43020420304170216310730032011102"
scene_10996,8,"(4, 5)","2,473712813051004095749933945397"
scene_11279,8,"(3, 4)","1,2173804510233375356854205082"
scene_13268,8,"(1, 2)","1,2139434567207011204312021014404"
scene_13043,8,"(3, 4)","1,200042354316645030002739482836"
scene_13861,7,"(1, 2)","1,3182132413442374929274492230482"
scene_11182,7,"(2, 3)","1,4300061243083726189311457542"
scene_11330,8,"(3, 4)","1,410408373411815548305102522836197"
scene_13912,7,"(1, 2)","1,414519782536329258005135776425"
scene_13452,7,"(0, 1)","1,21324211976543561288641666346730"
scene_11275,7,"(3, 4)","1,1000840062123059100715904711814"
scene_13836,8,"(6, 7)","1,2345677111012131415161718191"
scene_14066,6,"(4, 5)","1,25946780020329371549425430534144"
scene_10876,7,"(0, 1)","1,3107303294119894022561371898082365"
scene_13484,8,"(0, 1)","3,112739034932062474675654750225"
scene_10293,8,"(5, 6)","1,269406919362682433721303679184"
scene_10056,8,"(4, 5)","1,21379510775453910731935231536"
scene_10474,8,"(6, 7)","1,314599245434519163520002983531996"
scene_13053,7,"(0, 1)","1,300067388919286392197912417570300"
scene_10918,8,"(0, 1)","1,3112811234567100000770035900618"
scene_14815,8,"(6, 7)","2,319542807545327729847359971"
scene_11730,7,"(1, 2)","2,2148301438344031240891720848929"
scene_13934,8,"(1, 2)","0,2133367670112154625020006511438"
scene_14160,7,"(3, 4)","4,116003664938112628849704906724"
scene_10348,7,"(3, 4)","1,49530539658754449166582094553799"
scene_13481,7,"(3, 4)","3,13298222581787931460252304048"
scene_14038,7,"(1, 2)","1,2147493712356208764854395258046"
scene_11157,8,"(6, 7)","1,2160284311134945119917410808710"
scene_13350,8,"(3, 4)","1,31012112321423345672715353852"
scene_11447,6,"(0, 1)","1,216633713298501010071341343374"
scene_10418,7,"(1, 2)","1,21235035313563594710382852459530"
scene_10712,8,"(3, 4)","1,211120211021105101211007201010"
scene_12150,8,"(0, 1)","1,2295002100229989261005942271234"
scene_14803,8,"(3, 4)","0,21841205530218484330702763633"
scene_11658,8,"(2, 3)","1,210610120264135429100853372614539"
scene_14570,7,"(3, 4)","3,2623251076410919263908410770912629"
scene_10101,7,"(2, 3)","1,435071111135683262370910311035"
scene_11613,8,"(3, 4)","1,213415422061715392730195220624"
scene_11434,8,"(5, 6)","1,34567890123410812356720301245"
scene_10759,8,"(5, 6)","1,4421162240453652187337202415411"
scene_14903,8,"(6, 7)","1,2358092184739531961935791989"
scene_13166,7,"(4, 5)","1,2621929171751443900738893921246"
scene_13197,8,"(5, 6)","1,3821573105310347410484853787"
scene_12357,8,"(5, 6)","1,3456214298435284124529459622"
scene_11071,8,"(3, 4)","1,3555457314458975415720478855818"
scene_12893,8,"(1, 2)","1,310002315639941105023192340"
scene_11097,7,"(1, 2)","1,4458655921128493021590217367905128"
scene_12756,7,"(2, 3)","1,262102774484850561124210207743"
scene_12143,8,"(1, 2)","1,23603528622621606878438922350544338"
scene_12216,7,"(0, 1)","1,314426613505000852431322040844932"
scene_12710,7,"(4, 5)","1,59427711437313243924501535496384"
scene_13240,8,"(5, 6)","1,215612316205731322100110601681058"
scene_11982,8,"(4, 5)","1,2427621093801306206284537814422"
scene_11453,8,"(0, 1)","1,37623102510741109693613972021"
scene_10389,7,"(5, 6)","0,1121234652368545300087092073511"
scene_13393,8,"(2, 3)","1,3457578111431207723222605576"
scene_10934,7,"(0, 1)","1,2156302843840438404841747476523"
scene_14851,7,"(0, 1)","1,43213016134515929471578132475150"
scene_14921,8,"(4, 5)","1,421043130226629410914261210292"
scene_10433,6,"(3, 4)","1,3150690908724593922221416429244"
scene_13545,8,"(4, 5)","1,26102112114111102214123113112"
scene_13692,7,"(4, 5)","1,2305303933100017034514132785764"
scene_10078,8,"(1, 2)","4,5142235123512476831021003246576"
scene_13463,8,"(0, 1)",311021423454312213245323443182235
scene_14709,8,"(4, 5)","1,21013040479324260456310351412"
scene_14100,7,"(0, 1)","1,27364339062548374629162146434"
scene_11244,7,"(1, 2)","1,3743327020212079758130638236277"
scene_10402,7,"(0, 1)","10,31331705482631331968211767211012"
scene_13002,8,"(4, 5)","1,2147000100041361012013123504823"
scene_11188,8,"(0, 1)","16,120202021202020202020202020"
scene_14099,5,"(1, 2)","1,3341171440602025854536142078"
scene_12758,6,"(3, 4)","1,4234234314431341321344213245"
scene_12055,8,"(0, 1)","1,2536937854679135848116821124"
scene_14882,7,"(4, 5)","1,2201234130904256779563912878112345"
scene_10010,8,"(1, 2)","1,312345684211335292112456598734"
scene_13109,8,"(4, 5)","1,2135653459371870572561025943565"
scene_12828,8,"(4, 5)","3,490222730345307565119860831514"
scene_12610,8,"(0, 1)","1,2622722626774507300325274180934"
scene_14932,7,"(4, 5)","1,2169534521434510240472306075"
scene_10847,8,"(0, 1)","1,2250360010034523771462103444000"
scene_13605,8,"(3, 4)","1,362021012352981443520368892245"
scene_12397,8,"(5, 6)","1,32166016094320260293843452425"
scene_12464,7,"(4, 5)","1,3153682118927552752218043608"
scene_12849,8,"(4, 5)","1,100021134515782700937349282608"
scene_13721,7,"(4, 5)","1,34567891012131415161718192022"
scene_13304,8,"(2, 3)","1,3555555554965980553441304041"
scene_10892,8,"(2, 3)","1,31953169227597068622523640989"
scene_11714,8,"(1, 2)","1,234210410821124128218775190849503"
scene_10364,7,"(5, 6)","2,31815761421198632987070248619"
scene_11748,8,"(5, 6)","3,230776743128212844774002168820"
scene_14205,7,"(2, 3)","3,45678967891126351234567901234"
scene_13269,8,"(1, 2)","1,3163329149157400621411652025006"
scene_12104,7,"(2, 3)","1,3023456212310567315481666165345"
scene_13544,7,"(3, 4)","1,2457085633550297827817145078375"
scene_14950,5,"(1, 2)","3,4366361041309437556013468583146"
scene_14030,8,"(5, 6)","1,24311000000000000000000052200"
scene_13784,7,"(5, 6)","1,212312421344524134535241435346"
scene_14542,7,"(2, 3)","3,4290115415365587676112594489"
scene_10428,7,"(3, 4)","1,24567878998746878681717207853"
scene_13964,8,"(2, 3)","1,222224628291361843132717893469735"
scene_12774,8,"(6, 7)","1,336084044029230468028546523409"
scene_10799,8,"(0, 1)","1,2180991023568045216211357816481"
scene_10743,6,"(0, 1)","2,110100010001011000000011000000"
scene_10084,7,"(3, 4)","26,162794180314104578352985731604"
scene_10096,8,"(4, 5)","1,3754490263870633549009705467917"
scene_13220,5,"(0, 1)","1,309542000932478542427887838"
scene_12888,7,"(0, 1)","1,402105347931343063237318876729826"
scene_12740,7,"(4, 5)","1,3143633253101167237874237664"
scene_12792,8,"(1, 2)","1,214714355312344698532466395119"
scene_13095,8,"(4, 5)","1,213549202035783731520614523112159"
scene_10552,8,"(2, 3)","1,2169235621127945639303141291638"
scene_13922,8,"(1, 2)","1,37436149724736346833108112344"
scene_11981,5,"(2, 3)","1,3456789012345678901234567890123456"
scene_10268,7,"(0, 1)","1,2346785239411233710591424896230"
scene_12180,7,"(1, 2)","4,6223657611395050215212137948519"
scene_11075,8,"(2, 3)","3,42562107402813942797477691229"
scene_12380,8,"(2, 3)","3,48701056133104727188711877052"
scene_14241,7,"(1, 2)","1,214514632542028812264740122641402"
scene_12486,7,"(3, 4)","1,29993999139954112581573604098"
scene_11953,7,"(4, 5)","1,257292216677447921172928621478"
scene_11319,7,"(5, 6)","1,21602535902031078469380164520"
scene_13994,7,"(2, 3)","1,3463620744223967115918376076"
scene_12611,8,"(4, 5)","1,31030334401135544738130530561964"
scene_11636,8,"(6, 7)","1,356233320311012061128333242120"
scene_13098,8,"(5, 6)","1,216213153378919451322119411973"
scene_14461,5,"(0, 1)","1,469352110153910846165210048088"
scene_13067,8,"(5, 6)","1,310767259630673128454404162302616"
scene_13563,8,"(6, 7)","3,45099317545843119883152063119888"
scene_10052,8,"(4, 5)","1,21331071031826182534929455522768"
scene_10473,8,"(2, 3)","1,21554345607216302119310944733777"
scene_12249,7,"(5, 6)","1,2107202300490568069495082789912"
scene_12599,8,"(0, 1)","0,76224646350427431905884919879"
scene_12193,6,"(1, 2)","1,2169481822773089441181306250960"
scene_14863,8,"(2, 3)","3,549162004204180220303106312545"
scene_11900,8,"(0, 1)","1,238314083411081234564115376762"
scene_13121,7,"(0, 1)","3,136625482445982212150611253315"
scene_10320,8,"(5, 6)","1,260942789027103914782880938007"
scene_13851,7,"(4, 5)","1,213923708017959356912433576317"
scene_10873,8,"(1, 2)","1,216211541392610203914311342236"
scene_12243,8,"(2, 3)","1,4"
scene_10097,6,"(2, 3)","1,43014302431526983245671234567"
scene_11150,6,"(4, 5)","1,36026931254055858031824497068"
scene_13258,8,"(1, 2)","1,2273110191101121680031142102010"
scene_13620,7,"(5, 6)","1,610430363312203154847236427957"
scene_13206,7,"(2, 3)","1,2396311541827131925401417439"
scene_14314,7,"(1, 2)","1,210110201611020311070002202201405"
scene_11408,8,"(5, 6)","1,254452614202568302842556137429"
scene_11399,8,"(5, 6)","1,3769073161472323054327524456"
