scenario,seq_len,ground_truth,answer
scene_14_006903,8,4,11234567891011121314151617181920212
scene_3_001317,7,2,127133783101098207947263973646647
scene_12_005881,7,5,1202111123111111211112322312222312211
scene_12_005585,7,1,110110111011100100011100110100011110
scene_17_008226,8,6,214440492631281421549116746880733898798
scene_14_006729,7,0,12019267939284226091566194134510187
scene_2_000918,7,4,140212345681112435156785634524640987
scene_17_008468,8,6,1155141044281460626554494389134952
scene_7_003015,8,4,11021314151617181922242526272829
scene_8_003681,8,3,422331234567891011121311415161718191
scene_6_002957,7,2,1000100010010010011010110101110110011
scene_5_002170,5,1,1123143242345645779012113443347853564
scene_16_007695,6,3,1692989406665513182589226155530533
scene_16_007992,7,5,1514975902710590175450577313049330
scene_19_009310,7,6,1000100011101111001001000111000111000
scene_19_009300,8,3,120213315542746145520271693771006048
scene_10_004998,8,1,213432331125211010211123232310312434325
scene_2_000840,6,1,120214253256234567640311708974556
scene_10_004874,8,4,120210100011200110000021011022022011000
scene_8_003754,6,1,1111111111222211111111132222222323
scene_19_009113,8,5,10001000100010001000100010001000
scene_11_005218,6,2,110210110100110110100100011101001101
scene_11_005445,8,0,134621974100110225183339411255243
scene_10_004547,6,1,1000100010001000100001000010001000110
scene_2_000677,5,0,100020001000200030101102200310320220
scene_10_004899,7,5,1128112811281128112811281131281135
scene_6_002839,6,3,120214901201403201403201403201403201403201403
scene_16_007623,7,3,213421321563125634566507819326545
scene_6_002907,8,0,131073349712031471481987691016970422313
scene_10_004838,8,0,120212802103104107108101011131071081010
scene_16_007916,8,6,10110101011101110101100010110001
scene_9_004128,5,2,13789691232031115121052730898125816
scene_14_006687,8,6,1000100011011010111011011010101100
scene_1_000258,8,4,3932034341123125120372681235082341421
scene_1_000470,6,1,1123456790120305060871011415161929
scene_11_005076,6,5,12021852859079781711212262331150011512
scene_8_003964,7,3,110001001000110110111110111010111
scene_1_000389,8,4,120224312130061464311746283125315605165
scene_6_002790,8,5,1010822611011252040208939621909621
scene_18_008524,8,7,3256801054353029177264719692219836
scene_17_008134,8,7,100026002331861562200936431831813725147
scene_15_007393,8,1,10007623461013461206744578969128054
scene_3_001083,7,0,111011011100101111010010101010110100
scene_6_002564,6,5,11972200829217119720021003246226098
scene_18_008954,7,6,19635631269068491638894123754599127
scene_19_009499,7,0,120224231123123221142111211211231232
scene_11_005389,8,7,22502110210209208130010020408130811032
scene_7_003398,6,3,1198100051506410036527750937089587537
scene_15_007271,8,7,12021418534010092593721476345169330
scene_15_007229,6,1,2200210031002100110110100001110201
scene_12_005614,8,2,233109122039116742040845123456789012
scene_8_003933,8,3,10829089283398307400620470091436850200
scene_15_007245,7,1,515010010001100011100010011111110001001
scene_8_003629,6,5,1201500067348156200000000100000030000
scene_18_008950,5,3,1123456718910111227295510115837398
scene_5_002030,5,4,100010001000000000000000000000000
scene_2_000752,5,3,315636335412581025362535415353633
scene_8_003805,5,2,178979522851763105210667308133713
scene_8_003825,8,1,39941913240423290204031844018815752
scene_11_005211,7,1,410112221102121031210131221111210011111
scene_6_002846,5,3,23930003421306793120304114131840007723
scene_9_004217,7,4,111011011010101010101101010101010
scene_11_005331,6,0,320225354312399388459774223684703218
scene_11_005126,5,4,15200738063326302169094314023481315
scene_9_004284,6,3,1772217773200630001438310003391070
scene_19_009189,8,6,12021314222615221712168420120012413
scene_11_005380,8,3,3802107111012111000483302722861050240
scene_19_009148,6,3,1123456788829101113141516171819202
scene_14_006982,7,2,315412308340170078401529424501805
scene_19_009087,8,2,11234568901112134156171902213141516
scene_2_000847,4,1,1101101100101110110111010100110110
scene_19_009145,8,6,51501380811225973359400901815975192
scene_5_002379,8,1,112345567890121314151617181920212
scene_14_006744,8,2,51962322137148943997535217569618965723
scene_8_003747,8,2,132854863172034925714791202221920088
scene_6_002567,7,3,1000621533175499547910120547603825173
scene_15_007005,8,7,11234567891011121314151617181920212
scene_6_002530,8,6,1101101010010001001001000100100010000
scene_14_006833,7,6,12021004008101305208001101104101107201003100
scene_6_002950,7,0,540076721803369374110971468419596376
scene_12_005631,5,1,2250411231416113207092080101034571069
scene_14_006827,8,0,100013014472080005000000101210202735
scene_2_000986,8,3,112345670112345670112345670112345671
scene_10_004911,7,1,11011010111111011111101111010111000111
scene_16_007602,7,3,200010001000100001000001010010001000
scene_5_002487,7,6,2000503000417102807910110939116482846476
scene_6_002527,8,1,2345678126054378911342972221434562
scene_5_002151,7,4,154082731151071910919749634570270477
scene_14_006503,8,6,112578298112955084902518106107107104
scene_18_008841,7,4,112345673310111111178888898991232
scene_6_002529,7,0,110001000100101010101010101010010
scene_11_005070,6,4,100046723034852309683146734239907436
scene_17_008167,8,5,175410411021103021074024010330120120
scene_12_005522,7,5,14711815826441527953145029593668588
scene_12_005705,7,4,11982198319861985198719891997199
scene_10_004598,8,0,10001000100010010001000100010001
scene_5_002217,6,3,112812011111020020010001001001110111101
scene_17_008328,8,5,11011010100011011010010011110001010101
scene_1_000103,7,5,12012421321234227112345123431343213
scene_12_005530,8,2,15166109841107882411951860174333633
scene_5_002224,6,3,1101102110111101001000101011111011
scene_10_004970,8,5,13114234567789910211121314151617
scene_8_003981,5,0,12021332279330215311303248208484748
scene_8_003874,8,7,111512345678910111213141516171819202
scene_6_002654,7,2,1000364012345679876544733212005678
scene_10_004959,7,6,12013145393568529214732321684585440644
scene_13_006100,5,3,11961202121031091172082123312231201231
scene_16_007735,7,6,1101122022303101211001130511510010110
scene_5_002031,5,2,120211412020210711102100200310113010201
scene_10_004719,8,1,51234554321123456789123456789123456789123456
scene_3_001292,7,4,1123123411110270123123031111120001135
scene_11_005289,7,5,1202151118184874651287523132062045
scene_4_001602,8,7,15180448338228155562263182344568033918
scene_1_000436,7,0,1291231628197268348679007523621542369
scene_18_008701,7,3,111213234444451527181703313167980
scene_5_002435,6,2,1361808038021608038081610061471421442316
scene_2_000828,5,4,11210001110001100001101010010111000000
scene_5_002427,6,3,132331076115250577233408167260047319
scene_12_005598,8,5,152233211566111111111111111111111
scene_9_004417,4,2,329933211252112311156384276672341521275
scene_16_007997,8,3,1201212345677890123456789810123456789
scene_11_005118,6,0,210740827832098380483519198193894545
scene_18_008515,8,3,1196112317811272510114143020010112332
scene_5_002157,7,5,1128546172069643172324693742395319044
scene_18_008959,6,0,11111101100211011110011010011110110
scene_16_007736,7,2,210920210110201102021021012010201120120
scene_3_001302,6,1,1
scene_12_005737,7,5,10004101121002110210201112091210312203
scene_13_006276,8,4,1000503141020621309714000118312048900
scene_18_008793,8,7,31309388440642623676197091849313514
scene_16_007968,8,7,16952143102384272157715942861827168
scene_10_004781,8,2,16972167317709446156710164286593932
scene_12_005578,8,4,1192186345365503745521351732455475
scene_12_005691,7,6,129811323075142145018248395271837564
scene_3_001066,6,3,493902543404435494068034161733145
scene_11_005435,8,2,115010110110110100101100101000110110111
scene_13_006403,7,0,120220012021000000000000002000200022
scene_18_008844,8,1,120232139213084083023038803840312314880
scene_6_002562,6,4,3403156861819171402005962579291973037
scene_11_005055,7,3,711110111001101101011011010110111111
scene_12_005745,8,0,100021110001001000101001101111011011110
scene_17_008370,8,3,1202123143112314311231431123143112314
scene_18_008626,7,2,110214403041121370123122004144040112
scene_5_002073,5,1,11013040670581678668082831284698447244
scene_5_002116,7,4,3550686587986765555043087687705577869
scene_18_008987,8,0,15624135345678122934567812294248765
scene_11_005083,5,4,110110111100101011011100011000111011
scene_10_004792,6,0,13334321125244377252127131294712651127237
scene_19_009479,6,5,12021001121014102100120010401000100200800
scene_11_005088,7,0,120210020002100210021011201013010100
scene_15_007176,8,4,511311110710101101111111111011101010
scene_10_004544,7,3,1345950000631036010458050809030877
scene_5_002289,7,0,16987237234049037745133978943210878
scene_18_008622,5,0,11231415171819202122233334353637
scene_11_005379,5,3,1101101011001011010111011000101110
scene_13_006320,8,1,100010001101101001101000100010101000
scene_12_005844,7,4,12012315246789013243456712301018699
scene_10_004808,6,3,2100212864139398763147211959414767201
scene_20_009732,8,6,1
scene_6_002928,7,2,10001100011011011110111110000011010011
scene_7_003408,8,5,100010001100010001100011011011011000
scene_10_004875,8,2,53007150192822310611527725832897614048548
scene_19_009168,7,5,1000633715312098882542051064743116315
scene_18_008624,8,6,1101101010111110110101011011011011101
scene_15_007462,6,3,1125269078107738164311915363611881
scene_12_005918,8,4,100011234567891011112131415161718201
scene_8_003954,8,6,120177193143296911078914784769322380
scene_5_002067,5,0,1345678910120714120162004926223311
scene_10_004601,8,7,1412525736019127792112608679444711
scene_15_007162,8,3,22000000000000000000000000000000
scene_13_006464,8,7,11997765929210435019418080865083730600
scene_14_006748,8,3,11011011101110001111001110000110000
scene_6_002649,8,4,1000921234671215781246543145678245
scene_18_008907,7,4,1195365761545365744913294453169678
scene_2_000792,6,1,1101101111110110110101010000110011011
scene_14_006937,8,7,21486017677608282271388297697144653434
scene_12_005502,8,2,11986123457890123486572365431019790
scene_2_000564,8,4,1202147894728491184994347523502769
scene_11_005355,6,3,43512333333413232331684239313437
scene_11_005062,4,3,210360914112793002144654594426406717848
scene_3_001449,8,6,1202303792734567892637589031056912624314
scene_4_001929,8,4,1111120112011110111000101010101011
scene_9_004114,5,1,3191191191191191191191919119191191191191191
scene_5_002048,5,2,171101021001110811021041301030110110
scene_11_005230,7,3,21083121231532123458584237926314132184
scene_5_002369,7,6,4130213248836705521241164899539642580
scene_7_003321,8,6,1000709354902749319690314717702103640632
scene_11_005497,6,0,120216189016407867085213411531548415
scene_2_000881,6,5,1123456790631234578901234567890123456
scene_3_001310,6,0,110110110000101011110110110011010010
scene_18_008694,6,0,112314846856172853557026879258256936
scene_11_005284,5,1,11001000100100011011010000000011011
scene_4_001675,7,3,1123341141213123142424324324324324324324
scene_8_003819,5,4,112380456250338831562132434550373226112
scene_11_005114,7,5,1111110101101110110111011010111010
scene_18_008899,6,2,134567891012131415161718192021222
scene_5_002313,6,4,10978915534045577411280360790216577
scene_18_008906,7,5,19888199419238151366523742289202228
scene_19_009083,8,1,1123502311472589256317608591192101481333
scene_11_005403,4,1,10001000111101110011101100101011101
scene_18_008592,8,0,1202201321020122011201203121020120210
scene_5_002245,6,0,11281128112811281128112811281128
scene_9_004296,6,2,1213412315645123456765668721457890123
scene_8_003535,6,1,10001000100010001000100010001000
scene_6_002609,8,2,199112312346778291374682924873214
scene_11_005474,5,0,100020001100101011011001110101111
scene_8_003648,5,3,112312421431652472586931204187275326467
scene_8_003920,5,3,39999000488776586334000337671212000720
scene_19_009380,7,3,110110101101001010101010011110101110
scene_14_006902,7,2,1123123123123123123123123123123123123123123123
scene_6_002684,8,7,119971235011236842366739260795972495
scene_10_004668,8,4,12022034022015021011010102102201200110211
scene_11_005041,7,6,11071036331196754923806445431261886
scene_11_005349,5,3,1123456789101112131415161718192021
scene_5_002233,5,0,423675705112204703823786467576853500
scene_6_002607,6,4,11010001110010000100000110110101010000
scene_20_009530,7,0,112345671234567123456712345671234567
scene_19_009301,7,2,774203716800838735005449257287278118129
scene_13_006141,5,4,125629771327324478472720622939438435523
scene_7_003195,6,2,31403132433231329372343326731234512
scene_11_005394,5,1,1196380323801161071238214634255730775
scene_3_001082,7,4,1993748311093882467399187394375178467206
scene_10_004508,8,7,112012120123323114012211202112010210
scene_15_007354,8,4,12561101101011011011011111111100117111
scene_10_004591,7,1,1123134444466888886767888888888966
scene_10_004643,7,4,11901583123807943240116613439231011
scene_11_005486,6,3,11011011010111111011111011111111110
scene_11_005030,7,6,5591115863037025576767980627068215410
scene_13_006261,8,1,1008132413240577455759922700043338875
scene_7_003491,8,6,1123111121111111111112111111111111
scene_7_003411,5,3,2255119795678075738376551010689439
scene_16_007767,7,4,5667678902012157850696923158603436
scene_11_005072,7,2,31982103138882627569448255870981349
scene_11_005180,5,4,19727476403456649390462401695317215
scene_5_002088,6,5,3108354218456734742463509175976528
scene_3_001431,8,0,1123314541523842559263072141431210
scene_8_003697,6,5,1100100010001111010101011100111100
scene_6_002552,8,4,1202236447174314214894518765535308
scene_10_004572,7,0,21111231111331113331111113333211114
scene_7_003271,8,0,1130834838447441789068917297531170332
scene_8_003868,8,1,165335934288748912348715330498112
scene_19_009323,7,3,1000100010001100010001000110001000
scene_5_002275,5,4,700070007109310371079010009001000900
scene_5_002398,6,0,12017307310117120012010310010111110113
scene_12_005848,8,3,18095411058884963451617922124192933
scene_16_007920,7,1,220182841311926803614784782572743837
scene_10_004780,7,0,12018374987662477147886544075491147
scene_18_008896,8,0,22005101121001976198300083130081603
scene_11_005262,5,1,111221234212345676767676767676767
scene_8_003704,5,3,413722650432735177114695047048984008
scene_10_004857,8,0,120110110111111111111111111111111
scene_5_002124,5,1,2156991257934255635027809196370381668
scene_17_008304,7,6,19034057135621473105986764779183250
scene_1_000402,7,0,1676516258917926631191870694796520
scene_15_007433,8,3,21981231134236292539583197452941331873
scene_18_008646,7,6,1262728690635212538779413294138551201498
scene_18_008965,8,2,1101123120121301112010110101010201200
scene_10_004854,7,4,12023233442150612312345676578970011
scene_7_003198,5,0,110214234234132842804562090819066112286
scene_9_004093,5,2,1000100010111101110010111100010000010
scene_10_004706,6,1,53840887721071157250374841563544467187
scene_10_004658,8,2,120220122120202211001100000001102201
scene_12_005515,5,4,100010001000010100010001011100010000000
scene_18_008561,8,7,11234567789310121415161819222510
scene_18_008787,7,4,1202134345464622627123596526059668311
scene_6_002579,6,3,1123124132451321234564327464213423412
scene_3_001440,7,4,120212318417231444119825086837651288
scene_9_004229,5,3,799270618936323952841890723332283368
scene_10_004868,7,3,11231034567653725271216506342810537
scene_19_009271,8,6,1421562136684201833614706021285306
scene_5_002014,7,3,120225674418888813211448554413040225
scene_16_007844,8,1,112314654789867235025672463891276648
scene_5_002433,5,1,1000110110101101111111100011101110
scene_15_007063,8,4,100013012213022211110121001010112010
scene_18_008623,7,0,1000112345678910111213141516171819
scene_4_001843,8,6,10001201408305362809668143305362809668
scene_12_005731,7,2,110110101180011101101101011100111111
scene_16_007732,8,6,5000100273019327360415479313119488
scene_6_002538,6,3,12028081201208012028021802018020102008
scene_14_006643,8,2,172134478455702137457364860225973143
scene_10_004551,8,1,1123456780122829508131973531834611373
scene_18_008902,7,0,2109123616107351762271938917528237828
scene_5_002145,5,2,576385170180200644006023393560170019
scene_13_006022,7,4,214792130378301309575706234328235225
scene_10_004666,8,1,127806011442273301940208294762627
scene_9_004295,7,6,428912660834492278616556186543210677907
scene_6_002637,6,5,10009123123450320010394902184623069
scene_17_008498,8,1,19848132746198370754848164514192683
scene_10_004667,8,7,151711940892783901703153743431390
scene_3_001337,6,4,100034567891011121314151617192024
scene_1_000356,6,2,10000212345678910111213141516171819
scene_6_002640,7,6,1123121314151617181920212223242526
scene_3_001334,8,4,10001101101111101111101100111010
scene_12_005671,6,2,17800000077169811581800829437792714
scene_5_002054,6,0,1000100000100010000010001000001000100000
scene_11_005347,6,0,120230543398312314729872103521341295345
scene_10_004701,8,3,11961010111111101110001010011010111101
scene_8_003948,8,7,1000220232252272302312312312302312
scene_6_002627,8,5,49067434066520576747332394070081014
scene_8_003571,8,0,175089784143880487277854365527509
scene_12_005909,7,6,1198258622393028899119617335558364924
scene_5_002437,7,5,12223456778901134156897723482569
scene_2_000928,4,3,2985544315016292058414625572015034510
scene_11_005404,5,3,310264210790927273690636104838583440
scene_19_009038,7,3,112345677890111213141516171819202
scene_9_004415,6,4,1195474628302911285834631770336415
scene_19_009044,8,6,100031081736888912046297105059569967
scene_5_002448,5,4,18534763548991158143037958236917
scene_2_000508,6,0,1202183130283412171313224158241318
scene_10_004906,7,4,1202111017402107120031171001101011031110
scene_5_002459,7,1,266453752239451800446630315172341
scene_5_002260,5,2,3861576389119380389319439197928814
scene_15_007123,7,3,12021213141516171819202225262728
scene_15_007152,8,2,420000000008000142713008393650044850
scene_19_009146,6,4,100011234033118010001123403311801000
scene_12_005568,7,4,1000210031004100031001300210003023
scene_11_005110,5,3,1202152706200001196310315405197179763
scene_8_003728,8,0,112831301329122111311218301121400020
scene_11_005499,6,2,134898737364619137731163838059960918414
scene_11_005053,8,0,1512946766220179613119215198492729332424
scene_2_000500,6,1,1123454567891011121314151617181920
scene_8_003530,8,5,17013275521475310765407426562531206
scene_3_001177,7,6,220061673119587500726466564653845
scene_9_004482,6,3,110110110111001100101000000000000000
scene_2_000823,6,4,119217306380804877508592834330017
scene_18_008668,8,4,120224120000112002100001120220810911132
scene_11_005412,7,1,120213423467787272112302362513094815024
scene_8_003577,6,4,109509406610309208061127421391616255
scene_16_007978,6,4,3123647021751706146230774246879967705
scene_10_004556,7,6,112023034353455667208234658712345678
scene_8_003538,5,1,10001106203110101101111011011110111101
scene_6_002833,7,1,1198990026621525464408912301176614
scene_18_008853,7,1,16111122130243561271345677891123456
scene_12_005758,7,6,1001101100111011011011000111111000100
scene_18_008809,8,7,1202647112786625671117221062145667
scene_9_004001,5,4,11991191125111211110011011110001100
scene_3_001101,5,3,100022222222222220009000332014132128
scene_17_008335,8,7,123433946762052112824475338421905
scene_13_006032,7,6,11023112112111511311202022112121111
scene_1_000005,6,4,12016018202860587552851008259074883760
scene_2_000548,7,3,20001427933074547446130957926316274
scene_18_008504,8,0,1213425867950134826505937162061072
scene_11_005039,8,1,1000181200914081100083101120110019010
scene_15_007388,8,7,13100499111122200011230000011111214410
scene_12_005897,6,4,3202183793122182372110030216093208
scene_2_000913,7,2,119230171312119119114499415315115518
scene_2_000590,6,4,1202133333333333333343212213333333
scene_12_005892,8,1,2120141985888244451158263478705288
scene_15_007474,8,1,12021543503395199614619595580980318
scene_18_008731,7,1,1123456780901181468272953419226823
scene_7_003192,6,3,3843658537547008993176504784793421434519
scene_11_005381,6,2,1123456789121345678910111234567891213456
scene_11_005074,5,3,110210101101011010110101101011010110110
scene_8_003977,5,4,11503300903710534786319245678283127
scene_9_004453,5,2,1202647420794027734399398656163456230
scene_19_009131,7,2,11011011110101010110010110111011011
scene_18_008782,8,1,110110111011100110100100100011110110111
scene_19_009098,8,6,11981198419811982198119811981198
scene_4_001620,7,4,45677862134695904411283647631298107
scene_8_003857,7,6,12013157898302254325679132028478946738216
scene_5_002207,6,4,10001000100011000111001101101001110
scene_5_002161,7,2,123441111221112010233312012020122131202
scene_3_001200,6,1,11011214234132533240888130436508815
scene_12_005824,6,1,11011211110110111011200111010001110001
scene_10_004681,8,1,10001000110100010100000011000101010
scene_2_000937,5,4,2100100010001100011000110001100011000
scene_11_005215,7,1,71982730623312318742913714449852786729
scene_13_006428,7,5,3171191889363628267593545867622926
scene_19_009460,7,3,112345687891011121314151617181920
scene_3_001136,6,3,4644631853383185170830696693528317715
scene_11_005142,7,6,121111221131301713112210311111111
scene_11_005371,7,4,11911920726022079811981811780112182100
scene_2_000929,6,3,120212231213211231312121321312112313
scene_9_004281,4,3,01234567891011121314151617181920212
scene_12_005531,5,1,3322117651126363113907931108762735200
scene_5_002243,6,4,3000409417348362063992088330919963
scene_8_003552,7,5,137891623142465511123178130608988749
scene_10_004982,8,1,11011011110101010110001010111100110
scene_9_004287,6,1,431101011110111000100011000100011000
scene_1_000100,6,4,325016293421174831654847641603871083528
scene_19_009067,7,1,1217012007330400106222020000505010
scene_9_004201,4,2,10002000300050004000600070008000
scene_12_005727,6,3,1123404078414123734124331199332230586335
scene_8_003902,6,4,151013054130120910622110210902106315122
scene_5_002244,6,3,122343647411857890157283256910983000
scene_10_004552,8,5,5340853190814891769735393511873859
scene_8_003518,5,2,1000170314120199202121227137187139140200
scene_11_005042,8,5,21156544846812021231312112231124180314
scene_18_008508,8,2,120111234567891011121315161712202326
scene_18_008602,8,7,1202641117491593123151021013075318518
scene_5_002209,5,3,10002000100010110101110110010101000
scene_5_002488,6,0,121231521321241352101222334313514
scene_5_002070,5,1,1515318454142279080463390210218020513
scene_11_005158,6,4,4142198638948595464394384717055835976395
scene_2_000767,7,6,1000110100010100110100010010001001000
scene_11_005170,7,2,120150426101231516242213047500000000
scene_5_002430,5,1,12148151512014380117909010336302115180
scene_11_005358,5,0,11011010101100101011010010101110110
scene_18_008636,7,5,120225293921140312345592483754687636
scene_12_005615,8,6,100031083516695139869359198715480330
scene_19_009016,7,4,110110111010110100111000101110111100
scene_3_001171,8,1,20009288343734876139877485363411580
scene_3_001452,8,0,11011222573324444785493771275240612
scene_19_009275,8,6,14132141034110419413871703192850
scene_1_000257,7,2,10001000100011101100100110001000100
scene_3_001168,7,2,10003123453802123456721125406745678937
scene_12_005658,8,5,10001000101011000011111111111111
scene_11_005294,6,1,281121087473135793549604533335918
scene_8_003822,8,5,12021011111001001010101010110001001
scene_5_002137,6,5,1781515616999332210224813019273924348
scene_18_008627,8,7,1796479011213079863771284707463085250
scene_19_009258,8,3,1000331000303010303080080101010101000
scene_6_002985,5,2,11011011001110110101000000000001110
scene_12_005837,6,4,1123123123123123123123123123123123123123123123
scene_6_002635,8,0,391198942223542968831204193496510829
scene_7_003413,8,5,10001000100010001000100010001000
scene_18_008766,8,4,20002891202210001010111000411002001010
scene_19_009245,7,3,7202102351125621202160130313241734
scene_3_001286,8,6,20001206101010001011101000101100110101
scene_2_000830,8,7,191119189115200713410118115791104100
scene_18_008554,7,3,1000100000000000000000010101000000
scene_5_002059,4,2,3901342085773421079956983482977597120578
scene_10_004955,7,0,1202324345670119146808211244822339500
scene_6_002951,7,3,1101101111111111010011011011111111
scene_14_006983,7,5,110213456789012345679012301234567890
scene_18_008699,8,7,12013323012012111101001103001102023023111
scene_5_002496,8,4,119911981197101921119513201224012232
scene_3_001283,6,5,1911221230314673173235269372139371347
scene_12_005609,8,5,11234567891011121314151617181920212
scene_18_008773,6,4,123212023032103704310737273310443201
scene_17_008004,8,2,11231516111222115213142432351617
scene_12_005575,8,5,1198619311171824431528689160695634
scene_11_005395,5,4,120128472731778977905395084058069808400
scene_18_008540,7,3,11282202120104230122002102101320
scene_3_001030,6,4,316211731278304330591739531211789
scene_8_003966,7,2,10523119312395211481241214751414214
scene_14_006618,7,1,1202134314629464051213125926111555
scene_16_007656,8,0,11011010110011001102001101101101011
scene_6_002810,7,3,52018545522502988411957137164312772195
scene_8_003763,7,4,11011010101010110110111101100111011
scene_13_006453,8,4,18611938512061793623271421434572512
