scenario,seq_len,ground_truth,answer
scene_18_008699,8,7,120212003123123143414343144344341431314
scene_2_000661,10,7,0100001000100000110100010001111001011
scene_14_006692,8,3,4000223061739677003339941483302639137
scene_17_008271,10,6,110110111010111011010111110111011
scene_18_008624,8,6,10001000100001001000010011101010100101
scene_16_007898,10,1,1000312468272101157481732494012345
scene_7_003176,11,5,100017185864545890341353313582141047
scene_12_005973,9,3,112345678910111213415623646769891011
scene_1_000049,11,6,312345678910111212314141516171819202
scene_6_002776,12,7,1202105320431202060480310201203933120
scene_1_000057,9,7,119622021252234571314258646529247238121
scene_3_001067,9,8,178637320167216615991094122162161145
scene_19_009478,10,1,11011011111111111111101111111111
scene_4_001714,9,2,11011010101010101010101010101010
scene_14_006644,11,7,11234567801123456780212345678031234567
scene_12_005931,9,6,110110101100001000110110110100010001
scene_7_003260,12,7,12017124610521323221153316329493334229
scene_10_004736,9,8,010110100100010110101010101010001010
scene_4_001514,11,3,110110111010111010100010100100001010
scene_6_002530,8,0,171324483559162621667026395511924826
scene_2_000522,9,5,120221301101201201203201132010212220220011
scene_14_006828,8,7,12023022244053745642062083819403232
scene_15_007163,11,8,120112021211202121020121112011203122
scene_13_006116,9,1,1123455678910111213141516171819202
scene_2_000696,10,1,145678645212298432175436309101917
scene_6_002623,10,9,120211101101100110011001100101010
scene_4_001748,12,9,10002003004005006007008009001000110012003
scene_3_001343,8,5,18173544731206098237007764769682103
scene_3_001482,12,3,159642707696181228867862535293890
scene_8_003717,9,4,41021312232211248989478150562217139
scene_2_000524,11,10,1000112345678910111213141516171819
scene_13_006451,12,7,11011011010110110100000001000110110110
scene_8_003749,11,7,21201211110110211001010011001010011
scene_2_000783,9,8,110110110001010111011001100101010
scene_14_006909,9,5,112312313111111111111211111111111123
scene_14_006813,10,3,10002100212012021200220107103321210311
scene_13_006472,10,2,21152931321254656814345678910111223
scene_15_007110,9,8,12233444566778899101112133151617
scene_6_002682,16,4,12021619327166188380234123111120312312
scene_7_003272,11,1,12021333011221111011182012221112030010
scene_13_006339,9,4,129694477118439217056693239427786276
scene_1_000251,11,5,1202245391021221812313127219225141322146
scene_18_008930,9,0,1111110101011010111009910101011110
scene_1_000339,12,0,12348513679230458163866159762375012
scene_13_006016,10,2,10001101101001010001000010010111101110
scene_10_004781,8,6,1123121214112314211231421123142112412
scene_2_000552,9,1,1311243457891131420512023456789102
scene_17_008378,9,8,171326733647169996938168470755140200
scene_19_009219,11,6,1101101011001101111111111111111110
scene_17_008197,8,4,120111221112120110110201010101020
scene_14_006794,9,3,164353111121637821256310977238714128
scene_14_006517,11,5,11231423556768911213145678901238
scene_17_008328,8,2,1202321455567912266210117313635032
scene_8_003948,8,6,1426467758518477222202123324468470133
scene_17_008364,8,5,1112313553832232542747468145358810
scene_9_004441,15,2,1101101001000110110100100010010001
scene_13_006068,10,0,1288812019201621012017201212120120160
scene_3_001167,9,3,100010001011100010010101101110001000100
scene_17_008147,9,5,110110110010111111000100111011100110
scene_5_002496,8,0,0370454480494749492735045558694313
scene_16_007585,8,6,120230112023011202301120213021001101
scene_7_003419,11,1,10007300303224278040964247611056950
scene_17_008202,12,10,112345558789427400000052144000002101
scene_7_003387,12,10,211344813576521123447590702166182519
scene_14_006575,10,0,1202803318156802678587640700578470725
scene_14_006677,11,2,120211121022313211413231321322132
scene_14_006892,8,0,1202111265132798301254233591240545214
scene_12_005848,8,5,121234567789101213141516171819202
scene_15_007257,11,9,12028090080155611021032470061107311302
scene_3_001342,9,0,110110101011010110101001101101010101
scene_12_005741,11,0,11011010011101011011011110101000011100
scene_17_008053,10,6,10001101101010101101110001010100111101
scene_19_009087,8,4,1123321535111164223344455667890918
scene_15_007040,11,10,31029431197712351822292269672658
scene_9_004189,9,6,112311132334224353455225324456436235
scene_11_005366,10,8,21281942194611683751653119874622520210
scene_14_006631,10,6,12134657890123569801243750291638
scene_1_000486,12,6,12026468673479382717944199585529928
scene_10_004522,8,4,110110111010011000100101011101001010
scene_13_006071,11,9,12021992307939187197483984522929286839
scene_17_008326,10,7,112314121123141221111211141121112214112
scene_1_000015,10,8,1000100010110010101111011011001011
scene_20_009728,10,1,1000120210310410711013111080210710100910
scene_3_001122,10,4,1202141256756675235421245816343789
scene_20_009878,12,0,112512241141323313541535364363738
scene_15_007469,8,7,100012010001202101011010202101020300
scene_1_000283,9,7,1101101111001101011111110011011011
scene_3_001470,8,7,1125355595443144389130331575136462535
scene_12_005520,11,2,12561916237260340176189277346120369838
scene_7_003141,10,2,120141347545231201594537345320141928
scene_16_007564,13,8,11287312886211891882172385508709455
scene_14_006651,10,7,11979111327233216349321317482120716
scene_16_007606,11,7,1101101010200207234131171324911118469
scene_3_001293,9,8,19110312213140312531110243434112610
scene_11_005456,11,7,1105577361758785674226490736843750
scene_20_009890,15,4,1202121214213231323141312132413232
scene_14_006643,8,1,11234567809810131416171819202224
scene_20_009508,12,3,21141152657136206149230334481284510369
scene_15_007433,8,6,60001000661098206090581678873865000
scene_9_004014,10,8,12021589330749392020339694508631698855
scene_13_006299,8,0,10001000100010001000010100010111010
scene_14_006719,10,9,527692067645245253112838946353920215
scene_15_007164,11,7,3202123571113851752631356430723731512
scene_18_008561,8,6,120230471030412761419097094505787397
scene_2_000550,10,3,10002130132624315108824520467004215
scene_8_003628,11,7,12017132210073431351431487135845967
scene_8_003907,12,5,12384669840265596517748206178223239
scene_19_009058,8,2,128351666441109120120892916384016
scene_1_000154,9,2,1123456789101112131415161718192021
scene_20_009696,12,6,3505083567134284910226504490152727
scene_16_007927,10,1,1202644280211051721300180391403737330
scene_1_000042,10,2,1000110110110010001110101010001000111
scene_2_000567,14,2,1202134877612013488031019368062936448
scene_18_008538,8,6,11011011101110101010101110101110
scene_12_005615,8,7,14543454456467641201778176576731947183
scene_6_002774,11,6,120189093783174233454835550830181155
scene_8_003612,9,1,11281111110130130222020000888000031110
scene_15_007349,12,11,31606519029229104606222112546507646794
scene_8_003604,8,5,050120172003502200006003201211834023
scene_16_007964,13,0,3640227211533671502353417825543756928
scene_10_004551,8,3,112223456788203101112250263111513827
scene_13_006176,9,1,11234567891011121314151617181920212
scene_13_006090,9,4,1123456678899001011214151617181920
scene_15_007090,9,2,32023078022022032802571211218100788060
scene_10_004658,8,2,1128112312313141123741123441231141123
scene_1_000222,9,1,1102102012210212012021022120210120210101
scene_18_008648,9,4,11093119612298885468160648180651228853
scene_1_000281,9,3,110551124110100100101001001101101011
scene_16_007663,8,1,110110111101111111001001101111101110
scene_15_007204,11,9,110110111111100110111110111010111000
scene_5_002327,9,5,1202121344843132531223949478271785
scene_6_002552,8,5,11011212110001011128310218010001101
scene_3_001486,8,0,11231546789991121314729189354166072837
scene_14_006911,8,7,27213411053126825145652711467043
scene_14_006530,10,5,12154789010122030345679810121569
scene_3_001179,11,2,1123335100010002021000094498560000030
scene_18_008748,10,8,1101101101110111011011100010000000000
scene_18_008766,8,6,119100010111000011110101010111010100
scene_16_007526,12,5,22011303327200304211311710294322820329
scene_10_004721,8,1,12021234183221324234213434567894120
scene_8_003862,11,7,119858978938142197903351161811800337575
scene_8_003835,12,5,100030201608019010708050909090200270
scene_13_006456,9,5,1128942101011020101010011101120119
scene_17_008275,12,3,112345678862101112541516272843146
scene_3_001117,10,4,1123134445869244413731458110132179337
scene_20_009733,10,1,112313124569812341697312915691822453
scene_4_001625,11,8,300035703662152744815953824047905175
scene_1_000473,9,7,142342701108203700017122905102338
scene_20_009581,14,12,1101101110111001101000111011100001101
scene_7_003480,13,4,48112133662143434562454111071070913
scene_5_002190,9,3,12012456807425639576574610064110977497
scene_20_009901,13,7,1213445678910111213141516171819202
scene_17_008176,10,8,120210623111020112021020110220605300621
scene_2_000519,11,7,112340210750196776213202745200729879338
scene_16_007944,8,4,165894046084238928533642071270093745
scene_18_008767,9,3,1000110110111001010010001100101100
scene_15_007132,8,2,1214577310051028021822289092756312325
scene_4_001751,11,7,11011011101010110100110110111010100
scene_11_005042,8,1,111100202304110110000202201130211100
scene_10_004681,8,4,112345677890991113141516171819202
scene_6_002790,8,2,4198955926635716800500147919740707946
scene_14_006756,10,8,2123123123123123123123123123123123123123123123
scene_15_007089,10,0,100021000030000480010031001000323202
scene_10_004552,8,4,112345677890123455678012345674012345
scene_2_000571,14,13,100086720003300011000004351092000123000
scene_14_006882,8,7,11234566778509121314151617181920212
scene_1_000183,11,2,11234567011214587768910233458991125
scene_8_003764,11,4,100031331533702177277745371673348627
scene_8_003923,9,1,1101101010100110011011010001110010110101
scene_8_003917,8,1,2000510856555446294569458599671176
scene_15_007347,10,2,1612822014117997542341502385256390480
scene_6_002870,11,3,4226312348678959021346232107672487
scene_16_007717,11,9,11011010111001001000110010011010111000
scene_17_008172,9,8,2911010001100100101110110010010000100
scene_14_006937,8,7,120212101320212231210232023120212312
scene_10_004598,8,0,999990895726082431586975933143347894
scene_13_006064,10,3,111111000110110011010001100000011
scene_20_009665,13,4,10003201712011290012010020130303020130
scene_15_007440,12,2,1111111110110111101100111001000010100
scene_6_002745,8,1,11234567891011121314151617181920212
scene_12_005514,9,6,12021051091010110816151509145148148134133
scene_20_009557,11,4,1101101111101100111111100101111100
scene_10_004667,8,4,1123123415666778903311122467830638
scene_20_009529,9,7,1123456789101112131415161718192021
scene_8_003644,12,1,1101101110001010110011010101000111000111
scene_17_008401,9,2,1333333333327645653694417076366767844
scene_2_000965,9,2,2133333444488777882883333997999999
scene_11_005246,8,2,2112111011101101011000110110001101
scene_4_001803,10,9,10009100995682937364478594629338610
scene_10_004666,8,1,120211111010110110100000000001001011
scene_7_003072,11,7,112811011011011111011000101001101110
scene_1_000202,9,1,1101101011011010110101110110101110110
scene_18_008809,8,0,12501651100201000210320210001203002004
scene_15_007221,9,8,01011010111111001101101111001101111
scene_3_001249,10,4,1202141977412313892103159731158793822
scene_18_008782,8,7,119350000103501934280472483298317802
scene_4_001905,13,7,21789591122788448364441012651732
scene_8_003788,12,5,61744411021402200240506461101567321234
scene_16_007512,9,6,11234567891011121314151617181920212
scene_10_004678,10,4,100072351598100023355300200311107023428
scene_4_001956,11,1,1000100011111111100011011011100010100
scene_3_001397,10,5,10222111101011010111011011001111011
scene_17_008265,10,8,100010000000000100000001010001000010000
scene_14_006793,9,0,37214431625698427537503678922580
scene_16_007589,12,10,411721322221121121011201120120802201
scene_19_009275,8,4,11231422211333334444455566777891010
scene_3_001018,11,4,2107765439361001788313716510760798210744
scene_19_009096,9,1,1640578410560574112798780416199274749
scene_18_008885,9,2,41111010110111101001101101101001101101
scene_2_000882,8,3,12021243441323513345374254193452345268
scene_12_005618,8,7,1128211610710933875973185139921752679239
scene_3_001438,10,2,176102694109077677119338273761462
scene_14_006730,10,8,151005108312021225101311017171817
scene_15_007458,8,6,112821234564789012345679834523465234
scene_3_001402,9,7,100210344913243587856901234567891011
scene_7_003001,10,8,11003100001111110000010110001121010
scene_10_004744,8,3,12021628538080430949072608145182096
scene_6_002553,14,13,112340123456711080123567101234567890
scene_17_008220,8,6,120214102930356212847201808198143246
scene_13_006164,10,4,112345673267134323434556767789234523
scene_13_006058,9,2,11011011001011011001000011101011101
scene_19_009049,9,5,120182731876035990215792959531128153
scene_12_005934,8,7,110110101110011011011100011010110000
scene_14_006985,8,3,11011010101111101000010010010011001000
scene_4_001630,13,12,13789348735147211954119575197095487
scene_9_004156,14,5,110110101001000101110010011011010011
scene_17_008390,11,6,1682685659518798090669703741162454
scene_10_004869,12,7,104400101101101110010011010001000000
scene_17_008244,10,2,6268162285097622310120908365976157048
scene_20_009593,13,1,1101101100111011110110110101101101110
scene_8_003591,8,7,11111111011001111010100100101001010010
scene_1_000179,9,2,1202135264601136490512814291527218068
scene_13_006167,11,4,11011010111001000100101010000111011
scene_7_003016,11,10,11011010101001011110101101011010110101
scene_16_007607,13,5,14142151725351231688849149704226675
scene_10_004619,8,1,1313243456728116728822910083059510
scene_4_001824,9,1,171031520179715159280281284052585444
scene_4_001621,12,2,1123456789101112131415161718192021
scene_14_006700,12,0,34567908132143541235679081321008
scene_12_005889,9,0,100075181425412081821210358248558225
scene_12_005598,8,5,1010110110001010100110010100101111
scene_12_005736,10,3,63707564010110708405779204637205390767
scene_9_004008,15,9,100010001110100101110101010010000101
scene_18_008505,9,2,81234567101012131415161718192022
scene_6_002819,8,3,125672620001234567380782126672907545337
scene_18_008877,9,3,119120121301101101010101101101010110110
scene_14_006784,9,4,195211226444466144487345616128330848496
scene_10_004527,9,7,12022412413211130021112044102031021
scene_9_004363,9,8,179148745776208827799645408134567513
scene_4_001511,10,7,119639363986343044855450924154567070
scene_17_008368,9,4,1101101111010010111101010110101111111
scene_1_000106,9,4,1202141234566688789112345669876543210
scene_13_006480,9,3,7802148360221120284453836843468322
scene_13_006300,10,0,100063952120372184155091153393811446889
scene_17_008250,11,4,1213213343536374849505112131415
scene_15_007064,9,7,1202118111202022091302010217002032021070
scene_6_002512,9,3,2642082200910075124452650130700970189
scene_6_002684,8,3,238635371868006132396205874136795
scene_9_004168,11,10,51022060546373829310726108215557762
scene_6_002945,10,7,100039105443666312038170337202859234
scene_17_008392,9,4,1110110101101100101011011011010101101
scene_13_006262,9,3,410575707822974195783872618968433284
scene_4_001960,13,8,1311222353547785471471222365637924
scene_14_006832,10,7,121431241321423124152415241625313
scene_3_001100,11,1,11234567891011121314151617181920212
scene_4_001979,10,3,442144334411283442200202200392111601301
scene_17_008094,10,8,1201820828262818209408356860122970
scene_15_007354,8,6,10001000100011010101111010101010110
scene_7_003388,10,8,112344621612386101257761432908505577
scene_19_009251,12,5,32015234112573459321020653104785889610
scene_4_001742,10,9,4159453372193117101513810115787980247
scene_14_006896,10,3,110110110010111001101000110110111000
scene_19_009313,9,8,210110111101110001110001011001101100010
scene_19_009282,8,1,1202154422102272151858007031999107
scene_14_006946,8,6,1931054112198627372616049235426026012
scene_12_005999,9,0,1458777678426824064728238948630623226
scene_4_001591,11,4,1512211231411321431243123516241345
scene_3_001073,10,1,29314720812171908141522328181842374
scene_4_001980,13,8,1133170111010121011111010111001101
scene_13_006083,9,7,112844567578910111213141516171819
scene_1_000161,13,9,112311411256468611111325191901190011
scene_1_000341,10,0,11011011000011110111011101101101110
scene_19_009486,10,3,11923271112134313273485293453321134564
scene_15_007393,8,3,120219684111107020000021701111438040
scene_2_000516,13,1,183134889483013268789130151837398307
scene_8_003940,12,0,1000100011010001001001000101010001101
scene_14_006526,12,3,1123123123123123123123123123123123123123123123
scene_18_008705,9,7,1101101000011110001110110001011101101
scene_15_007366,10,0,100031071299212345699221231202882468
scene_13_006386,8,3,1419871092034113445769813779805623
scene_4_001509,13,12,120213145021197312633372624136312
scene_20_009551,10,1,120210310511411411231071109104107104103107
scene_14_006672,9,3,1128234486661844468545843472956301148
scene_8_003588,10,2,174961119878984494354594289049118
scene_14_006984,9,4,66021084313482036484436653157176106815
scene_8_003575,11,10,16952180816292620387866373763624
scene_6_002649,8,2,11973969197713879342941509524903085
scene_1_000412,12,3,11011011101110101011010011011010101
scene_9_004134,10,0,120212313214124311431442111151331
scene_1_000299,12,0,1711981190221560936307630373512944
scene_14_006665,10,7,11234567891011121314151617181920212
scene_13_006320,8,1,3131223514411263174216145120067612
scene_7_003404,9,8,100091215000090010010005100410300400300
scene_14_006557,8,0,11287512834234715837191294612351492
scene_3_001297,10,1,14114141102191211201010910110100109120
scene_18_008884,9,1,120226844624411563226277767038993036
scene_16_007662,12,5,1111101111011011101110101110001110
scene_20_009607,14,1,200025934567321499891982990704098609
scene_2_000975,9,8,217215556232000236922502305081312248
scene_16_007550,10,6,12111322112111111232122111132212311
scene_16_007635,9,7,12106111109112211112011101101100210
scene_8_003951,9,1,1101000101100101101110111110001000110
scene_8_003919,12,7,119030546465912067211344783628348198224
scene_17_008090,10,6,1101101011001101100111100110110011
scene_8_003868,8,6,217110710795622407838345231887841450945
scene_1_000302,9,5,112335448576574112752955824356507725
scene_10_004824,13,10,319052337036211228674917659007846
scene_5_002360,10,2,11234567111177111457015031596219129
scene_20_009970,10,1,1201907716462134642514344534950485407
scene_20_009784,13,1,10001201210110210711110201011031120102
scene_1_000337,10,5,120232112315454511233241321545134132
scene_6_002824,12,8,1334112827431410240615011123456399
scene_16_007523,12,10,132113313422343344444455566666712
scene_18_008504,8,5,10510721403554111011106032731532
scene_19_009113,8,1,12023263114212423112211842577256625
scene_7_003044,9,7,10001000100100011011101101010101010
scene_7_003434,8,5,111231531324954879112345671234567123
scene_20_009922,8,4,15101011011001100110011100010101110
scene_20_009830,11,4,110511110101111000011110110101011011
scene_3_001164,10,0,121342119537421306421193403150185827
scene_13_006248,9,1,1123123123123123123123412312341231234123
scene_19_009196,8,3,1123456789101112131415161718192021
scene_20_009732,8,7,1201408305362809668143305362809668143305
scene_13_006005,12,5,3202198009330112878108082100055394939
scene_8_003987,11,0,1128273019259267604159583174644884520
scene_9_004023,11,9,11234567878910111213141516171819202
scene_15_007315,12,7,200078455702170355338234878895063310427
scene_17_008336,11,7,3111204472818997703521561889113399770
scene_4_001603,11,6,30001609272176647193891752823780087338
scene_7_003271,8,1,101802002010110230002110211021020010
scene_1_000296,11,1,120112021110210111011110000001100
scene_15_007367,9,0,111111111111111111111111111111
scene_8_003825,8,0,1000110110101000110110101000110110100
scene_18_008761,10,4,11234567898101210351131329446946789
scene_14_006966,8,2,1998545370753054816451460526831574
scene_16_007734,10,4,1000409000000100101010110101011010101
scene_1_000068,11,0,11234557837268635681032045334244318
scene_13_006181,12,2,31231372183482813542920942919034436
scene_8_003679,13,8,10007912110120112120211202112021120311103
scene_3_001260,11,6,11011011111111111111111111111111
scene_15_007190,11,0,120212021620211512052942511121420320
scene_19_009451,10,4,100010001000001100101100100111101100
scene_11_005380,8,0,11231341241123247224352134124112313545
scene_14_006693,9,2,1101101111101110001010011010111101101000
scene_16_007521,12,11,12023225228677233435297898142679
scene_3_001042,9,1,120210202202012012102200210022012100
scene_17_008191,11,6,1101000110011001001010011000010110100
scene_12_005503,10,8,2193403809138288991196803333583649240834
scene_13_006126,11,4,1000312315165217639773048253206858
scene_17_008071,8,3,10001000100010001000100010001000
scene_3_001055,8,1,1102120273334465055678090107116121
scene_20_009824,12,5,100010001001000101010011100010001101
scene_14_006760,11,3,1123456789012345678901234567891012345678
scene_10_004685,8,4,12112345689012046297104369514672358
scene_20_009930,15,9,10001000100010000000001000100001000110
scene_13_006210,10,7,11981198119811981198119811981198
scene_16_007797,8,5,3101775948123832071521263113749736
scene_4_001897,13,2,1202808280801806200030315172000072822
scene_11_005031,9,7,1112345879012345879012345879012345
scene_12_005907,8,1,12023231324113213211231423413212132
scene_1_000480,10,7,52986778721483133463917336246211615
scene_20_009701,12,5,112340334488206749461231765209817
scene_9_004170,10,1,12134267879013142548769803282397364
scene_20_009595,13,9,120264720000119631031540519717500632020
scene_13_006350,14,7,1294315061113751828948798923902512
scene_14_006713,9,7,11011011110001010100100010111001101
scene_1_000466,11,0,110110101010101010101101110101010
scene_6_002697,12,5,1456222560366741260076649530108423
scene_6_002712,14,0,1000112345678910111213141516171819
scene_7_003239,13,5,12022434467577726466564653845872102
scene_4_001735,10,6,120211122111221212212212112312121123121123
scene_2_000727,9,5,119610380804877508592834330017594370
scene_7_003015,8,1,11251113211421143113411451132114321
scene_10_004518,9,4,10101011111011101110111011100000
scene_6_002717,10,5,1222251030920305261042307161623030405
scene_9_004389,9,5,1202123456789012345678901234567890123456
scene_4_001755,14,2,02401081316253617166513914126151721
scene_4_001734,9,4,410637451689491957612394727846408
scene_18_008676,8,5,1202256213531440411230117661440318
scene_7_003045,10,8,1202101011010101011111111110111110
scene_12_005575,8,5,488888828811949847855975592684585
scene_14_006676,9,4,11234578668910111213141516171819
scene_17_008276,8,7,1229393464319332786629565735513943571747
scene_20_009866,14,2,1101101010111011011011000111101101011
scene_2_000685,10,4,4666236666238623831017236682663549
scene_9_004133,14,2,311248365112346571242341676412343412
scene_3_001016,9,7,1101101011001101111010011100010101100
scene_6_002595,10,5,10571377183953136230590836950724197659
scene_11_005039,8,3,320831797944713034391921806190645558
scene_11_005271,8,5,1113421256789101134211256789101134
scene_4_001780,9,4,11011011110111210110110111011011011110
scene_11_005389,8,6,21073744010263612011170248521598627868
scene_18_008508,8,3,1198771306229263301255772531127364
scene_4_001566,12,10,0123456789101213141516171819202122
scene_15_007240,11,8,11011010101010101011011010111011011
scene_4_001577,14,4,1202602743112026027431120260274311
scene_17_008036,10,7,112311112223344443444555567897777777
scene_20_009640,15,14,120230200120180110021012201120101120
scene_15_007387,9,0,12004917981192163912068071067323810693
scene_18_008965,8,6,120220120123120120212121021211210212112102
scene_15_007271,8,5,176329661408185434142684453891466
scene_3_001491,11,5,1101101011101101100000011010110110110
scene_17_008096,9,5,10005223000411100010002170002100021400
scene_13_006434,13,2,476121681412191374253700321705348
scene_18_008577,9,7,11234567891011121314151617181920212
scene_8_003778,13,7,8131198476983421459821239827958636288
scene_7_003017,11,1,14871951111101221303134504288810001618
scene_6_002680,8,3,1128807575938921053772343368351972237
scene_8_003662,8,6,121341362647246283616231271467559588
scene_2_000958,9,4,10007730813314341913509100682000661517
scene_8_003933,8,3,100010001010111011110010101011101
scene_1_000428,8,1,11234567891011121314151617181920212
scene_17_008267,8,3,23043340413251302164361337618280520632
scene_10_004682,9,4,10002000100000000000200040002010000
scene_1_000368,11,9,119931189151760275205414956722588023
scene_7_003025,10,9,12029947300048928000758693484320184230250
scene_15_007378,10,1,1191511017546422007182774531507186819
scene_12_005580,10,8,3124784526294281307324602513027766048
scene_13_006296,10,7,30001198119200081231011203481601322
scene_4_001929,8,0,1202122341323456534566477889099101102
scene_2_000604,13,3,100034567891011121314151718192022
scene_13_006129,9,5,11010001000101010110111110001110100100
scene_1_000287,11,5,1101101101101101101101101101101101101101101101
scene_9_004468,10,2,100032061048038021741000103092720253
scene_8_003643,11,7,100012023040506070809101112131415
scene_12_005709,9,2,1152994411282761917881575334037918417
scene_18_008632,8,4,1128112312341234123411231231231231234
scene_9_004062,11,3,1123456721011234567701234567111234567
scene_9_004186,10,5,1000100011000000110011000110000110
scene_4_001863,9,8,1000298332087295282159393064410713813037
scene_6_002872,10,0,120122012202101210201110202201212210
scene_12_005660,8,5,1101101101010101010101010101010110
scene_19_009379,8,4,11234567789012131415161718192021
scene_7_003331,10,6,12379054672040482194118018135577327
scene_17_008137,8,6,1000120710002102201102010700110102002
scene_5_002020,9,7,1101101111011101111011010101101011110
scene_1_000163,10,6,11234567981011131517192023252627
scene_16_007824,8,4,1000100110110110000101001001110010010010
scene_14_006714,10,1,210119142229671145494783020246487
scene_15_007242,10,7,34545236204456238435621436521283764
scene_2_000813,15,11,1128714733224631272975259335111283160
scene_5_002387,11,7,21448052780978914697727356404992376
scene_2_000852,14,4,1191201201207110903843320160020120220120101
scene_17_008167,8,6,1770071197876352604336930064238057
scene_18_008724,9,0,1202105203154110717029811078358467993620
scene_2_000857,14,0,12021524531847406031160914189919110
scene_12_005521,9,3,2112231123123123123123123123123123123123123123
scene_13_006421,11,6,1196210944342833744230647394943589230
scene_19_009308,9,7,11984139469226471391382168146728830734
scene_1_000012,9,2,1202151671025621713047729115148008042083
scene_14_006887,11,6,164648648648704648276168410382583055
scene_1_000399,12,1,120212734551254122122156456123121712
scene_3_001111,10,8,11011011110101010111101111001100010
scene_17_008033,11,4,1123114111561516616171718191201021122
scene_2_000978,9,7,188888923169078432033123456790812
scene_12_005528,9,7,110100011010001101000110100011010001
scene_20_009872,16,4,213544347722045084380912539598149085437
scene_12_005587,9,7,1633011001111000000000000000000
scene_16_007791,13,1,12021342191033451125776345678512082
scene_2_000530,9,5,152411242723243510852194625866378024
scene_20_009934,14,8,1202200531031079634616162811511299464
scene_19_009352,9,4,182156299504519521597345276046698
scene_7_003110,11,10,12028023184110254568347584101457
scene_4_001776,9,3,159868867215560301722832966151379480
scene_13_006304,8,3,1101101000010000110001111110111110110
scene_14_006883,10,0,1124315666863109311162354101511
scene_20_009750,15,7,10002100102008403402101103201002101102201
scene_3_001454,10,9,1236623342363405432235064571617
scene_7_003041,8,1,125511985021107551305941103811487
scene_2_000651,14,11,11233211233211233281123321123321123321123321
scene_4_001570,10,8,176789405155010964751915733595044455
scene_9_004325,11,2,118114835213231670002030426925103025
scene_14_006738,9,1,120210132012100123020110011201200300301
scene_2_000875,14,10,1101000100010001101000100011010001
scene_2_000902,14,2,11234567882235326518303036142638
scene_20_009919,10,6,1128311599673491495673129196701240118
scene_1_000389,8,1,120210212010212022012102102021020210
scene_7_003493,8,4,499922408080013035923852001201801144
scene_6_002907,8,5,120179317464271011206601130354368728
scene_1_000335,12,8,11234567987481215182674642753509143
scene_18_008533,9,1,11234567809112345678091123456792123
scene_7_003414,9,8,1667831421223128511285112835258312835
scene_12_005530,8,4,940083531987256782864393475687577
scene_1_000263,11,9,110110101110110101110001101101011101
scene_3_001171,8,5,10101010101010101010101010101010
scene_9_004450,12,0,1101101001111111111111111111110010
