scenario,seq_len,ground_truth,answer
scene_339,8,"(3, 4)","61,2"
scene_545,6,"(2, 3)","57,5"
scene_350,5,"(1, 2)","41,9"
scene_33,7,"(5, 6)","18,5"
scene_581,4,"(1, 2)","37,4"
scene_349,5,"(0, 1)","32,5"
scene_443,5,"(1, 2)","36,5"
scene_450,5,"(0, 1)","43,3"
scene_534,5,"(2, 3)","79,75"
scene_301,5,"(3, 4)","04,6"
scene_64,5,"(2, 3)","46,6"
scene_92,4,"(0, 1)","23,36"
scene_254,5,"(1, 2)","71,6"
scene_56,6,"(4, 5)","17,5"
scene_361,5,"(2, 3)","83,15"
scene_40,7,"(1, 2)","80,00"
scene_185,6,"(3, 4)","65,76"
scene_555,4,"(1, 2)","57,6"
scene_690,5,"(3, 4)","23,0"
scene_416,8,"(1, 2)","18,87"
scene_264,8,"(2, 3)","53,1"
scene_592,5,"(1, 2)","41,0"
scene_193,4,"(0, 1)","69,5"
scene_311,4,"(2, 3)","11,6"
scene_15,5,"(2, 3)","57,55"
scene_187,6,"(4, 5)","87,44"
scene_617,4,"(1, 2)","36,00"
scene_525,7,"(4, 5)","66,0"
scene_509,7,"(3, 4)","17,03"
scene_227,4,"(1, 2)","42,3"
scene_642,4,"(0, 1)","10,21"
scene_297,8,"(1, 2)","63,5"
scene_554,4,"(2, 3)","50,50"
scene_28,8,"(3, 4)","47,9"
scene_327,4,"(0, 1)","42,0"
scene_655,5,"(0, 1)","93,90"
scene_13,7,"(0, 1)","20,00"
scene_612,4,"(0, 1)","99,99"
scene_553,8,"(5, 6)","31,0"
scene_510,5,"(1, 2)","68,5"
scene_96,8,"(6, 7)","75,00"
scene_548,4,"(2, 3)","69,00"
scene_237,4,"(1, 2)","70,00"
scene_219,4,"(2, 3)","76,9"
scene_180,4,"(0, 1)","15,61"
scene_568,4,"(1, 2)","35,00"
scene_359,8,"(3, 4)","65,43"
scene_256,6,"(4, 5)","07,08"
scene_377,5,"(3, 4)","70,3"
scene_414,6,"(4, 5)","45,13"
scene_174,5,"(2, 3)","43,0"
scene_106,4,"(2, 3)","72,00"
scene_116,4,"(0, 1)","44,8"
scene_290,6,"(0, 1)","96,91"
scene_599,5,"(2, 3)","32,18"
scene_62,5,"(2, 3)","35,28"
scene_207,7,"(0, 1)","50,00"
scene_671,6,"(2, 3)","94,5"
scene_516,6,"(3, 4)","60,41"
scene_639,7,"(1, 2)","55,6"
scene_524,8,"(3, 4)","45,3"
scene_280,4,"(0, 1)","82,00"
scene_60,6,"(2, 3)","16,63"
scene_23,7,"(4, 5)","45,55"
scene_431,7,"(1, 2)","40,3"
scene_532,5,"(0, 1)","88,86"
scene_600,7,"(5, 6)","15,80"
scene_411,8,"(2, 3)","44,4"
scene_43,5,"(1, 2)","80,38"
scene_567,5,"(1, 2)","76,9"
scene_213,5,"(2, 3)","15,25"
scene_602,6,"(1, 2)","20,00"
scene_158,4,"(2, 3)","59,0"
scene_312,8,"(6, 7)","04,03"
scene_119,8,"(4, 5)","15,63"
scene_564,6,"(0, 1)","44,2"
scene_542,7,"(4, 5)","41,41"
scene_513,7,"(2, 3)","25,00"
scene_423,8,"(3, 4)","77,2"
scene_326,5,"(0, 1)","67,2"
scene_622,8,"(0, 1)","69,0"
scene_652,5,"(2, 3)","44,4"
scene_204,4,"(1, 2)","23,6"
scene_140,4,"(0, 1)","90,79"
scene_255,4,"(0, 1)","97,39"
scene_77,7,"(1, 2)","37,1"
scene_492,6,"(4, 5)","04,00"
scene_321,4,"(0, 1)","90,00"
scene_650,4,"(0, 1)","14,88"
scene_406,4,"(2, 3)","50,00"
scene_557,8,"(3, 4)","63,3"
scene_378,8,"(6, 7)","74,31"
scene_436,5,"(0, 1)","02,6"
scene_609,5,"(1, 2)","47,7"
scene_306,4,"(0, 1)","07,9"
scene_412,7,"(5, 6)","92,90"
scene_340,7,"(3, 4)","40,00"
scene_632,8,"(4, 5)","05,30"
scene_272,8,"(1, 2)","27,5"
scene_573,7,"(2, 3)","16,4"
scene_192,6,"(4, 5)","04,63"
scene_455,8,"(6, 7)","48,8"
scene_129,5,"(3, 4)","64,62"
scene_489,4,"(0, 1)","35,00"
scene_200,7,"(4, 5)","65,06"
scene_399,5,"(1, 2)","10,00"
scene_502,8,"(5, 6)","30,00"
scene_307,4,"(1, 2)","37,68"
scene_661,6,"(3, 4)","65,3"
scene_231,4,"(2, 3)","14,00"
scene_461,5,"(2, 3)","30,00"
scene_241,5,"(3, 4)","96,30"
scene_110,6,"(4, 5)","45,8"
scene_490,5,"(3, 4)","34,8"
scene_503,6,"(0, 1)","47,3"
scene_171,7,"(1, 2)","39,22"
scene_188,8,"(1, 2)","56,9"
scene_368,6,"(0, 1)","61,0"
scene_184,5,"(2, 3)","07,0"
scene_315,5,"(0, 1)","71,22"
scene_417,8,"(4, 5)","92,3"
scene_365,7,"(4, 5)","31,0"
scene_547,5,"(1, 2)","16,66"
scene_636,8,"(4, 5)","44,4"
scene_437,6,"(1, 2)","36,36"
scene_614,6,"(0, 1)","60,9"
scene_285,5,"(0, 1)","73,95"
scene_480,8,"(5, 6)","45,8"
scene_147,7,"(5, 6)","00,00"
scene_457,6,"(0, 1)","19,66"
scene_454,8,"(1, 2)","67,50"
scene_449,6,"(0, 1)","05,72"
scene_155,6,"(0, 1)","86,71"
scene_286,5,"(2, 3)","11,56"
scene_335,6,"(0, 1)","04,22"
scene_201,5,"(1, 2)","68,54"
scene_571,5,"(2, 3)","64,00"
scene_88,6,"(3, 4)","98,46"
scene_404,7,"(1, 2)","34,34"
scene_152,8,"(4, 5)","75,00"
scene_649,4,"(0, 1)","76,0"
scene_9,8,"(5, 6)","08,00"
scene_341,4,"(2, 3)","34,5"
scene_148,4,"(2, 3)","36,66"
scene_45,6,"(3, 4)","46,0"
scene_302,4,"(0, 1)","93,8"
scene_468,6,"(3, 4)","20,00"
scene_631,5,"(3, 4)","17,78"
scene_435,6,"(1, 2)","72,33"
scene_393,8,"(0, 1)","49,5"
scene_137,7,"(0, 1)","17,05"
scene_215,4,"(2, 3)","05,06"
scene_585,5,"(3, 4)","46,54"
scene_540,5,"(2, 3)","79,9"
scene_130,6,"(3, 4)","45,5"
scene_164,6,"(3, 4)","26,0"
scene_686,6,"(3, 4)","64,97"
scene_243,5,"(0, 1)","12,48"
scene_197,6,"(0, 1)","05,14"
scene_17,6,"(0, 1)","76,54"
scene_221,4,"(1, 2)","37,30"
scene_453,5,"(2, 3)","16,35"
scene_424,4,"(0, 1)","43,3"
scene_392,7,"(1, 2)","46,7"
scene_593,6,"(1, 2)","61,72"
scene_168,8,"(1, 2)","59,58"
scene_666,6,"(4, 5)","60,00"
scene_294,6,"(3, 4)","56,92"
scene_58,8,"(1, 2)","51,8"
scene_680,5,"(3, 4)","37,8"
scene_552,6,"(1, 2)","70,00"
scene_266,5,"(2, 3)","50,00"
scene_78,5,"(3, 4)","05,09"
scene_179,7,"(1, 2)","50,00"
scene_514,7,"(0, 1)","48,6"
scene_102,8,"(3, 4)","88,2"
scene_113,8,"(6, 7)","15,1"
scene_240,5,"(0, 1)","73,00"
scene_544,4,"(0, 1)","76,8"
scene_195,6,"(4, 5)","66,8"
scene_669,7,"(0, 1)","73,1"
scene_634,8,"(0, 1)","15,00"
scene_136,5,"(1, 2)","23,71"
scene_472,5,"(1, 2)","71,5"
scene_474,4,"(1, 2)","83,56"
scene_303,4,"(1, 2)","55,8"
scene_91,8,"(3, 4)","24,54"
scene_12,5,"(1, 2)","57,4"
scene_211,6,"(3, 4)","75,83"
scene_90,6,"(0, 1)","10,00"
scene_83,5,"(1, 2)","50,00"
scene_578,6,"(3, 4)","78,50"
scene_320,8,"(0, 1)","35,00"
scene_430,8,"(3, 4)","15,00"
scene_476,8,"(2, 3)","16,5"
scene_52,4,"(1, 2)","22,4"
scene_522,5,"(2, 3)","34,2"
scene_316,5,"(3, 4)","16,36"
scene_183,5,"(3, 4)","09,9"
scene_444,4,"(0, 1)","35,38"
scene_186,8,"(1, 2)","62,6"
scene_157,5,"(2, 3)","57,76"
scene_515,4,"(0, 1)","62,99"
scene_678,6,"(0, 1)","74,98"
scene_477,6,"(4, 5)","20,00"
scene_75,4,"(2, 3)","38,28"
scene_369,8,"(4, 5)","32,0"
scene_491,4,"(0, 1)","58,72"
scene_18,7,"(5, 6)","67,00"
scene_279,6,"(2, 3)","56,5"
scene_76,6,"(0, 1)","31,50"
scene_446,4,"(0, 1)","97,0"
scene_611,4,"(2, 3)","35,25"
scene_329,6,"(3, 4)","65,77"
scene_287,4,"(2, 3)","00,8"
scene_218,7,"(4, 5)","60,5"
scene_282,7,"(1, 2)","45,6"
scene_563,6,"(0, 1)","64,4"
scene_82,5,"(0, 1)","49,5"
scene_134,6,"(1, 2)","26,0"
scene_66,8,"(0, 1)","17,02"
scene_170,5,"(0, 1)","15,00"
scene_422,7,"(5, 6)","62,0"
scene_22,8,"(6, 7)","12,80"
scene_586,6,"(1, 2)","37,38"
scene_415,7,"(3, 4)","55,0"
scene_434,5,"(0, 1)","86,00"
scene_26,6,"(4, 5)","25,00"
scene_533,8,"(1, 2)","57,4"
scene_619,6,"(4, 5)","46,1"
scene_258,4,"(2, 3)","18,4"
scene_324,4,"(0, 1)","39,9"
scene_364,6,"(4, 5)","69,0"
scene_621,4,"(0, 1)","03,42"
scene_107,7,"(3, 4)","77,9"
scene_309,6,"(4, 5)","44,0"
scene_144,7,"(4, 5)","12,6"
scene_139,8,"(4, 5)","62,78"
scene_407,5,"(2, 3)","42,0"
scene_328,8,"(2, 3)","07,0"
scene_54,6,"(1, 2)","14,58"
scene_539,6,"(2, 3)","30,00"
scene_625,5,"(1, 2)","16,39"
scene_68,6,"(2, 3)","35,54"
scene_53,7,"(3, 4)","14,00"
scene_355,6,"(1, 2)","67,87"
scene_283,4,"(2, 3)","79,00"
scene_351,4,"(2, 3)","64,3"
scene_651,4,"(1, 2)","30,00"
scene_313,6,"(3, 4)","72,1"
scene_154,7,"(2, 3)","93,75"
scene_278,6,"(0, 1)","82,5"
scene_587,4,"(0, 1)","43,8"
scene_575,7,"(3, 4)","40,2"
scene_145,8,"(4, 5)","16,70"
scene_189,4,"(2, 3)","73,5"
scene_125,8,"(0, 1)","71,07"
scene_528,8,"(0, 1)","46,9"
scene_178,7,"(4, 5)","15,3"
scene_358,4,"(0, 1)","19,8"
scene_360,6,"(4, 5)","15,00"
scene_259,4,"(1, 2)","26,4"
scene_427,8,"(1, 2)","42,44"
scene_275,6,"(2, 3)","35,70"
scene_653,5,"(0, 1)","60,67"
scene_51,6,"(1, 2)","33,5"
scene_288,5,"(2, 3)","04,69"
scene_318,6,"(2, 3)","84,85"
scene_354,7,"(1, 2)","54,5"
scene_4,4,"(1, 2)","22,0"
scene_37,6,"(4, 5)","85,4"
scene_366,5,"(2, 3)","27,5"
scene_610,6,"(4, 5)","07,00"
scene_153,8,"(6, 7)","67,51"
scene_467,4,"(2, 3)","57,56"
scene_343,5,"(0, 1)","50,00"
scene_493,6,"(4, 5)","73,00"
scene_202,6,"(2, 3)","03,07"
scene_420,4,"(2, 3)","71,8"
scene_122,7,"(0, 1)","42,7"
scene_397,5,"(1, 2)","24,0"
scene_535,5,"(2, 3)","69,9"
scene_658,4,"(0, 1)","35,63"
scene_133,8,"(0, 1)","60,00"
scene_562,4,"(2, 3)","66,26"
scene_267,7,"(4, 5)","19,69"
scene_289,5,"(1, 2)","82,00"
scene_298,6,"(2, 3)","39,30"
scene_336,6,"(2, 3)","10,52"
scene_624,7,"(4, 5)","64,9"
scene_646,7,"(1, 2)","05,7"
scene_317,7,"(5, 6)","91,2"
scene_20,8,"(2, 3)","43,0"
scene_384,7,"(1, 2)","51,8"
scene_402,8,"(5, 6)","15,6"
scene_126,8,"(5, 6)","43,9"
scene_291,4,"(1, 2)","35,00"
scene_61,5,"(3, 4)","00,04"
scene_561,7,"(2, 3)","56,8"
scene_120,6,"(0, 1)","86,5"
scene_345,4,"(0, 1)","31,0"
scene_506,5,"(3, 4)","36,0"
scene_304,4,"(1, 2)","35,5"
scene_35,6,"(0, 1)","15,00"
scene_681,6,"(0, 1)","39,30"
scene_41,4,"(1, 2)","79,5"
scene_260,7,"(1, 2)","22,58"
scene_396,8,"(5, 6)","82,62"
scene_537,5,"(2, 3)","09,9"
scene_529,6,"(1, 2)","85,67"
scene_572,6,"(3, 4)","18,07"
scene_244,5,"(3, 4)","22,50"
scene_299,8,"(4, 5)","86,24"
scene_439,7,"(0, 1)","79,05"
scene_403,8,"(0, 1)","46,43"
scene_160,6,"(0, 1)","45,00"
scene_523,6,"(1, 2)","52,7"
scene_465,6,"(4, 5)","55,55"
scene_277,5,"(0, 1)","35,88"
scene_376,7,"(2, 3)","30,00"
scene_635,4,"(2, 3)","86,00"
scene_29,6,"(4, 5)","97,8"
scene_111,8,"(1, 2)","88,5"
scene_151,5,"(3, 4)","50,00"
scene_456,4,"(0, 1)","85,2"
scene_79,6,"(0, 1)","14,2"
scene_249,4,"(1, 2)","97,98"
scene_695,4,"(1, 2)","54,54"
scene_338,5,"(0, 1)","84,00"
scene_630,5,"(2, 3)","79,5"
scene_418,6,"(1, 2)","40,7"
scene_374,7,"(5, 6)","79,01"
scene_356,8,"(1, 2)","86,64"
scene_452,4,"(2, 3)","95,00"
scene_597,4,"(0, 1)","74,00"
scene_232,4,"(1, 2)","75,10"
scene_419,4,"(2, 3)","54,2"
scene_485,8,"(6, 7)","37,0"
scene_135,8,"(3, 4)","71,79"
scene_199,8,"(4, 5)","47,4"
scene_1,4,"(2, 3)","47,4"
scene_194,4,"(0, 1)","49,6"
scene_84,7,"(1, 2)","43,6"
scene_508,7,"(1, 2)","96,3"
scene_526,6,"(1, 2)","62,0"
scene_495,5,"(3, 4)","63,5"
scene_538,4,"(0, 1)","67,8"
scene_496,5,"(1, 2)","76,62"
scene_482,7,"(5, 6)","82,00"
scene_85,8,"(2, 3)","70,00"
scene_499,5,"(3, 4)","38,4"
scene_385,6,"(1, 2)","02,02"
scene_47,6,"(2, 3)","36,7"
scene_672,8,"(1, 2)","56,5"
scene_428,8,"(6, 7)","16,7"
scene_494,6,"(0, 1)","06,8"
scene_333,6,"(3, 4)","79,70"
scene_693,7,"(0, 1)","32,00"
scene_466,5,"(3, 4)","94,45"
scene_692,4,"(0, 1)","45,01"
scene_590,8,"(1, 2)","47,8"
scene_460,4,"(1, 2)","71,02"
scene_483,5,"(2, 3)","88,5"
scene_226,8,"(2, 3)","74,5"
scene_38,5,"(1, 2)","32,0"
scene_447,4,"(0, 1)","87,00"
scene_458,5,"(0, 1)","64,09"
scene_236,4,"(2, 3)","46,8"
scene_498,4,"(0, 1)","05,96"
scene_583,6,"(3, 4)","65,00"
scene_475,4,"(1, 2)","28,0"
scene_638,5,"(2, 3)","11,92"
scene_229,8,"(6, 7)","32,03"
scene_606,5,"(0, 1)","12,90"
scene_481,5,"(2, 3)","22,63"
scene_98,5,"(2, 3)","60,62"
scene_647,5,"(3, 4)","10,10"
scene_55,8,"(5, 6)","03,6"
scene_441,5,"(2, 3)","20,1"
scene_409,4,"(0, 1)","41,3"
scene_173,8,"(0, 1)","09,74"
scene_372,5,"(2, 3)","07,05"
scene_206,5,"(1, 2)","85,5"
scene_31,7,"(4, 5)","98,2"
scene_50,5,"(2, 3)","13,07"
scene_330,6,"(0, 1)","10,6"
scene_334,6,"(0, 1)","88,83"
scene_659,4,"(2, 3)","45,0"
scene_676,6,"(3, 4)","85,91"
scene_628,5,"(2, 3)","70,00"
scene_442,7,"(5, 6)","95,3"
scene_239,5,"(2, 3)","36,67"
scene_210,5,"(3, 4)","66,1"
scene_527,5,"(0, 1)","57,45"
scene_181,4,"(1, 2)","91,86"
scene_660,7,"(4, 5)","83,5"
scene_337,5,"(1, 2)","96,15"
scene_49,7,"(2, 3)","69,7"
scene_582,7,"(0, 1)","41,4"
scene_97,6,"(3, 4)","94,0"
scene_208,7,"(0, 1)","07,96"
scene_413,6,"(4, 5)","87,0"
scene_487,6,"(4, 5)","82,28"
scene_401,6,"(1, 2)","54,0"
scene_124,4,"(1, 2)","23,4"
scene_242,6,"(3, 4)","17,52"
scene_295,4,"(0, 1)","86,48"
scene_292,4,"(2, 3)","25,46"
scene_451,6,"(2, 3)","95,7"
scene_478,6,"(4, 5)","12,00"
scene_588,5,"(2, 3)","76,77"
scene_605,8,"(5, 6)","27,2"
scene_615,8,"(6, 7)","58,59"
scene_109,7,"(0, 1)","62,74"
scene_248,4,"(2, 3)","75,5"
scene_342,5,"(2, 3)","63,3"
scene_595,4,"(2, 3)","12,22"
scene_121,4,"(1, 2)","34,55"
scene_263,8,"(5, 6)","83,40"
scene_36,5,"(3, 4)","91,8"
scene_530,4,"(1, 2)","39,3"
scene_440,8,"(3, 4)","05,00"
scene_16,5,"(2, 3)","33,71"
scene_463,4,"(2, 3)","39,2"
scene_34,6,"(1, 2)","12,30"
scene_569,7,"(1, 2)","14,3"
scene_682,5,"(3, 4)","04,52"
scene_608,6,"(3, 4)","60,57"
scene_362,6,"(1, 2)","60,00"
scene_72,6,"(4, 5)","49,59"
scene_7,6,"(4, 5)","37,5"
scene_670,4,"(1, 2)","00,01"
scene_235,4,"(1, 2)","47,7"
scene_21,4,"(2, 3)","03,00"
scene_346,6,"(0, 1)","45,0"
scene_577,7,"(2, 3)","50,50"
scene_230,6,"(2, 3)","75,77"
scene_253,4,"(0, 1)","85,83"
scene_123,4,"(1, 2)","51,9"
scene_462,5,"(2, 3)","30,00"
scene_448,6,"(3, 4)","85,45"
scene_550,5,"(3, 4)","87,25"
scene_589,7,"(3, 4)","10,43"
scene_319,4,"(2, 3)","40,5"
scene_205,7,"(1, 2)","98,5"
scene_685,7,"(4, 5)","87,66"
scene_433,8,"(3, 4)","75,6"
scene_596,7,"(5, 6)","44,0"
scene_169,8,"(1, 2)","35,22"
scene_486,5,"(0, 1)","51,0"
scene_131,6,"(2, 3)","52,63"
scene_128,6,"(4, 5)","63,81"
scene_70,5,"(2, 3)","08,05"
scene_497,5,"(0, 1)","15,51"
scene_87,6,"(1, 2)","32,64"
scene_645,7,"(5, 6)","10,00"
scene_246,6,"(2, 3)","45,8"
scene_59,8,"(1, 2)","72,00"
scene_245,7,"(1, 2)","80,00"
scene_314,8,"(1, 2)","93,0"
scene_371,7,"(0, 1)","76,5"
scene_644,6,"(0, 1)","40,00"
scene_19,6,"(1, 2)","19,6"
scene_500,6,"(3, 4)","50,00"
scene_331,8,"(4, 5)","80,00"
scene_0,8,"(6, 7)","69,0"
scene_543,8,"(6, 7)","96,5"
scene_165,8,"(0, 1)","30,00"
scene_382,8,"(3, 4)","33,91"
scene_668,8,"(3, 4)","47,6"
scene_674,8,"(5, 6)","42,5"
scene_556,5,"(1, 2)","32,0"
scene_305,4,"(2, 3)","60,00"
scene_108,8,"(5, 6)","44,3"
scene_519,7,"(3, 4)","90,64"
scene_182,8,"(3, 4)","06,07"
scene_512,5,"(3, 4)","07,20"
scene_640,7,"(1, 2)","59,8"
scene_3,8,"(1, 2)","91,93"
scene_629,6,"(0, 1)","43,2"
scene_161,4,"(0, 1)","39,5"
scene_445,4,"(1, 2)","29,78"
scene_643,6,"(1, 2)","77,5"
scene_694,6,"(1, 2)","30,01"
scene_663,8,"(6, 7)","57,3"
scene_623,5,"(3, 4)","72,00"
scene_648,5,"(0, 1)","23,77"
scene_117,4,"(2, 3)","99,4"
scene_11,8,"(1, 2)","78,3"
scene_566,6,"(0, 1)","66,54"
scene_257,6,"(3, 4)","67,85"
scene_541,7,"(1, 2)","44,7"
scene_479,5,"(3, 4)","36,31"
scene_390,5,"(2, 3)","67,00"
scene_394,8,"(6, 7)","05,83"
scene_65,6,"(3, 4)","62,30"
scene_664,8,"(4, 5)","86,0"
scene_673,5,"(3, 4)","85,00"
scene_156,5,"(3, 4)","24,34"
scene_112,4,"(0, 1)","12,96"
scene_48,5,"(3, 4)","42,0"
scene_93,6,"(3, 4)","94,57"
scene_505,4,"(1, 2)","03,6"
scene_521,6,"(1, 2)","43,5"
scene_141,6,"(2, 3)","70,48"
scene_613,4,"(2, 3)","87,70"
scene_641,5,"(3, 4)","74,76"
scene_408,4,"(2, 3)","80,4"
scene_438,8,"(1, 2)","39,9"
scene_269,7,"(2, 3)","69,5"
scene_551,5,"(3, 4)","96,0"
scene_675,6,"(0, 1)","37,0"
scene_252,5,"(2, 3)","10,72"
scene_689,6,"(1, 2)","44,4"
scene_271,5,"(2, 3)","23,7"
scene_146,7,"(2, 3)","31,16"
scene_469,8,"(2, 3)","10,1"
scene_405,6,"(4, 5)","77,57"
scene_511,8,"(0, 1)","53,4"
scene_217,4,"(0, 1)","76,0"
scene_322,8,"(1, 2)","44,46"
scene_580,7,"(1, 2)","75,00"
scene_216,6,"(3, 4)","06,8"
scene_67,5,"(1, 2)","36,33"
scene_274,5,"(1, 2)","85,00"
scene_410,4,"(0, 1)","57,9"
scene_323,6,"(3, 4)","95,87"
scene_683,4,"(1, 2)","15,34"
scene_234,5,"(2, 3)","10,00"
scene_57,8,"(4, 5)","60,00"
scene_332,5,"(3, 4)","12,60"
scene_224,5,"(3, 4)","47,4"
scene_570,7,"(0, 1)","82,8"
scene_276,6,"(1, 2)","48,1"
scene_388,6,"(3, 4)","77,5"
scene_473,6,"(3, 4)","87,7"
scene_167,6,"(4, 5)","07,21"
scene_691,4,"(2, 3)","23,1"
scene_546,7,"(0, 1)","66,58"
scene_175,5,"(3, 4)","74,00"
scene_73,6,"(3, 4)","12,00"
scene_273,6,"(0, 1)","2,73"
scene_214,4,"(1, 2)","17,4"
scene_363,6,"(2, 3)","94,79"
scene_379,6,"(3, 4)","22,94"
scene_166,7,"(3, 4)","53,5"
scene_373,5,"(1, 2)","77,08"
scene_464,7,"(3, 4)","83,6"
scene_662,4,"(0, 1)","57,2"
scene_656,4,"(1, 2)","25,86"
scene_103,5,"(3, 4)","10,00"
scene_679,6,"(3, 4)","02,03"
scene_81,5,"(0, 1)","67,32"
scene_296,5,"(3, 4)","32,83"
scene_233,6,"(2, 3)","50,00"
scene_46,5,"(3, 4)","62,00"
scene_71,8,"(5, 6)","23,0"
scene_196,5,"(1, 2)","98,8"
scene_591,5,"(3, 4)","19,4"
scene_370,5,"(1, 2)","31,0"
scene_633,6,"(4, 5)","66,90"
scene_300,4,"(2, 3)","88,1"
scene_565,4,"(0, 1)","75,00"
scene_80,6,"(3, 4)","32,00"
scene_387,6,"(4, 5)","95,0"
scene_127,6,"(4, 5)","83,5"
scene_549,5,"(0, 1)","16,7"
scene_470,7,"(0, 1)","03,04"
scene_44,8,"(5, 6)","90,6"
scene_270,4,"(1, 2)","00,43"
scene_618,5,"(1, 2)","25,00"
scene_352,4,"(1, 2)","13,8"
scene_367,4,"(0, 1)","48,0"
scene_99,4,"(0, 1)","25,00"
scene_389,4,"(1, 2)","00,69"
scene_94,5,"(3, 4)","66,9"
scene_688,5,"(2, 3)","04,67"
scene_344,5,"(1, 2)","99,1"
scene_220,6,"(3, 4)","95,7"
scene_159,5,"(2, 3)","67,61"
scene_667,4,"(1, 2)","38,3"
scene_348,8,"(6, 7)","01,17"
scene_684,8,"(3, 4)","13,64"
scene_163,6,"(2, 3)","65,00"
scene_6,6,"(3, 4)","80,00"
scene_284,5,"(2, 3)","92,5"
scene_603,5,"(0, 1)","84,76"
scene_459,4,"(1, 2)","33,88"
scene_225,8,"(0, 1)","82,41"
scene_429,5,"(0, 1)","73,9"
scene_687,4,"(1, 2)","48,73"
scene_665,4,"(0, 1)","95,20"
scene_203,8,"(5, 6)","28,0"
scene_574,4,"(0, 1)","25,00"
scene_27,8,"(6, 7)","10,00"
scene_616,6,"(0, 1)","34,81"
scene_517,7,"(0, 1)","45,8"
scene_238,8,"(1, 2)","84,5"
scene_223,6,"(1, 2)","43,46"
scene_95,8,"(6, 7)","88,5"
scene_30,6,"(0, 1)","92,4"
scene_32,8,"(4, 5)","76,6"
scene_432,6,"(1, 2)","22,70"
scene_604,8,"(1, 2)","85,00"
scene_89,8,"(1, 2)","05,07"
scene_558,6,"(3, 4)","45,0"
scene_104,4,"(2, 3)","83,4"
scene_142,6,"(0, 1)","87,75"
scene_228,5,"(1, 2)","51,87"
scene_250,4,"(1, 2)","88,00"
scene_281,5,"(2, 3)","81,5"
scene_25,5,"(2, 3)","86,87"
scene_114,6,"(1, 2)","55,4"
scene_654,8,"(4, 5)","35,00"
