scenario,seq_len,ground_truth,answer
scene_10590,8,"(1, 2)","39,0"
scene_11002,8,"(1, 2)","40,60"
scene_10640,7,"(5, 6)","42,7"
scene_14797,7,"(4, 5)","91,6"
scene_12019,7,"(4, 5)","17,5"
scene_14016,7,"(2, 3)","40,66"
scene_10957,7,"(5, 6)","41,0"
scene_14182,8,"(4, 5)","60,7"
scene_14170,7,"(3, 4)","76,0"
scene_13204,8,"(4, 5)","53,3"
scene_10961,6,"(3, 4)","43,0"
scene_14081,8,"(2, 3)","72,00"
scene_10588,8,"(1, 2)","94,8"
scene_11650,7,"(1, 2)","96,91"
scene_11856,8,"(4, 5)","32,18"
scene_10832,8,"(3, 4)","36,28"
scene_11967,7,"(0, 1)","50,00"
scene_11476,8,"(6, 7)","94,5"
scene_14734,8,"(0, 1)","60,41"
scene_13927,8,"(6, 7)","55,60"
scene_10839,8,"(0, 1)","40,52"
scene_14884,7,"(1, 2)","85,6"
scene_11931,7,"(5, 6)","66,33"
scene_13839,7,"(1, 2)","50,50"
scene_14879,7,"(5, 6)","10,00"
scene_12785,8,"(3, 4)","58,8"
scene_14864,7,"(4, 5)","50,00"
scene_11106,8,"(0, 1)","40,50"
scene_14207,7,"(3, 4)","33,57"
scene_10394,7,"(3, 4)","50,0"
scene_11012,8,"(4, 5)","22,0"
scene_10810,8,"(3, 4)","10,00"
scene_12023,8,"(4, 5)","99,70"
scene_12513,8,"(2, 3)","80,5"
scene_11138,8,"(4, 5)","54,32"
scene_13137,8,"(6, 7)","49,74"
scene_14021,8,"(0, 1)","44,22"
scene_11972,7,"(5, 6)","60,00"
scene_12817,7,"(5, 6)","72,67"
scene_10180,8,"(0, 1)","24,98"
scene_12508,7,"(5, 6)","54,94"
scene_11026,7,"(4, 5)","23,6"
scene_10854,8,"(6, 7)","90,79"
scene_10202,8,"(2, 3)","97,39"
scene_13177,8,"(6, 7)","37,16"
scene_11224,8,"(5, 6)","45,0"
scene_11609,7,"(2, 3)","90,00"
scene_10256,7,"(0, 1)","10,00"
scene_13390,8,"(2, 3)","50,00"
scene_12396,6,"(3, 4)","50,0"
scene_11162,8,"(1, 2)","74,31"
scene_10693,7,"(3, 4)","02,69"
scene_14823,8,"(0, 1)","74,1"
scene_12376,7,"(5, 6)","72,69"
scene_11103,7,"(5, 6)","41,0"
scene_12677,8,"(2, 3)","00,50"
scene_14213,7,"(4, 5)","58,0"
scene_11040,8,"(6, 7)","27,5"
scene_10163,8,"(1, 2)","10,00"
scene_14405,7,"(4, 5)","40,35"
scene_14595,8,"(0, 1)","15,56"
scene_11996,8,"(6, 7)","66,83"
scene_10000,8,"(5, 6)","00,5"
scene_14469,8,"(2, 3)","50,60"
scene_11291,7,"(5, 6)","47,0"
scene_13985,8,"(4, 5)","30,0"
scene_14117,7,"(4, 5)","33,33"
scene_11284,7,"(1, 2)","36,73"
scene_10875,8,"(1, 2)","14,0"
scene_10559,8,"(2, 3)","76,9"
scene_12707,7,"(1, 2)","15,6"
scene_10294,8,"(4, 5)","30,45"
scene_12516,8,"(6, 7)","89,43"
scene_11174,7,"(4, 5)","34,23"
scene_13936,7,"(0, 1)","39,22"
scene_12729,8,"(4, 5)","56,9"
scene_12340,7,"(2, 3)","61,0"
scene_10022,5,"(3, 4)","07,0"
scene_13931,8,"(0, 1)","71,22"
scene_10146,8,"(0, 1)","92,37"
scene_12947,7,"(2, 3)","14,5"
scene_11018,8,"(6, 7)","66,66"
scene_10117,7,"(2, 3)","40,00"
scene_13443,7,"(1, 2)","33,9"
scene_12767,7,"(0, 1)","39,40"
scene_14591,6,"(1, 2)","59,64"
scene_14149,8,"(4, 5)","98,00"
scene_14249,6,"(0, 1)","30,17"
scene_13962,7,"(0, 1)","20,00"
scene_10717,8,"(5, 6)","50,00"
scene_14558,8,"(3, 4)","32,8"
scene_14866,8,"(6, 7)","41,0"
scene_11874,8,"(0, 1)","18,00"
scene_10071,8,"(6, 7)","44,2"
scene_13454,8,"(4, 5)","68,54"
scene_10061,8,"(6, 7)","61,0"
scene_12223,8,"(1, 2)","10,00"
scene_13500,8,"(1, 2)","13,5"
scene_12375,7,"(5, 6)","49,5"
scene_11745,7,"(3, 4)","03,76"
scene_10042,7,"(4, 5)","00,83"
scene_14150,7,"(1, 2)","05,45"
scene_14528,7,"(2, 3)","33,0"
scene_12051,8,"(4, 5)","64,67"
scene_10331,7,"(4, 5)","99,5"
scene_14981,7,"(3, 4)","62,60"
scene_10377,7,"(1, 2)","61,1"
scene_14275,7,"(4, 5)","80,09"
scene_13257,8,"(6, 7)","35,9"
scene_14749,7,"(5, 6)","53,76"
scene_10915,8,"(5, 6)","50,00"
scene_12619,8,"(1, 2)","10,00"
scene_10436,7,"(5, 6)","46,97"
scene_10730,6,"(2, 3)","14,9"
scene_13768,8,"(3, 4)","32,0"
scene_14465,7,"(5, 6)","66,3"
scene_11145,8,"(5, 6)","73,54"
scene_12094,8,"(2, 3)","80,00"
scene_14942,8,"(3, 4)","18,0"
scene_13122,8,"(4, 5)","47,3"
scene_14532,7,"(3, 4)","93,2"
scene_11089,8,"(0, 1)","60,55"
scene_10088,8,"(1, 2)","34,44"
scene_14665,8,"(1, 2)","47,6"
scene_14888,8,"(0, 1)","11,75"
scene_10221,8,"(2, 3)","45,56"
scene_11248,7,"(0, 1)","50,9"
scene_11201,7,"(4, 5)","65,00"
scene_14789,8,"(4, 5)","15,00"
scene_14187,8,"(1, 2)","48,50"
scene_11058,8,"(4, 5)","62,5"
scene_10133,8,"(1, 2)","51,50"
scene_10032,7,"(0, 1)","10,00"
scene_11480,7,"(0, 1)","77,74"
scene_10225,7,"(5, 6)","16,88"
scene_10858,8,"(5, 6)","24,92"
scene_11076,8,"(0, 1)","85,3"
scene_10870,8,"(1, 2)","76,61"
scene_14309,6,"(0, 1)","06,6"
scene_11156,7,"(0, 1)","87,71"
scene_14271,8,"(6, 7)","15,00"
scene_11803,7,"(2, 3)","23,5"
scene_12675,7,"(0, 1)","87,5"
scene_11905,7,"(4, 5)","68,75"
scene_10297,7,"(1, 2)","95,7"
scene_13978,8,"(2, 3)","32,95"
scene_10631,8,"(5, 6)","25,74"
scene_10371,8,"(3, 4)","25,00"
scene_11340,8,"(1, 2)","10,00"
scene_10030,8,"(4, 5)","50,00"
scene_12769,7,"(1, 2)","58,50"
scene_14893,8,"(5, 6)","36,55"
scene_12731,7,"(4, 5)","15,00"
scene_13763,8,"(4, 5)","16,5"
scene_13675,7,"(3, 4)","72,4"
scene_13214,7,"(1, 2)","34,2"
scene_11669,7,"(3, 4)","10,3"
scene_14606,8,"(6, 7)","30,00"
scene_14814,7,"(3, 4)","33,33"
scene_13794,8,"(1, 2)","62,66"
scene_13607,8,"(0, 1)","38,6"
scene_12252,8,"(0, 1)","52,49"
scene_14258,8,"(5, 6)","14,98"
scene_11637,7,"(3, 4)","20,00"
scene_10047,8,"(2, 3)","38,28"
scene_10676,7,"(3, 4)","32,0"
scene_13446,8,"(3, 4)","58,72"
scene_11783,8,"(3, 4)","67,00"
scene_14082,6,"(0, 1)","56,51"
scene_11462,8,"(5, 6)","19,0"
scene_11616,7,"(5, 6)","90,0"
scene_11315,7,"(5, 6)","36,25"
scene_10432,8,"(0, 1)","65,77"
scene_13699,8,"(0, 1)","50,8"
scene_14468,7,"(3, 4)","60,5"
scene_13351,7,"(5, 6)","33,65"
scene_10901,7,"(2, 3)","31,0"
scene_13219,7,"(0, 1)","14,82"
scene_10723,7,"(1, 2)","00,57"
scene_10337,8,"(1, 2)","32,15"
scene_12185,8,"(1, 2)","34,62"
scene_10996,8,"(4, 5)","46,59"
scene_11279,8,"(3, 4)","78,70"
scene_13268,8,"(1, 2)","81,52"
scene_13043,8,"(3, 4)","12,10"
scene_13861,7,"(1, 2)","22,12"
scene_11182,7,"(2, 3)","85,00"
scene_11330,8,"(3, 4)","46,14"
scene_13912,7,"(1, 2)","82,4"
scene_13452,7,"(0, 1)","14,56"
scene_11275,7,"(3, 4)","50,00"
scene_13836,8,"(6, 7)","42,7"
scene_14066,6,"(4, 5)","1,2"
scene_10876,7,"(0, 1)","48,0"
scene_13484,8,"(0, 1)","21,0"
scene_10293,8,"(5, 6)","26,8"
scene_10056,8,"(4, 5)","42,0"
scene_10474,8,"(6, 7)","47,0"
scene_13053,7,"(0, 1)","14,58"
scene_10918,8,"(0, 1)","32,15"
scene_14815,8,"(6, 7)","16,39"
scene_11730,7,"(1, 2)","35,54"
scene_13934,8,"(1, 2)","14,0"
scene_14160,7,"(3, 4)","46,3"
scene_10348,7,"(3, 4)","37,9"
scene_13481,7,"(3, 4)","70,64"
scene_14038,7,"(1, 2)","32,0"
scene_11157,8,"(6, 7)","10,00"
scene_13350,8,"(3, 4)","12,3"
scene_11447,6,"(0, 1)","75,00"
scene_10418,7,"(1, 2)","51,3"
scene_10712,8,"(3, 4)","75,00"
scene_12150,8,"(0, 1)","01,37"
scene_14803,8,"(3, 4)","07,5"
scene_11658,8,"(2, 3)","07,50"
scene_14570,7,"(3, 4)","36,59"
scene_10101,7,"(2, 3)","15,3"
scene_11613,8,"(3, 4)","19,8"
scene_11434,8,"(5, 6)","15,00"
scene_10759,8,"(5, 6)","26,4"
scene_14903,8,"(6, 7)","42,0"
scene_13166,7,"(4, 5)","03,57"
scene_13197,8,"(5, 6)","36,46"
scene_12357,8,"(5, 6)","03,25"
scene_11071,8,"(3, 4)","44,6"
scene_12893,8,"(1, 2)","30,36"
scene_11097,7,"(1, 2)","55,55"
scene_12756,7,"(2, 3)","22,0"
scene_12143,8,"(1, 2)","85,4"
scene_12216,7,"(0, 1)","27,5"
scene_12710,7,"(4, 5)","07,00"
scene_13240,8,"(5, 6)","67,51"
scene_11982,8,"(4, 5)","57,56"
scene_11453,8,"(0, 1)","50,00"
scene_10389,7,"(5, 6)","73,5"
scene_13393,8,"(2, 3)","10,00"
scene_10934,7,"(0, 1)","15,00"
scene_14851,7,"(0, 1)","42,7"
scene_14921,8,"(4, 5)","20,0"
scene_10433,6,"(3, 4)","25,00"
scene_13545,8,"(4, 5)","69,35"
scene_13692,7,"(4, 5)","63,60"
scene_10078,8,"(1, 2)","66,66"
scene_13463,8,"(0, 1)","26,7"
scene_14709,8,"(4, 5)","06,58"
scene_14100,7,"(0, 1)","67,8"
scene_11244,7,"(1, 2)","90,0"
scene_10402,7,"(0, 1)","10,52"
scene_13002,8,"(4, 5)","64,9"
scene_11188,8,"(0, 1)","05,71"
scene_14099,5,"(1, 2)","15,00"
scene_12758,6,"(3, 4)","40,50"
scene_12055,8,"(0, 1)","83,5"
scene_14882,7,"(4, 5)","48,3"
scene_10010,8,"(1, 2)","95,57"
scene_13109,8,"(4, 5)","21,0"
scene_12828,8,"(4, 5)","54,56"
scene_12610,8,"(0, 1)","88,6"
scene_14932,7,"(4, 5)","50,0"
scene_10847,8,"(0, 1)","81,6"
scene_13605,8,"(3, 4)","52,53"
scene_12397,8,"(5, 6)","31,2"
scene_12464,7,"(4, 5)","63,9"
scene_12849,8,"(4, 5)","30,0"
scene_13721,7,"(4, 5)","04,22"
scene_13304,8,"(2, 3)","48,8"
scene_10892,8,"(2, 3)","26,00"
scene_11714,8,"(1, 2)","39,8"
scene_10364,7,"(5, 6)","36,01"
scene_11748,8,"(5, 6)","50,0"
scene_14205,7,"(2, 3)","28,0"
scene_13269,8,"(1, 2)","86,24"
scene_12104,7,"(2, 3)","79,0"
scene_13544,7,"(3, 4)","74,84"
scene_14950,5,"(1, 2)","54,20"
scene_14030,8,"(5, 6)","75,87"
scene_13784,7,"(5, 6)","55,55"
scene_14542,7,"(2, 3)","31,88"
scene_10428,7,"(3, 4)","30,00"
scene_13964,8,"(2, 3)","86,5"
scene_12774,8,"(6, 7)","59,18"
scene_10799,8,"(0, 1)","88,5"
scene_10743,6,"(0, 1)","50,00"
scene_10084,7,"(3, 4)","55,2"
scene_10096,8,"(4, 5)","13,2"
scene_13220,5,"(0, 1)","97,98"
scene_12888,7,"(0, 1)","54,54"
scene_12740,7,"(4, 5)","44,08"
scene_12792,8,"(1, 2)","39,55"
scene_13095,8,"(4, 5)","43,47"
scene_10552,8,"(2, 3)","61,98"
scene_13922,8,"(1, 2)","36,49"
scene_11981,5,"(2, 3)","40,37"
scene_10268,7,"(0, 1)","40,0"
scene_12180,7,"(1, 2)","97,0"
scene_11075,8,"(2, 3)","31,24"
scene_12380,8,"(2, 3)","72,8"
scene_14241,7,"(1, 2)","16,9"
scene_12486,7,"(3, 4)","47,45"
scene_11953,7,"(4, 5)","72,7"
scene_11319,7,"(5, 6)","12,5"
scene_13994,7,"(2, 3)","33,33"
scene_12611,8,"(4, 5)","93,62"
scene_11636,8,"(6, 7)","06,00"
scene_13098,8,"(5, 6)","20,48"
scene_14461,5,"(0, 1)","36,62"
scene_13067,8,"(5, 6)","82,00"
scene_13563,8,"(6, 7)","70,00"
scene_10052,8,"(4, 5)","38,40"
scene_10473,8,"(2, 3)","26,25"
scene_12249,7,"(5, 6)","17,0"
scene_12599,8,"(0, 1)","62,0"
scene_12193,6,"(1, 2)","65,7"
scene_14863,8,"(2, 3)","19,0"
scene_11900,8,"(0, 1)","13,00"
scene_13121,7,"(0, 1)","26,8"
scene_10320,8,"(5, 6)","94,45"
scene_13851,7,"(4, 5)","45,21"
scene_10873,8,"(1, 2)","47,8"
scene_12243,8,"(2, 3)","71,02"
scene_10097,6,"(2, 3)","88,59"
scene_11150,6,"(4, 5)","46,55"
scene_13258,8,"(1, 2)","91,5"
scene_13620,7,"(5, 6)","75,50"
scene_13206,7,"(2, 3)","20,44"
scene_14314,7,"(1, 2)","28,0"
scene_11408,8,"(5, 6)","19,7"
scene_11399,8,"(5, 6)","52,0"
scene_13441,8,"(6, 7)","28,6"
scene_12415,8,"(2, 3)","11,92"
scene_11197,7,"(4, 5)","32,93"
scene_11708,7,"(3, 4)","1,4"
scene_13528,7,"(2, 3)","06,27"
scene_10196,6,"(0, 1)","30,00"
scene_13677,8,"(0, 1)","25,00"
scene_12624,8,"(5, 6)","20,35"
scene_14097,7,"(3, 4)","32,21"
scene_12269,8,"(6, 7)","41,38"
scene_10490,8,"(2, 3)","97,49"
scene_14425,8,"(0, 1)","75,50"
scene_12840,8,"(0, 1)","52,0"
scene_11623,7,"(2, 3)","85,00"
scene_13707,7,"(1, 2)","30,00"
scene_11682,7,"(5, 6)","76,0"
scene_13635,8,"(2, 3)","68,5"
scene_11581,8,"(1, 2)","53,5"
scene_11116,7,"(5, 6)","51,11"
scene_13726,7,"(3, 4)","05,5"
scene_10392,7,"(4, 5)","95,35"
scene_13418,8,"(5, 6)","63,78"
scene_10086,7,"(3, 4)","65,45"
scene_11335,8,"(4, 5)","34,5"
scene_13596,7,"(0, 1)","10,00"
scene_13543,7,"(0, 1)","38,29"
scene_11141,7,"(0, 1)","21,86"
scene_13376,7,"(5, 6)","47,41"
scene_13822,7,"(1, 2)","47,41"
scene_10650,8,"(4, 5)","30,0"
scene_12902,7,"(0, 1)","60,75"
scene_11917,8,"(6, 7)","68,5"
scene_14578,7,"(2, 3)","83,4"
scene_13824,8,"(4, 5)","17,00"
scene_13996,6,"(4, 5)","71,5"
scene_14766,8,"(1, 2)","29,63"
scene_10041,7,"(3, 4)","82,5"
scene_14853,7,"(1, 2)","46,9"
scene_13797,8,"(0, 1)","47,6"
scene_14312,8,"(2, 3)","25,7"
scene_14438,8,"(2, 3)","65,00"
scene_10999,7,"(0, 1)","76,8"
scene_10073,8,"(2, 3)","83,9"
scene_12932,7,"(1, 2)","42,7"
scene_13093,8,"(5, 6)","65,74"
scene_14134,8,"(1, 2)","63,30"
scene_11405,6,"(0, 1)","22,57"
scene_12160,7,"(2, 3)","42,5"
scene_11975,7,"(4, 5)","21,40"
scene_11831,8,"(6, 7)","31,8"
scene_13856,7,"(3, 4)","39,30"
scene_13055,8,"(4, 5)","58,0"
scene_11767,7,"(5, 6)","33,71"
scene_12454,8,"(1, 2)","33,22"
scene_12350,7,"(1, 2)","54,0"
scene_12983,8,"(6, 7)","14,3"
scene_13086,8,"(1, 2)","04,52"
scene_12482,8,"(6, 7)","68,57"
scene_13168,8,"(6, 7)","60,0"
scene_14308,7,"(1, 2)","94,8"
scene_14313,8,"(3, 4)","99,78"
scene_10484,7,"(0, 1)","10,00"
scene_11983,8,"(1, 2)","36,4"
scene_10861,8,"(5, 6)","40,50"
scene_10482,8,"(2, 3)","14,91"
scene_14757,7,"(3, 4)","50,50"
scene_13539,6,"(1, 2)","75,77"
scene_12496,8,"(2, 3)","85,83"
scene_10266,7,"(1, 2)","51,9"
scene_14627,7,"(5, 6)","30,00"
scene_12565,8,"(0, 1)","45,45"
scene_10431,7,"(3, 4)","87,25"
scene_14379,8,"(6, 7)","30,43"
scene_13158,8,"(0, 1)","40,56"
scene_11028,7,"(3, 4)","80,00"
scene_11744,7,"(1, 2)","26,5"
scene_12451,7,"(1, 2)","47,7"
scene_10931,6,"(3, 4)","42,5"
scene_12203,8,"(2, 3)","50,2"
scene_12115,8,"(2, 3)","51,0"
scene_12314,7,"(1, 2)","52,63"
scene_11533,6,"(1, 2)","53,91"
scene_12920,7,"(0, 1)","28,0"
scene_14166,8,"(5, 6)","61,65"
scene_11651,7,"(1, 2)","13,36"
scene_11358,7,"(3, 4)","41,5"
scene_13821,8,"(2, 3)","65,59"
scene_13679,8,"(2, 3)","17,91"
scene_12948,8,"(6, 7)","77,53"
scene_11663,7,"(0, 1)","99,5"
scene_13265,8,"(6, 7)","57,7"
scene_12377,8,"(2, 3)","44,41"
scene_12073,8,"(2, 3)","12,06"
scene_11709,8,"(5, 6)","50,00"
scene_10036,7,"(4, 5)","80,5"
scene_11080,8,"(3, 4)","86,7"
scene_14153,7,"(5, 6)","19,66"
scene_13432,8,"(6, 7)","40,00"
scene_12863,7,"(4, 5)","33,91"
scene_11292,4,"(1, 2)","66,34"
scene_12976,7,"(0, 1)","96,4"
scene_12639,8,"(0, 1)","36,32"
scene_10143,7,"(2, 3)","05,0"
scene_12881,6,"(1, 2)","39,44"
scene_13869,7,"(4, 5)","38,0"
scene_14809,7,"(2, 3)","34,0"
scene_14862,8,"(0, 1)","80,50"
scene_12075,8,"(0, 1)","32,0"
scene_11699,7,"(4, 5)","95,49"
scene_10897,8,"(3, 4)","29,34"
scene_14587,6,"(2, 3)","42,39"
scene_13085,7,"(5, 6)","50,00"
scene_11755,8,"(6, 7)","86,86"
scene_12773,7,"(2, 3)","13,52"
scene_10283,6,"(3, 4)","75,00"
scene_12754,7,"(4, 5)","71,4"
scene_10065,8,"(4, 5)","12,5"
scene_11059,8,"(0, 1)","70,9"
scene_12744,8,"(3, 4)","74,87"
scene_10305,8,"(4, 5)","26,0"
scene_12488,7,"(1, 2)","44,45"
scene_14977,8,"(2, 3)","45,44"
scene_11354,6,"(0, 1)","70,00"
scene_13222,8,"(5, 6)","86,88"
scene_10007,8,"(3, 4)","80,38"
scene_10104,8,"(0, 1)","66,63"
scene_11406,7,"(4, 5)","58,50"
scene_10534,8,"(6, 7)","85,0"
scene_14829,8,"(4, 5)","32,5"
scene_13798,8,"(5, 6)","47,9"
scene_13270,8,"(5, 6)","96,42"
scene_11851,8,"(5, 6)","06,4"
scene_13540,8,"(5, 6)","57,0"
scene_13709,8,"(5, 6)","06,5"
scene_12251,7,"(1, 2)","66,70"
scene_12887,8,"(2, 3)","48,5"
scene_12183,7,"(3, 4)","17,0"
scene_12393,8,"(0, 1)","49,6"
scene_13878,8,"(5, 6)","80,49"
scene_12575,7,"(2, 3)","96,4"
scene_10008,6,"(4, 5)","90,00"
scene_14114,8,"(2, 3)","75,00"
scene_14080,8,"(5, 6)","04,00"
scene_13209,8,"(6, 7)","22,25"
scene_11768,6,"(0, 1)","52,0"
scene_12036,8,"(5, 6)","73,41"
scene_14959,7,"(2, 3)","81,91"
scene_12234,6,"(4, 5)","77,57"
scene_11239,7,"(2, 3)","53,49"
scene_10825,8,"(5, 6)","67,5"
scene_10894,8,"(3, 4)","40,6"
scene_12940,8,"(2, 3)","75,00"
scene_14897,8,"(3, 4)","06,8"
scene_12972,7,"(5, 6)","31,33"
scene_14168,8,"(2, 3)","05,00"
scene_14424,8,"(4, 5)","57,9"
scene_10916,8,"(1, 2)","95,87"
scene_11370,7,"(1, 2)","15,04"
scene_11855,6,"(3, 4)","10,00"
scene_10092,7,"(5, 6)","60,9"
scene_13079,8,"(3, 4)","51,2"
scene_10167,7,"(5, 6)","50,0"
scene_10709,8,"(5, 6)","40,2"
scene_10923,7,"(1, 2)","16,88"
scene_14836,7,"(4, 5)","17,2"
scene_11954,8,"(4, 5)","23,17"
scene_14564,7,"(2, 3)","07,21"
scene_10969,8,"(3, 4)","23,1"
scene_12664,7,"(4, 5)","66,58"
scene_14132,8,"(6, 7)","70,00"
scene_10814,8,"(0, 1)","12,0"
scene_11705,8,"(2, 3)","12,73"
scene_11169,8,"(2, 3)","17,4"
scene_12097,8,"(1, 2)","94,79"
scene_11132,8,"(3, 4)","22,9"
scene_11167,7,"(4, 5)","85,7"
scene_12728,8,"(4, 5)","47,5"
scene_13786,7,"(5, 6)","84,35"
scene_13553,7,"(2, 3)","65,00"
scene_11450,6,"(3, 4)","25,86"
scene_11515,8,"(3, 4)","10,00"
scene_10837,8,"(3, 4)","56,0"
scene_10051,8,"(5, 6)","96,63"
scene_11514,8,"(1, 2)","63,0"
scene_12293,8,"(4, 5)","36,00"
scene_14239,8,"(3, 4)","50,00"
scene_11776,8,"(6, 7)","93,39"
scene_14705,8,"(6, 7)","19,28"
scene_14297,8,"(5, 6)","19,4"
scene_12107,8,"(1, 2)","31,0"
scene_14651,8,"(5, 6)","66,90"
scene_10583,8,"(0, 1)","08,1"
scene_11369,7,"(2, 3)","75,00"
scene_13255,7,"(4, 5)","32,5"
scene_12308,7,"(5, 6)","65,61"
scene_10519,8,"(5, 6)","83,5"
scene_11985,7,"(4, 5)","16,7"
scene_13062,8,"(2, 3)","50,00"
scene_10162,8,"(0, 1)","70,6"
scene_12658,8,"(6, 7)","40,40"
scene_11779,7,"(1, 2)","25,00"
scene_11233,8,"(5, 6)","13,8"
scene_12814,8,"(2, 3)","38,0"
scene_12369,7,"(1, 2)","05,08"
scene_13223,7,"(1, 2)","00,65"
