scenario,seq_len,ground_truth,answer
scene_17_110,4,0,19
scene_26_28,4,1,11
scene_01_88,5,4,2
scene_14_86,5,4,95
scene_01_168,5,0,0
scene_18_11,4,3,36
scene_04_126,4,2,0
scene_22_23,4,1,25
scene_01_149,5,2,43
scene_05_70,5,1,0
scene_01_05,5,3,0
scene_04_18,4,2,25
scene_07_71,4,1,50
scene_07_60,4,0,03
scene_07_34,4,1,6
scene_18_69,5,2,0
scene_26_117,4,0,0
scene_02_01,5,3,18
scene_14_75,5,0,20
scene_07_40,4,3,4
scene_09_09,5,2,64
scene_22_31,5,0,96
scene_02_76,5,2,7
scene_01_31,5,4,44
scene_14_59,4,1,14
scene_01_81,4,3,0
scene_01_120,5,2,47
scene_17_131,4,2,0
scene_04_50,4,0,40
scene_17_132,4,3,19
scene_01_30,5,4,27
scene_18_08,5,3,12
scene_10_24,4,3,9
scene_17_77,4,2,2
scene_06_02,5,4,4
scene_01_66,5,3,56
scene_26_47,5,4,67
scene_13_30,5,0,31
scene_26_44,5,2,1
scene_18_35,5,0,64
scene_17_134,4,3,84
scene_01_166,5,3,6
scene_22_26,4,3,26
scene_03_08,4,1,82
scene_04_77,5,1,37
scene_22_09,4,1,7
scene_01_185,4,1,0
scene_03_11,4,2,27
scene_17_49,4,3,67
scene_04_119,4,1,25
scene_06_45,4,2,42
scene_03_37,5,2,75
scene_17_124,4,1,0
scene_17_142,4,0,86
scene_04_22,4,1,5
scene_06_40,5,2,0
scene_03_69,5,1,0
scene_14_64,4,1,9
scene_17_87,4,0,55
scene_06_22,4,2,9
scene_01_39,5,3,10
scene_05_73,5,3,5
scene_01_143,5,3,0
scene_22_15,5,3,19
scene_17_21,5,1,9
scene_04_45,4,3,5
scene_04_19,4,2,11
scene_14_54,4,1,3
scene_04_20,4,1,5
scene_02_64,5,3,0
scene_05_89,5,0,94
scene_22_48,4,1,5
scene_01_104,5,1,0
scene_03_51,5,3,29
scene_09_13,4,3,73
scene_03_60,5,3,12
scene_04_81,4,0,62
scene_26_51,4,0,31
scene_02_15,5,0,56
scene_07_26,4,0,02
scene_02_75,4,1,43
scene_26_103,5,4,61
scene_26_56,5,1,29
scene_09_45,5,3,75
scene_01_170,5,2,2
scene_26_45,4,2,15
scene_26_04,4,3,10
scene_07_16,4,1,9
scene_10_35,4,0,23
scene_22_27,4,3,0
scene_14_63,4,0,60
scene_22_12,4,3,0
scene_17_109,5,0,13
scene_05_64,5,1,9
scene_06_04,5,3,0
scene_04_27,4,2,0
scene_07_81,4,0,32
scene_26_91,4,3,9
scene_07_89,4,2,75
scene_10_34,5,2,04
scene_26_97,5,1,6
scene_01_79,4,2,4
scene_01_163,5,0,46
scene_02_45,5,4,23
scene_09_67,5,3,36
scene_01_153,4,0,71
scene_01_94,5,1,65
scene_06_49,5,4,7
scene_17_166,4,2,5
scene_04_11,4,3,83
scene_10_02,5,2,15
scene_01_132,5,1,60
scene_26_24,4,1,0
scene_22_02,4,3,6
scene_14_06,4,0,50
scene_03_33,5,2,65
scene_07_41,4,1,21
scene_18_54,4,1,42
scene_01_84,5,0,6
scene_07_32,4,1,61
scene_04_117,4,0,6
scene_01_167,4,2,7
scene_02_81,5,3,0
scene_01_03,4,0,3
scene_06_54,5,0,44
scene_01_172,5,3,0
scene_17_153,4,0,0
scene_26_34,4,2,98
scene_14_01,5,4,9
scene_06_47,4,1,13
scene_04_07,4,3,15
scene_17_123,4,0,63
scene_05_75,5,1,48
scene_01_26,5,2,26
scene_02_63,5,1,6
scene_17_12,4,0,6
scene_04_83,4,3,0
scene_02_83,5,2,3
scene_07_31,4,2,49
scene_17_93,4,3,41
scene_03_48,5,0,8
scene_18_20,5,1,39
scene_14_85,5,1,20
scene_02_12,5,1,5
scene_10_11,5,4,0
scene_07_84,4,0,21
scene_01_69,5,3,63
scene_04_35,5,0,0
scene_01_29,5,4,59
scene_26_03,4,3,10
scene_03_16,4,3,4
scene_09_52,5,2,09
scene_05_63,4,2,4
scene_26_49,5,1,10
scene_06_59,5,3,93
scene_05_25,5,4,90
scene_26_101,4,0,20
scene_03_26,4,2,26
scene_05_77,5,4,99
scene_17_167,4,0,19
scene_09_59,5,3,31
scene_14_52,4,1,0
scene_14_55,4,3,6
scene_26_93,5,4,0
scene_07_05,4,1,5
scene_18_40,5,1,9
scene_06_27,4,3,4
scene_14_84,5,1,75
scene_04_66,5,4,7
scene_07_42,4,3,0
scene_02_86,5,3,00
scene_26_122,4,1,98
scene_01_145,5,4,20
scene_14_70,5,0,1
scene_02_10,5,4,10
scene_01_47,5,2,6
scene_17_10,4,1,73
scene_04_47,4,2,0
scene_01_129,5,3,0
scene_13_10,5,1,6
scene_05_13,5,3,12
scene_04_128,4,3,80
scene_26_12,4,3,6
scene_18_23,4,0,87
scene_18_17,5,0,0
scene_01_75,5,1,30
scene_07_17,4,3,5
scene_17_117,4,3,13
scene_17_43,5,2,43
scene_02_101,5,4,0
scene_26_75,5,2,72
scene_01_45,5,0,0
scene_03_18,5,3,5
scene_02_33,5,2,47
scene_10_21,5,2,99
scene_01_100,5,3,79
scene_04_120,5,4,0
scene_03_71,4,1,24
scene_02_17,4,1,84
scene_17_104,4,1,50
scene_22_01,4,2,86
scene_02_04,5,3,0
scene_14_65,5,4,00
scene_01_82,5,3,9
scene_03_41,4,2,45
scene_06_29,5,2,0
scene_07_74,4,1,64
scene_17_33,4,0,35
scene_02_95,5,2,86
scene_02_53,4,3,4
scene_10_36,5,1,0
scene_14_26,4,1,82
scene_17_69,4,1,10
scene_07_14,4,0,6
scene_10_19,5,4,66
scene_26_53,5,2,33
scene_07_83,4,1,50
scene_01_01,4,2,5
scene_01_130,5,2,4
scene_10_12,5,2,03
scene_06_57,5,0,88
scene_26_125,4,3,86
scene_26_65,4,3,1
scene_01_97,4,0,08
scene_04_54,4,2,0
scene_07_22,4,2,40
scene_09_76,4,0,27
scene_09_12,5,0,03
scene_13_25,5,3,9
scene_01_19,5,0,65
scene_01_188,5,2,0
scene_14_28,5,0,10
scene_05_62,4,1,12
scene_09_74,4,2,1
scene_01_04,4,0,0
scene_07_37,4,1,05
scene_02_32,5,1,90
scene_05_31,5,0,04
scene_17_35,5,0,0
