scenario,seq_len,ground_truth,answer
03_08,4,1,9
06_49,5,3,5
18_65,5,0,11
10_24,4,1,3
17_43,5,1,5
01_79,4,3,0
03_67,4,3,14
14_06,4,3,28
01_97,4,0,12
06_57,5,4,17
09_03,5,1,8
07_31,4,0,25
02_83,5,1,28
26_125,4,1,1
01_26,5,3,56
05_33,4,2,0
01_85,5,2,64
05_32,4,3,0
14_75,5,4,10
10_11,5,0,95
01_01,4,0,9
18_68,5,4,2
14_01,5,0,10
26_47,5,3,10
02_81,5,2,9
26_04,4,1,23
17_74,4,2,0
17_115,4,3,60
17_166,4,1,0
09_67,5,3,13
14_84,5,0,9
10_12,5,3,0
01_29,5,2,3
09_20,5,4,32
13_25,5,0,9
01_04,4,1,75
06_04,5,3,04
02_47,5,2,6
22_14,5,1,4
26_24,4,3,46
13_12,4,2,23
03_71,4,2,36
18_54,4,0,7
17_153,4,2,26
06_47,4,1,17
04_19,4,2,5
26_03,4,1,83
10_21,5,2,15
18_23,4,2,60
07_17,4,3,0
01_75,5,3,6
17_33,4,1,50
26_91,4,2,65
18_71,5,0,7
18_36,5,0,6
05_25,5,1,23
05_52,4,1,86
22_09,4,1,8
02_13,5,3,87
03_48,5,4,0
04_119,4,0,3
14_70,5,0,44
04_20,4,1,7
06_31,5,1,0
09_63,5,3,9
17_68,4,0,3
05_75,5,2,11
06_10,5,1,6
09_59,5,4,57
22_01,4,3,35
18_40,5,0,81
02_53,4,0,44
17_77,4,3,26
26_44,5,0,0
07_32,4,0,3
17_04,4,3,49
14_65,5,1,10
26_27,5,0,8
05_31,5,3,39
07_37,4,0,8
17_152,5,2,3
02_96,5,3,1
22_16,5,3,32
14_63,4,2,66
06_26,5,3,30
17_12,4,0,5
14_86,5,3,15
02_101,5,1,8
17_170,4,3,0
02_55,5,4,9
10_35,4,1,4
07_22,4,1,10
26_53,5,3,13
04_60,4,1,90
01_28,5,4,20
07_36,4,3,26
26_122,4,3,99
05_77,5,4,25
18_12,4,1,31
17_104,4,0,0
17_97,4,2,6
26_83,5,2,0
03_26,4,3,7
01_55,5,3,9
05_73,5,2,4
04_18,4,2,7
09_09,5,1,97
09_52,5,1,8
03_11,4,2,0
09_39,5,3,69
14_85,5,3,10
22_48,4,1,7
22_23,4,0,91
02_01,5,4,1
26_45,4,0,17
18_69,5,3,0
06_29,5,0,40
04_54,4,2,6
01_185,4,2,14
01_47,5,4,8
04_02,4,2,7
09_26,5,0,0
06_40,5,3,7
18_35,5,2,0
01_76,5,2,30
09_73,4,3,5
02_46,5,4,13
18_08,5,1,4
17_10,4,1,9
01_172,5,1,10
05_70,5,2,10
07_84,4,3,5
09_13,4,1,47
01_95,4,2,99
09_74,4,2,7
26_49,5,3,10
26_75,5,0,24
07_71,4,2,84
04_22,4,2,50
02_95,5,0,86
26_107,4,2,0
07_81,4,3,10
26_56,5,2,9
03_02,4,1,45
01_05,5,4,0
06_06,4,3,64
22_27,4,0,35
14_74,5,1,36
04_35,5,4,4
14_03,4,3,0
26_70,5,4,12
04_117,4,2,10
18_66,5,4,6
01_145,5,1,66
26_101,4,2,33
17_21,5,2,50
04_69,4,0,5
04_27,4,0,4
01_88,5,0,03
01_149,5,3,88
01_153,4,3,86
14_16,5,3,1
22_31,5,3,08
01_84,5,2,0
18_20,5,3,40
02_04,5,2,2
02_65,5,3,0
04_47,4,0,38
05_13,5,0,76
06_02,5,4,40
01_143,5,0,12
02_15,5,1,12
26_63,4,1,1
