scenario,seq_len,ground_truth,answer
scene_547,5,"(1, 2)","36,5"
scene_636,8,"(4, 5)","99,0"
scene_437,6,"(1, 2)","05,64"
scene_614,6,"(0, 1)","98,0"
scene_285,5,"(0, 1)","83,3"
scene_480,8,"(5, 6)","79,06"
scene_147,7,"(5, 6)","75,00"
scene_457,6,"(0, 1)","50,00"
scene_454,8,"(1, 2)","60,00"
scene_449,6,"(0, 1)","18,00"
scene_155,6,"(0, 1)","44,2"
scene_286,5,"(2, 3)","68,54"
scene_335,6,"(0, 1)","64,00"
scene_201,5,"(1, 2)","98,46"
scene_571,5,"(2, 3)","32,08"
scene_88,6,"(3, 4)","75,00"
scene_404,7,"(1, 2)","76,0"
scene_152,8,"(4, 5)","08,00"
scene_649,4,"(0, 1)","34,4"
scene_9,8,"(5, 6)","36,6"
scene_341,4,"(2, 3)","45,70"
scene_148,4,"(2, 3)","93,8"
scene_45,6,"(3, 4)","20,00"
scene_302,4,"(0, 1)","17,78"
scene_468,6,"(3, 4)","72,33"
scene_631,5,"(3, 4)","39,8"
scene_435,6,"(1, 2)","17,05"
scene_393,8,"(0, 1)","05,06"
scene_137,7,"(0, 1)","46,54"
scene_215,4,"(2, 3)","77,9"
scene_585,5,"(3, 4)","45,5"
scene_540,5,"(2, 3)","26,06"
scene_130,6,"(3, 4)","43,7"
scene_164,6,"(3, 4)","15,48"
scene_686,6,"(3, 4)","05,7"
scene_243,5,"(0, 1)","87,0"
scene_197,6,"(0, 1)","82,79"
scene_17,6,"(0, 1)","02,67"
scene_221,4,"(1, 2)","55,3"
scene_453,5,"(2, 3)","34,64"
scene_424,4,"(0, 1)","86,11"
scene_392,7,"(1, 2)","75,5"
scene_593,6,"(1, 2)","85,00"
scene_168,8,"(1, 2)","99,64"
scene_666,6,"(4, 5)","27,15"
scene_294,6,"(3, 4)","33,4"
scene_58,8,"(1, 2)","97,5"
scene_680,5,"(3, 4)","28,05"
scene_552,6,"(1, 2)","15,57"
scene_266,5,"(2, 3)","97,0"
scene_78,5,"(3, 4)","70,48"
scene_179,7,"(1, 2)","67,89"
scene_514,7,"(0, 1)","41,2"
scene_102,8,"(3, 4)","85,3"
scene_113,8,"(6, 7)","76,61"
scene_240,5,"(0, 1)","06,6"
scene_544,4,"(0, 1)","87,71"
scene_195,6,"(4, 5)","15,00"
scene_669,7,"(0, 1)","23,5"
scene_634,8,"(0, 1)","87,5"
scene_136,5,"(1, 2)","67,75"
scene_472,5,"(1, 2)","95,00"
scene_474,4,"(1, 2)","24,54"
scene_303,4,"(1, 2)","57,4"
scene_91,8,"(3, 4)","75,83"
scene_12,5,"(1, 2)","10,00"
scene_211,6,"(3, 4)","50,00"
scene_90,6,"(0, 1)","78,50"
scene_83,5,"(1, 2)","36,55"
scene_578,6,"(3, 4)","15,00"
scene_320,8,"(0, 1)","16,55"
scene_430,8,"(3, 4)","23,00"
scene_476,8,"(2, 3)","32,0"
scene_52,4,"(1, 2)","93,00"
scene_522,5,"(2, 3)","69,05"
scene_316,5,"(3, 4)","18,62"
scene_183,5,"(3, 4)","66,78"
scene_444,4,"(0, 1)","65,8"
scene_186,8,"(1, 2)","29,74"
scene_157,5,"(2, 3)","18,00"
scene_515,4,"(0, 1)","00,38"
scene_678,6,"(0, 1)","20,00"
scene_477,6,"(4, 5)","11,88"
scene_75,4,"(2, 3)","26,00"
scene_369,8,"(4, 5)","92,6"
scene_491,4,"(0, 1)","51,1"
scene_18,7,"(5, 6)","30,97"
scene_279,6,"(2, 3)","76,56"
scene_76,6,"(0, 1)","50,50"
scene_446,4,"(0, 1)","74,05"
scene_611,4,"(2, 3)","10,00"
scene_329,6,"(3, 4)","45,6"
scene_287,4,"(2, 3)","64,40"
scene_218,7,"(4, 5)","14,82"
scene_282,7,"(1, 2)","00,57"
scene_563,6,"(0, 1)","32,0"
scene_82,5,"(0, 1)","07,06"
scene_134,6,"(1, 2)","05,02"
scene_66,8,"(0, 1)","87,3"
scene_170,5,"(0, 1)","83,15"
scene_422,7,"(5, 6)","20,00"
scene_22,8,"(6, 7)","71,25"
scene_586,6,"(1, 2)","21,5"
scene_415,7,"(3, 4)","14,66"
scene_434,5,"(0, 1)","14,8"
scene_26,6,"(4, 5)","44,94"
scene_533,8,"(1, 2)","86,5"
scene_619,6,"(4, 5)","20,00"
scene_258,4,"(2, 3)","67,99"
scene_324,4,"(0, 1)","44,0"
scene_364,6,"(4, 5)","12,60"
scene_621,4,"(0, 1)","26,8"
scene_107,7,"(3, 4)","62,00"
scene_309,6,"(4, 5)","76,4"
scene_144,7,"(4, 5)","48,8"
scene_139,8,"(4, 5)","30,00"
scene_407,5,"(2, 3)","16,39"
scene_328,8,"(2, 3)","35,54"
scene_54,6,"(1, 2)","14,00"
scene_539,6,"(2, 3)","67,87"
scene_625,5,"(1, 2)","79,00"
scene_68,6,"(2, 3)","64,3"
scene_53,7,"(3, 4)","30,00"
scene_355,6,"(1, 2)","72,16"
scene_283,4,"(2, 3)","37,50"
scene_351,4,"(2, 3)","28,14"
scene_651,4,"(1, 2)","48,5"
scene_313,6,"(3, 4)","32,16"
scene_154,7,"(2, 3)","70,00"
scene_278,6,"(0, 1)","10,00"
scene_587,4,"(0, 1)","75,00"
scene_575,7,"(3, 4)","33,0"
scene_145,8,"(4, 5)","10,00"
scene_189,4,"(2, 3)","15,00"
scene_125,8,"(0, 1)","26,4"
scene_528,8,"(0, 1)","42,44"
scene_178,7,"(4, 5)","35,70"
scene_358,4,"(0, 1)","60,67"
scene_360,6,"(4, 5)","33,5"
scene_259,4,"(1, 2)","14,69"
scene_427,8,"(1, 2)","84,8"
scene_275,6,"(2, 3)","55,00"
scene_653,5,"(0, 1)","22,00"
scene_51,6,"(1, 2)","82,7"
scene_288,5,"(2, 3)","75,00"
scene_318,6,"(2, 3)","46,4"
scene_354,7,"(1, 2)","34,2"
scene_4,4,"(1, 2)","57,56"
scene_37,6,"(4, 5)","50,00"
scene_366,5,"(2, 3)","73,5"
scene_610,6,"(4, 5)","10,00"
scene_153,8,"(6, 7)","15,00"
scene_467,4,"(2, 3)","42,7"
scene_343,5,"(0, 1)","24,0"
scene_493,6,"(4, 5)","69,98"
scene_202,6,"(2, 3)","50,00"
scene_420,4,"(2, 3)","81,60"
scene_122,7,"(0, 1)","65,63"
scene_397,5,"(1, 2)","90,95"
scene_535,5,"(2, 3)","36,8"
scene_658,4,"(0, 1)","39,3"
scene_133,8,"(0, 1)","91,5"
scene_562,4,"(2, 3)","28,40"
scene_267,7,"(4, 5)","70,00"
scene_289,5,"(1, 2)","91,2"
scene_298,6,"(2, 3)","43,0"
scene_336,6,"(2, 3)","51,8"
scene_624,7,"(4, 5)","15,6"
scene_646,7,"(1, 2)","43,9"
scene_317,7,"(5, 6)","35,00"
scene_20,8,"(2, 3)","00,04"
scene_384,7,"(1, 2)","56,8"
scene_402,8,"(5, 6)","86,5"
scene_126,8,"(5, 6)","31,00"
scene_291,4,"(1, 2)","62,22"
scene_61,5,"(3, 4)","35,15"
scene_561,7,"(2, 3)","66,3"
scene_120,6,"(0, 1)","33,2"
scene_345,4,"(0, 1)","90,8"
scene_506,5,"(3, 4)","28,0"
scene_304,4,"(1, 2)","82,62"
scene_35,6,"(0, 1)","09,9"
scene_681,6,"(0, 1)","85,67"
scene_41,4,"(1, 2)","18,07"
scene_260,7,"(1, 2)","22,50"
scene_396,8,"(5, 6)","86,2"
scene_537,5,"(2, 3)","77,1"
scene_529,6,"(1, 2)","57,6"
scene_572,6,"(3, 4)","43,45"
scene_244,5,"(3, 4)","05,5"
scene_299,8,"(4, 5)","87,5"
scene_439,7,"(0, 1)","45,5"
scene_403,8,"(0, 1)","18,00"
scene_160,6,"(0, 1)","10,00"
scene_523,6,"(1, 2)","64,3"
scene_465,6,"(4, 5)","97,8"
scene_277,5,"(0, 1)","88,5"
scene_376,7,"(2, 3)","50,00"
scene_635,4,"(2, 3)","55,2"
scene_29,6,"(4, 5)","14,2"
scene_111,8,"(1, 2)","87,98"
scene_151,5,"(3, 4)","54,54"
scene_456,4,"(0, 1)","84,00"
scene_79,6,"(0, 1)","77,55"
scene_249,4,"(1, 2)","45,47"
scene_695,4,"(1, 2)","61,98"
scene_338,5,"(0, 1)","36,0"
scene_630,5,"(2, 3)","54,0"
scene_418,6,"(1, 2)","74,0"
scene_374,7,"(5, 6)","75,00"
scene_356,8,"(1, 2)","65,00"
scene_452,4,"(2, 3)","37,0"
scene_597,4,"(0, 1)","71,00"
scene_232,4,"(1, 2)","47,45"
scene_419,4,"(2, 3)","72,7"
scene_485,8,"(6, 7)","92,7"
scene_135,8,"(3, 4)","33,69"
scene_199,8,"(4, 5)","93,62"
scene_1,4,"(2, 3)","06,00"
scene_194,4,"(0, 1)","20,48"
scene_84,7,"(1, 2)","76,62"
scene_508,7,"(1, 2)","82,00"
scene_526,6,"(1, 2)","70,00"
scene_495,5,"(3, 4)","38,5"
scene_538,4,"(0, 1)","02,02"
scene_496,5,"(1, 2)","36,7"
scene_482,7,"(5, 6)","56,5"
scene_85,8,"(2, 3)","16,77"
scene_499,5,"(3, 4)","19,00"
scene_385,6,"(1, 2)","37,2"
scene_47,6,"(2, 3)","26,00"
scene_672,8,"(1, 2)","47,5"
scene_428,8,"(6, 7)","25,01"
scene_494,6,"(0, 1)","47,8"
scene_333,6,"(3, 4)","71,02"
scene_693,7,"(0, 1)","88,5"
scene_466,5,"(3, 4)","74,5"
scene_692,4,"(0, 1)","32,00"
scene_590,8,"(1, 2)","77,15"
scene_460,4,"(1, 2)","44,9"
scene_483,5,"(2, 3)","46,8"
scene_226,8,"(2, 3)","05,96"
scene_38,5,"(1, 2)","45,0"
scene_447,4,"(0, 1)","92,0"
scene_458,5,"(0, 1)","30,5"
scene_236,4,"(2, 3)","29,8"
scene_498,4,"(0, 1)","93,1"
scene_583,6,"(3, 4)","49,62"
scene_475,4,"(1, 2)","96,06"
scene_638,5,"(2, 3)","16,59"
scene_229,8,"(6, 7)","01,00"
scene_606,5,"(0, 1)","56,2"
scene_481,5,"(2, 3)","21,4"
scene_98,5,"(2, 3)","53,0"
scene_647,5,"(3, 4)","77,9"
scene_55,8,"(5, 6)","75,5"
scene_441,5,"(2, 3)","85,5"
scene_409,4,"(0, 1)","98,2"
scene_173,8,"(0, 1)","19,07"
scene_372,5,"(2, 3)","10,60"
scene_206,5,"(1, 2)","86,3"
scene_31,7,"(4, 5)","45,00"
scene_50,5,"(2, 3)","81,11"
scene_330,6,"(0, 1)","35,5"
scene_334,6,"(0, 1)","95,35"
scene_659,4,"(2, 3)","63,78"
scene_676,6,"(3, 4)","65,4"
scene_628,5,"(2, 3)","75,55"
scene_442,7,"(5, 6)","19,60"
scene_239,5,"(2, 3)","38,29"
scene_210,5,"(3, 4)","21,86"
scene_527,5,"(0, 1)","47,4"
scene_181,4,"(1, 2)","04,04"
scene_660,7,"(4, 5)","00,00"
scene_337,5,"(1, 2)","67,75"
scene_49,7,"(2, 3)","48,5"
scene_582,7,"(0, 1)","83,4"
scene_97,6,"(3, 4)","17,00"
scene_208,7,"(0, 1)","21,55"
scene_413,6,"(4, 5)","98,34"
scene_487,6,"(4, 5)","22,54"
scene_401,6,"(1, 2)","77,5"
scene_124,4,"(1, 2)","56,8"
scene_242,6,"(3, 4)","07,65"
scene_295,4,"(0, 1)","20,00"
scene_292,4,"(2, 3)","85,45"
scene_451,6,"(2, 3)","86,17"
scene_478,6,"(4, 5)","65,7"
scene_588,5,"(2, 3)","86,13"
scene_605,8,"(5, 6)","12,22"
scene_615,8,"(6, 7)","34,55"
scene_109,7,"(0, 1)","23,40"
scene_248,4,"(2, 3)","91,8"
scene_342,5,"(2, 3)","39,30"
scene_595,4,"(2, 3)","88,00"
scene_121,4,"(1, 2)","30,00"
scene_263,8,"(5, 6)","95,2"
scene_36,5,"(3, 4)","24,0"
scene_530,4,"(1, 2)","14,3"
scene_440,8,"(3, 4)","04,52"
scene_16,5,"(2, 3)","60,00"
scene_463,4,"(2, 3)","60,00"
scene_34,6,"(1, 2)","49,59"
scene_569,7,"(1, 2)","37,5"
scene_682,5,"(3, 4)","00,00"
scene_608,6,"(3, 4)","47,7"
scene_362,6,"(1, 2)","03,00"
scene_72,6,"(4, 5)","45,00"
scene_7,6,"(4, 5)","34,54"
scene_670,4,"(1, 2)","56,70"
scene_235,4,"(1, 2)","51,54"
scene_21,4,"(2, 3)","12,00"
scene_346,6,"(0, 1)","12,7"
scene_577,7,"(2, 3)","11,55"
scene_230,6,"(2, 3)","73,5"
scene_253,4,"(0, 1)","10,43"
scene_123,4,"(1, 2)","40,5"
scene_462,5,"(2, 3)","38,5"
scene_448,6,"(3, 4)","87,66"
scene_550,5,"(3, 4)","75,67"
scene_589,7,"(3, 4)","42,5"
scene_319,4,"(2, 3)","82,2"
scene_205,7,"(1, 2)","51,0"
scene_685,7,"(4, 5)","52,63"
scene_433,8,"(3, 4)","63,91"
scene_596,7,"(5, 6)","28,00"
scene_169,8,"(1, 2)","15,51"
scene_486,5,"(0, 1)","32,64"
scene_131,6,"(2, 3)","10,00"
scene_128,6,"(4, 5)","25,8"
scene_70,5,"(2, 3)","72,00"
scene_497,5,"(0, 1)","70,3"
scene_87,6,"(1, 2)","99,3"
scene_645,7,"(5, 6)","57,7"
scene_246,6,"(2, 3)","44,4"
scene_59,8,"(1, 2)","20,00"
scene_245,7,"(1, 2)","85,9"
scene_314,8,"(1, 2)","96,0"
scene_371,7,"(0, 1)","12,00"
scene_644,6,"(0, 1)","99,0"
scene_19,6,"(1, 2)","68,00"
scene_500,6,"(3, 4)","02,3"
scene_331,8,"(4, 5)","91,5"
scene_0,8,"(6, 7)","36,00"
scene_543,8,"(6, 7)","12,22"
scene_165,8,"(0, 1)","56,9"
scene_382,8,"(3, 4)","95,91"
scene_668,8,"(3, 4)","80,00"
scene_674,8,"(5, 6)","10,00"
scene_556,5,"(1, 2)","50,00"
scene_305,4,"(2, 3)","65,56"
scene_108,8,"(5, 6)","91,93"
scene_519,7,"(3, 4)","43,0"
scene_182,8,"(3, 4)","39,5"
scene_512,5,"(3, 4)","29,78"
scene_640,7,"(1, 2)","77,5"
scene_3,8,"(1, 2)","30,00"
scene_629,6,"(0, 1)","57,3"
scene_161,4,"(0, 1)","72,00"
scene_445,4,"(1, 2)","23,77"
scene_643,6,"(1, 2)","99,4"
scene_694,6,"(1, 2)","78,3"
scene_663,8,"(6, 7)","64,54"
scene_623,5,"(3, 4)","67,85"
scene_648,5,"(0, 1)","44,7"
scene_117,4,"(2, 3)","30,00"
scene_11,8,"(1, 2)","37,0"
scene_566,6,"(0, 1)","82,3"
scene_257,6,"(3, 4)","36,2"
scene_541,7,"(1, 2)","30,86"
scene_479,5,"(3, 4)","52,5"
scene_390,5,"(2, 3)","22,2"
scene_394,8,"(6, 7)","13,00"
scene_65,6,"(3, 4)","39,5"
scene_664,8,"(4, 5)","20,69"
scene_673,5,"(3, 4)","75,4"
scene_156,5,"(3, 4)","30,00"
scene_112,4,"(0, 1)","66,70"
scene_48,5,"(3, 4)","48,5"
scene_93,6,"(3, 4)","19,0"
scene_505,4,"(1, 2)","43,6"
scene_521,6,"(1, 2)","80,4"
scene_141,6,"(2, 3)","29,94"
scene_613,4,"(2, 3)","90,00"
scene_641,5,"(3, 4)","80,00"
scene_408,4,"(2, 3)","04,00"
scene_438,8,"(1, 2)","22,25"
scene_269,7,"(2, 3)","12,00"
scene_551,5,"(3, 4)","30,16"
scene_675,6,"(0, 1)","10,16"
scene_252,5,"(2, 3)","77,78"
scene_689,6,"(1, 2)","35,97"
scene_271,5,"(2, 3)","70,00"
scene_146,7,"(2, 3)","46,7"
scene_469,8,"(2, 3)","92,6"
scene_405,6,"(4, 5)","15,00"
scene_511,8,"(0, 1)","43,8"
scene_217,4,"(0, 1)","59,96"
scene_322,8,"(1, 2)","75,6"
scene_580,7,"(1, 2)","55,7"
scene_216,6,"(3, 4)","15,34"
scene_67,5,"(1, 2)","10,00"
scene_274,5,"(1, 2)","60,00"
scene_410,4,"(0, 1)","12,65"
scene_323,6,"(3, 4)","47,48"
scene_683,4,"(1, 2)","27,6"
scene_234,5,"(2, 3)","88,07"
scene_57,8,"(4, 5)","25,00"
scene_332,5,"(3, 4)","75,76"
scene_224,5,"(3, 4)","17,37"
scene_570,7,"(0, 1)","16,3"
scene_276,6,"(1, 2)","81,00"
scene_388,6,"(3, 4)","36,26"
scene_473,6,"(3, 4)","11,67"
scene_167,6,"(4, 5)","31,24"
scene_691,4,"(2, 3)","92,79"
scene_546,7,"(0, 1)","22,94"
scene_175,5,"(3, 4)","53,54"
scene_73,6,"(3, 4)","75,84"
scene_273,6,"(0, 1)","35,00"
scene_214,4,"(1, 2)","02,25"
scene_363,6,"(2, 3)","86,00"
scene_379,6,"(3, 4)","34,06"
scene_166,7,"(3, 4)","78,67"
scene_373,5,"(1, 2)","30,34"
scene_464,7,"(3, 4)","83,50"
scene_662,4,"(0, 1)","95,6"
scene_656,4,"(1, 2)","50,50"
scene_103,5,"(3, 4)","10,00"
scene_679,6,"(3, 4)","80,94"
scene_81,5,"(0, 1)","73,60"
scene_296,5,"(3, 4)","66,90"
scene_233,6,"(2, 3)","88,1"
scene_46,5,"(3, 4)","75,00"
scene_71,8,"(5, 6)","32,00"
scene_196,5,"(1, 2)","95,00"
scene_591,5,"(3, 4)","34,00"
scene_370,5,"(1, 2)","47,5"
scene_633,6,"(4, 5)","94,29"
scene_300,4,"(2, 3)","06,04"
scene_565,4,"(0, 1)","43,2"
scene_80,6,"(3, 4)","79,99"
scene_387,6,"(4, 5)","58,4"
scene_127,6,"(4, 5)","40,00"
scene_549,5,"(0, 1)","08,00"
scene_470,7,"(0, 1)","65,66"
scene_44,8,"(5, 6)","93,45"
scene_270,4,"(1, 2)","27,88"
scene_618,5,"(1, 2)","64,00"
scene_352,4,"(1, 2)","67,65"
scene_367,4,"(0, 1)","38,3"
scene_99,4,"(0, 1)","31,07"
scene_389,4,"(1, 2)","33,34"
scene_94,5,"(3, 4)","65,00"
scene_688,5,"(2, 3)","80,00"
scene_344,5,"(1, 2)","92,5"
scene_220,6,"(3, 4)","84,78"
scene_159,5,"(2, 3)","33,8"
scene_667,4,"(1, 2)","52,3"
scene_348,8,"(6, 7)","13,3"
scene_684,8,"(3, 4)","97,86"
scene_163,6,"(2, 3)","32,50"
scene_6,6,"(3, 4)","00,80"
scene_284,5,"(2, 3)","62,00"
scene_603,5,"(0, 1)","60,00"
scene_459,4,"(1, 2)","23,98"
scene_225,8,"(0, 1)","34,00"
scene_429,5,"(0, 1)","84,56"
scene_687,4,"(1, 2)","30,00"
scene_665,4,"(0, 1)","85,56"
scene_203,8,"(5, 6)","44,7"
scene_574,4,"(0, 1)","96,2"
scene_27,8,"(6, 7)","47,6"
scene_616,6,"(0, 1)","57,40"
scene_517,7,"(0, 1)","59,7"
scene_238,8,"(1, 2)","45,0"
scene_223,6,"(1, 2)","40,49"
scene_95,8,"(6, 7)","13,5"
scene_30,6,"(0, 1)","51,8"
scene_32,8,"(4, 5)","86,2"
scene_432,6,"(1, 2)","46,1"
scene_604,8,"(1, 2)","57,60"
scene_89,8,"(1, 2)","72,5"
scene_558,6,"(3, 4)","40,51"
scene_104,4,"(2, 3)","93,41"
scene_142,6,"(0, 1)","77,76"
scene_228,5,"(1, 2)","44,7"
scene_250,4,"(1, 2)","35,00"
scene_281,5,"(2, 3)","17,00"
scene_25,5,"(2, 3)","28,89"
scene_114,6,"(1, 2)","28,9"
scene_654,8,"(4, 5)","38,2"
