scenario,seq_len,ground_truth,answer
scene_194,4,True,yes
scene_84,7,True,yes
scene_508,7,False,yes
scene_526,6,False,no
scene_495,5,True,no
scene_538,4,False,no
scene_496,5,True,no
scene_482,7,True,no
scene_85,8,True,yes
scene_499,5,False,yes
scene_385,6,True,yes
scene_47,6,False,yes
scene_672,8,True,no
scene_428,8,False,yes
scene_494,6,True,yes
scene_333,6,False,yes
scene_693,7,False,yes
scene_466,5,True,yes
scene_692,4,True,yes
scene_590,8,True,yes
scene_460,4,True,no
scene_483,5,True,yes
scene_226,8,True,yes
scene_38,5,False,yes
scene_447,4,True,no
scene_458,5,True,no
scene_236,4,True,yes
scene_498,4,True,no
scene_583,6,False,no
scene_475,4,False,yes
scene_638,5,False,yes
scene_229,8,True,yes
scene_606,5,True,yes
scene_481,5,False,no
scene_98,5,False,yes
scene_647,5,True,yes
scene_55,8,True,no
scene_441,5,False,yes
scene_409,4,True,yes
scene_173,8,False,yes
scene_372,5,False,yes
scene_206,5,False,no
scene_31,7,True,no
scene_50,5,True,yes
scene_330,6,False,no
scene_334,6,True,yes
scene_659,4,True,yes
scene_676,6,True,no
scene_628,5,True,yes
scene_442,7,True,yes
scene_239,5,False,yes
scene_210,5,False,yes
scene_527,5,True,yes
scene_181,4,True,yes
scene_660,7,True,no
scene_337,5,False,yes
scene_49,7,False,no
scene_582,7,True,yes
scene_97,6,True,yes
scene_208,7,True,yes
scene_413,6,False,yes
scene_487,6,True,yes
scene_401,6,True,yes
scene_124,4,False,no
scene_242,6,True,yes
scene_295,4,True,yes
scene_292,4,True,yes
scene_451,6,False,yes
scene_478,6,True,yes
scene_588,5,True,yes
scene_605,8,True,yes
scene_615,8,True,no
scene_109,7,False,yes
scene_248,4,True,yes
scene_342,5,True,yes
scene_595,4,False,no
scene_121,4,False,yes
scene_263,8,False,yes
scene_36,5,False,yes
scene_530,4,True,yes
scene_440,8,True,yes
scene_16,5,False,no
scene_463,4,False,yes
scene_34,6,True,yes
scene_569,7,False,no
scene_682,5,False,yes
scene_608,6,False,yes
scene_362,6,False,yes
scene_72,6,True,yes
scene_7,6,False,no
scene_670,4,False,no
scene_235,4,False,no
scene_21,4,False,yes
scene_346,6,True,yes
scene_577,7,False,yes
scene_230,6,False,yes
scene_253,4,False,yes
scene_123,4,False,yes
scene_462,5,True,yes
scene_448,6,False,yes
scene_550,5,False,yes
scene_589,7,False,no
scene_319,4,False,yes
scene_205,7,False,yes
scene_685,7,False,yes
scene_433,8,True,no
scene_596,7,False,yes
scene_169,8,True,no
scene_486,5,False,yes
scene_131,6,False,yes
scene_128,6,True,yes
scene_70,5,True,yes
scene_497,5,False,yes
scene_87,6,True,yes
scene_645,7,True,yes
scene_246,6,True,yes
scene_59,8,True,no
scene_245,7,True,no
scene_314,8,False,yes
scene_371,7,False,yes
scene_644,6,False,yes
scene_19,6,True,yes
scene_500,6,True,yes
scene_331,8,False,yes
scene_0,8,True,yes
scene_543,8,False,yes
scene_165,8,True,yes
scene_382,8,False,yes
scene_668,8,True,no
scene_674,8,False,yes
scene_556,5,False,yes
scene_305,4,True,no
scene_108,8,False,yes
scene_519,7,True,no
scene_182,8,True,yes
scene_512,5,True,yes
scene_640,7,True,yes
scene_3,8,False,yes
scene_629,6,True,yes
scene_161,4,True,yes
scene_445,4,False,yes
scene_643,6,True,yes
scene_694,6,True,no
scene_663,8,False,yes
scene_623,5,True,yes
scene_648,5,False,no
scene_117,4,True,yes
scene_11,8,False,no
scene_566,6,True,no
scene_257,6,True,yes
scene_541,7,False,yes
scene_479,5,False,yes
scene_390,5,False,yes
scene_394,8,False,yes
scene_65,6,True,yes
scene_664,8,True,no
scene_673,5,False,yes
scene_156,5,False,no
scene_112,4,True,no
scene_48,5,False,yes
scene_93,6,False,yes
scene_505,4,False,yes
scene_521,6,False,yes
scene_141,6,True,no
scene_613,4,True,no
scene_641,5,False,yes
scene_408,4,True,yes
scene_438,8,False,no
scene_269,7,False,no
scene_551,5,True,yes
scene_675,6,True,yes
scene_252,5,True,yes
scene_689,6,False,yes
scene_271,5,False,yes
scene_146,7,True,yes
scene_469,8,False,no
scene_405,6,False,no
scene_511,8,True,no
scene_217,4,True,no
scene_322,8,True,no
scene_580,7,False,yes
scene_216,6,True,yes
scene_67,5,False,yes
scene_274,5,True,no
scene_410,4,True,no
scene_323,6,False,no
scene_683,4,True,yes
scene_234,5,True,no
scene_57,8,False,no
scene_332,5,False,yes
scene_224,5,False,no
scene_570,7,False,yes
scene_276,6,True,yes
scene_388,6,False,yes
scene_473,6,False,no
scene_167,6,True,yes
scene_691,4,True,yes
scene_546,7,True,no
scene_175,5,False,yes
scene_73,6,False,yes
scene_273,6,False,yes
scene_214,4,True,yes
scene_363,6,False,yes
scene_379,6,False,yes
scene_166,7,True,yes
scene_373,5,False,no
scene_464,7,False,yes
scene_662,4,True,no
scene_656,4,True,no
scene_103,5,True,no
scene_679,6,False,yes
scene_81,5,False,yes
scene_296,5,False,yes
scene_233,6,True,yes
scene_46,5,False,yes
scene_71,8,True,no
scene_196,5,True,yes
scene_591,5,True,no
scene_370,5,True,yes
scene_633,6,False,yes
scene_300,4,True,yes
scene_565,4,False,yes
scene_80,6,True,no
scene_387,6,False,yes
scene_127,6,False,no
scene_549,5,True,no
scene_470,7,False,yes
scene_44,8,True,yes
scene_270,4,True,yes
scene_618,5,False,yes
scene_352,4,True,yes
scene_367,4,False,yes
scene_99,4,False,yes
scene_389,4,False,yes
scene_94,5,True,no
scene_688,5,True,no
scene_344,5,False,yes
scene_220,6,False,no
scene_159,5,False,yes
scene_667,4,False,no
scene_348,8,False,no
scene_684,8,True,yes
scene_163,6,True,no
scene_6,6,False,yes
scene_284,5,False,yes
scene_603,5,False,no
scene_459,4,False,yes
scene_225,8,False,yes
scene_429,5,False,no
scene_687,4,False,yes
scene_665,4,False,yes
scene_203,8,True,yes
scene_574,4,True,no
scene_27,8,False,yes
scene_616,6,True,no
scene_517,7,True,yes
scene_238,8,True,yes
scene_223,6,False,no
scene_95,8,False,yes
scene_30,6,True,yes
scene_32,8,False,yes
scene_432,6,False,yes
scene_604,8,True,no
scene_89,8,False,yes
scene_558,6,False,yes
scene_104,4,True,yes
scene_142,6,False,yes
scene_228,5,True,yes
scene_250,4,True,no
scene_281,5,False,yes
scene_25,5,False,yes
scene_114,6,False,yes
scene_654,8,False,no
