scenario,seq_len,ground_truth,answer
scene_414,6,"(4, 5)","3,4"
scene_174,5,"(2, 3)","2,3"
scene_106,4,"(2, 3)","3,4"
scene_116,4,"(0, 1)","2,3"
scene_290,6,"(0, 1)","1,2"
scene_599,5,"(2, 3)","3,5"
scene_62,5,"(2, 3)","3,4"
scene_207,7,"(0, 1)","1,2"
scene_671,6,"(2, 3)","2,3"
scene_516,6,"(3, 4)","4,5"
scene_639,7,"(1, 2)","1,3"
scene_524,8,"(3, 4)","4,5"
scene_280,4,"(0, 1)","2,3"
scene_60,6,"(2, 3)","3,4"
scene_23,7,"(4, 5)","4,5"
scene_431,7,"(1, 2)","4,5"
scene_532,5,"(0, 1)","3,4"
scene_600,7,"(5, 6)","3,4"
scene_411,8,"(2, 3)","3,4"
scene_43,5,"(1, 2)","6,7"
scene_567,5,"(1, 2)","4,5"
scene_213,5,"(2, 3)","10,11"
scene_602,6,"(1, 2)","4,5"
scene_158,4,"(2, 3)","3,4"
scene_312,8,"(6, 7)","3,4"
scene_119,8,"(4, 5)","3,4"
scene_564,6,"(0, 1)","5,6"
scene_542,7,"(4, 5)","2,3"
scene_513,7,"(2, 3)","5,6"
scene_423,8,"(3, 4)","4,5"
scene_326,5,"(0, 1)","3,4"
scene_622,8,"(0, 1)","6,7"
scene_652,5,"(2, 3)","2,3"
scene_204,4,"(1, 2)","4,5"
scene_140,4,"(0, 1)","5,6"
scene_255,4,"(0, 1)","2,3"
scene_77,7,"(1, 2)","2,1"
scene_492,6,"(4, 5)","4,5"
scene_321,4,"(0, 1)","4,5"
scene_650,4,"(0, 1)","3,4"
scene_406,4,"(2, 3)","4,5"
scene_557,8,"(3, 4)","7,8"
scene_378,8,"(6, 7)","7,10"
scene_436,5,"(0, 1)","2,3"
scene_609,5,"(1, 2)","3,4"
scene_306,4,"(0, 1)","1,4"
scene_412,7,"(5, 6)","5,6"
scene_340,7,"(3, 4)","5,6"
scene_632,8,"(4, 5)","4,5"
scene_272,8,"(1, 2)","2,3"
scene_573,7,"(2, 3)","4,5"
scene_192,6,"(4, 5)","2,3"
scene_455,8,"(6, 7)","10,10"
scene_129,5,"(3, 4)","3,4"
scene_489,4,"(0, 1)","3,4"
scene_200,7,"(4, 5)","5,6"
scene_399,5,"(1, 2)","2,3"
scene_502,8,"(5, 6)","3,4"
scene_307,4,"(1, 2)","1,4"
scene_661,6,"(3, 4)","6,7"
scene_231,4,"(2, 3)","2,3"
scene_461,5,"(2, 3)","5,6"
scene_241,5,"(3, 4)","3,4"
scene_110,6,"(4, 5)","3,4"
scene_490,5,"(3, 4)","3,4"
scene_503,6,"(0, 1)","3,4"
scene_171,7,"(1, 2)","3,4"
scene_188,8,"(1, 2)","5,6"
scene_368,6,"(0, 1)","1,2"
scene_184,5,"(2, 3)","3,4"
scene_315,5,"(0, 1)","3,4"
scene_417,8,"(4, 5)","3,4"
scene_365,7,"(4, 5)","3,4"
scene_547,5,"(1, 2)","2,3"
scene_636,8,"(4, 5)","2,3"
scene_437,6,"(1, 2)","3,4"
scene_614,6,"(0, 1)","4,5"
scene_285,5,"(0, 1)","2,3"
scene_480,8,"(5, 6)","3,4"
scene_147,7,"(5, 6)","3,6"
scene_457,6,"(0, 1)","3,4"
scene_454,8,"(1, 2)","2,3"
scene_449,6,"(0, 1)","4,5"
scene_155,6,"(0, 1)","3,4"
scene_286,5,"(2, 3)","2,3"
scene_335,6,"(0, 1)","3,4"
scene_201,5,"(1, 2)","3,4"
scene_571,5,"(2, 3)","2,3"
scene_88,6,"(3, 4)","6,7"
scene_404,7,"(1, 2)","3,4"
scene_152,8,"(4, 5)","4,5"
scene_649,4,"(0, 1)","4,5"
scene_9,8,"(5, 6)","3,4"
scene_341,4,"(2, 3)","2,3"
scene_148,4,"(2, 3)","5,2"
scene_45,6,"(3, 4)","3,4"
scene_302,4,"(0, 1)","1,4"
scene_468,6,"(3, 4)","3,4"
scene_631,5,"(3, 4)","2,3"
scene_435,6,"(1, 2)","3,4"
scene_393,8,"(0, 1)","2,3"
scene_137,7,"(0, 1)","5,6"
scene_215,4,"(2, 3)","3,4"
scene_585,5,"(3, 4)","2,4"
scene_540,5,"(2, 3)","3,4"
scene_130,6,"(3, 4)","4,5"
scene_164,6,"(3, 4)","4,5"
scene_686,6,"(3, 4)","1,2"
scene_243,5,"(0, 1)","2,3"
scene_197,6,"(0, 1)","3,4"
scene_17,6,"(0, 1)","1,2"
scene_221,4,"(1, 2)","3,4"
scene_453,5,"(2, 3)","3,4"
scene_424,4,"(0, 1)","3,4"
scene_392,7,"(1, 2)","4,5"
scene_593,6,"(1, 2)","4,5"
scene_168,8,"(1, 2)","6,7"
scene_666,6,"(4, 5)","5,6"
scene_294,6,"(3, 4)","4,5"
scene_58,8,"(1, 2)","1,2"
scene_680,5,"(3, 4)","3,4"
scene_552,6,"(1, 2)","5,6"
scene_266,5,"(2, 3)","3,4"
scene_78,5,"(3, 4)","5,3"
scene_179,7,"(1, 2)","4,5"
scene_514,7,"(0, 1)","1,2"
scene_102,8,"(3, 4)","3,4"
scene_113,8,"(6, 7)","5,8"
scene_240,5,"(0, 1)","5,6"
scene_544,4,"(0, 1)","2,1"
scene_195,6,"(4, 5)","3,4"
scene_669,7,"(0, 1)","5,6"
scene_634,8,"(0, 1)","5,6"
scene_136,5,"(1, 2)","5,6"
scene_472,5,"(1, 2)","5,6"
scene_474,4,"(1, 2)","1,2"
scene_303,4,"(1, 2)","1,2"
scene_91,8,"(3, 4)","2,3"
scene_12,5,"(1, 2)","3,4"
scene_211,6,"(3, 4)","4,5"
scene_90,6,"(0, 1)","1,2"
scene_83,5,"(1, 2)","6,7"
scene_578,6,"(3, 4)","2,3"
scene_320,8,"(0, 1)","3,4"
scene_430,8,"(3, 4)","5,6"
scene_476,8,"(2, 3)","5,6"
scene_52,4,"(1, 2)","5,6"
scene_522,5,"(2, 3)","2,3"
scene_316,5,"(3, 4)","2,4"
scene_183,5,"(3, 4)","2,3"
scene_444,4,"(0, 1)","2,3"
scene_186,8,"(1, 2)","5,8"
scene_157,5,"(2, 3)","5,6"
scene_515,4,"(0, 1)","2,3"
scene_678,6,"(0, 1)","2,3"
scene_477,6,"(4, 5)","2,3"
scene_75,4,"(2, 3)","3,4"
scene_369,8,"(4, 5)","5,6"
scene_491,4,"(0, 1)","3,4"
scene_18,7,"(5, 6)","4,5"
scene_279,6,"(2, 3)","3,4"
scene_76,6,"(0, 1)","4,5"
scene_446,4,"(0, 1)","2,3"
scene_611,4,"(2, 3)","2,3"
scene_329,6,"(3, 4)","3,4"
scene_287,4,"(2, 3)","4,3"
scene_218,7,"(4, 5)","3,4"
scene_282,7,"(1, 2)","2,3"
scene_563,6,"(0, 1)","1,6"
scene_82,5,"(0, 1)","4,5"
scene_134,6,"(1, 2)","1,5"
scene_66,8,"(0, 1)","2,3"
scene_170,5,"(0, 1)","4,5"
scene_422,7,"(5, 6)","5,3"
scene_22,8,"(6, 7)","6,7"
scene_586,6,"(1, 2)","2,3"
scene_415,7,"(3, 4)","5,6"
scene_434,5,"(0, 1)","1,4"
scene_26,6,"(4, 5)","5,6"
scene_533,8,"(1, 2)","5,6"
scene_619,6,"(4, 5)","4,5"
scene_258,4,"(2, 3)","4,5"
scene_324,4,"(0, 1)","2,3"
scene_364,6,"(4, 5)","4,5"
scene_621,4,"(0, 1)","2,3"
scene_107,7,"(3, 4)","3,4"
scene_309,6,"(4, 5)","2,3"
scene_144,7,"(4, 5)","8,9"
scene_139,8,"(4, 5)","3,4"
scene_407,5,"(2, 3)","2,3"
scene_328,8,"(2, 3)","3,4"
scene_54,6,"(1, 2)","1,2"
scene_539,6,"(2, 3)","2,3"
scene_625,5,"(1, 2)","2,3"
scene_68,6,"(2, 3)","3,4"
scene_53,7,"(3, 4)","4,5"
scene_355,6,"(1, 2)","5,6"
scene_283,4,"(2, 3)","1,2"
scene_351,4,"(2, 3)","4,5"
scene_651,4,"(1, 2)","4,5"
scene_313,6,"(3, 4)","2,3"
scene_154,7,"(2, 3)","6,7"
scene_278,6,"(0, 1)","2,3"
scene_587,4,"(0, 1)","4,5"
scene_575,7,"(3, 4)","3,4"
scene_145,8,"(4, 5)","6,7"
scene_189,4,"(2, 3)","2,3"
scene_125,8,"(0, 1)","5,6"
scene_528,8,"(0, 1)","4,5"
scene_178,7,"(4, 5)","1,2"
scene_358,4,"(0, 1)","4,5"
scene_360,6,"(4, 5)","3,4"
scene_259,4,"(1, 2)","2,3"
scene_427,8,"(1, 2)","4,5"
scene_275,6,"(2, 3)","2,3"
scene_653,5,"(0, 1)","2,3"
scene_51,6,"(1, 2)","5,6"
scene_288,5,"(2, 3)","4,5"
scene_318,6,"(2, 3)","2,3"
scene_354,7,"(1, 2)","6,7"
scene_4,4,"(1, 2)","1,2"
scene_37,6,"(4, 5)","3,4"
scene_366,5,"(2, 3)","2,3"
scene_610,6,"(4, 5)","2,3"
scene_153,8,"(6, 7)","3,4"
scene_467,4,"(2, 3)","1,3"
scene_343,5,"(0, 1)","5,6"
scene_493,6,"(4, 5)","2,3"
scene_202,6,"(2, 3)","4,5"
scene_420,4,"(2, 3)","3,4"
scene_122,7,"(0, 1)","3,4"
scene_397,5,"(1, 2)","1,2"
scene_535,5,"(2, 3)","3,4"
scene_658,4,"(0, 1)","2,3"
scene_133,8,"(0, 1)","2,3"
scene_562,4,"(2, 3)","1,2"
scene_267,7,"(4, 5)","2,3"
scene_289,5,"(1, 2)","5,6"
scene_298,6,"(2, 3)","4,5"
scene_336,6,"(2, 3)","2,3"
scene_624,7,"(4, 5)","5,6"
scene_646,7,"(1, 2)","5,7"
scene_317,7,"(5, 6)","4,5"
scene_20,8,"(2, 3)","5,6"
scene_384,7,"(1, 2)","4,5"
scene_402,8,"(5, 6)","2,3"
scene_126,8,"(5, 6)","9,10"
scene_291,4,"(1, 2)","3,4"
scene_61,5,"(3, 4)","3,4"
scene_561,7,"(2, 3)","3,4"
scene_120,6,"(0, 1)","1,2"
scene_345,4,"(0, 1)","5,3"
scene_506,5,"(3, 4)","3,4"
scene_304,4,"(1, 2)","3,4"
scene_35,6,"(0, 1)","5,6"
scene_681,6,"(0, 1)","4,5"
scene_41,4,"(1, 2)","4,5"
scene_260,7,"(1, 2)","5,6"
scene_396,8,"(5, 6)","3,5"
scene_537,5,"(2, 3)","8,9"
scene_529,6,"(1, 2)","4,5"
scene_572,6,"(3, 4)","4,5"
scene_244,5,"(3, 4)","4,5"
scene_299,8,"(4, 5)","5,6"
scene_439,7,"(0, 1)","4,5"
scene_403,8,"(0, 1)","4,5"
scene_160,6,"(0, 1)","4,5"
scene_523,6,"(1, 2)","2,3"
scene_465,6,"(4, 5)","3,5"
scene_277,5,"(0, 1)","5,6"
scene_376,7,"(2, 3)","5,6"
scene_635,4,"(2, 3)","4,5"
scene_29,6,"(4, 5)","2,4"
scene_111,8,"(1, 2)","3,4"
scene_151,5,"(3, 4)","3,4"
scene_456,4,"(0, 1)","3,4"
scene_79,6,"(0, 1)","3,4"
scene_249,4,"(1, 2)","2,3"
scene_695,4,"(1, 2)","2,3"
scene_338,5,"(0, 1)","4,5"
scene_630,5,"(2, 3)","2,3"
scene_418,6,"(1, 2)","3,4"
scene_374,7,"(5, 6)","2,3"
scene_356,8,"(1, 2)","3,4"
scene_452,4,"(2, 3)","4,5"
scene_597,4,"(0, 1)","3,4"
scene_232,4,"(1, 2)","3,4"
scene_419,4,"(2, 3)","3,4"
scene_485,8,"(6, 7)","5,6"
scene_135,8,"(3, 4)","8,9"
scene_199,8,"(4, 5)","3,4"
scene_1,4,"(2, 3)","5,6"
scene_194,4,"(0, 1)","1,2"
scene_84,7,"(1, 2)","4,5"
scene_508,7,"(1, 2)","4,5"
scene_526,6,"(1, 2)","4,5"
scene_495,5,"(3, 4)","4,5"
scene_538,4,"(0, 1)","2,3"
scene_496,5,"(1, 2)","4,5"
scene_482,7,"(5, 6)","3,4"
scene_85,8,"(2, 3)","4,5"
scene_499,5,"(3, 4)","2,4"
scene_385,6,"(1, 2)","4,5"
scene_47,6,"(2, 3)","2,3"
scene_672,8,"(1, 2)","2,4"
scene_428,8,"(6, 7)","6,7"
scene_494,6,"(0, 1)","1,2"
scene_333,6,"(3, 4)","4,5"
scene_693,7,"(0, 1)","4,5"
scene_466,5,"(3, 4)","4,5"
scene_692,4,"(0, 1)","6,7"
scene_590,8,"(1, 2)","2,3"
scene_460,4,"(1, 2)","5,6"
scene_483,5,"(2, 3)","2,3"
scene_226,8,"(2, 3)","3,5"
scene_38,5,"(1, 2)","3,4"
scene_447,4,"(0, 1)","3,4"
scene_458,5,"(0, 1)","3,4"
scene_236,4,"(2, 3)","4,5"
scene_498,4,"(0, 1)","3,4"
scene_583,6,"(3, 4)","3,4"
scene_475,4,"(1, 2)","3,4"
scene_638,5,"(2, 3)","6,7"
scene_229,8,"(6, 7)","5,6"
scene_606,5,"(0, 1)","3,4"
scene_481,5,"(2, 3)","2,4"
scene_98,5,"(2, 3)","3,4"
scene_647,5,"(3, 4)","4,5"
scene_55,8,"(5, 6)","4,5"
scene_441,5,"(2, 3)","3,4"
scene_409,4,"(0, 1)","2,3"
scene_173,8,"(0, 1)","1,2"
scene_372,5,"(2, 3)","3,4"
scene_206,5,"(1, 2)","1,2"
scene_31,7,"(4, 5)","5,6"
scene_50,5,"(2, 3)","2,4"
scene_330,6,"(0, 1)","4,5"
scene_334,6,"(0, 1)","3,4"
scene_659,4,"(2, 3)","2,3"
scene_676,6,"(3, 4)","8,9"
scene_628,5,"(2, 3)","3,4"
scene_442,7,"(5, 6)","2,3"
scene_239,5,"(2, 3)","1,4"
scene_210,5,"(3, 4)","3,2"
scene_527,5,"(0, 1)","3,6"
scene_181,4,"(1, 2)","6,5"
scene_660,7,"(4, 5)","1,2"
scene_337,5,"(1, 2)","5,6"
scene_49,7,"(2, 3)","1,2"
scene_582,7,"(0, 1)","4,5"
scene_97,6,"(3, 4)","4,5"
scene_208,7,"(0, 1)","5,6"
scene_413,6,"(4, 5)","2,3"
scene_487,6,"(4, 5)","2,3"
scene_401,6,"(1, 2)","3,4"
scene_124,4,"(1, 2)","3,4"
scene_242,6,"(3, 4)","6,7"
scene_295,4,"(0, 1)","1,3"
scene_292,4,"(2, 3)","1,4"
scene_451,6,"(2, 3)","7,8"
scene_478,6,"(4, 5)","4,5"
scene_588,5,"(2, 3)","5,6"
scene_605,8,"(5, 6)","8,9"
scene_615,8,"(6, 7)","5,6"
scene_109,7,"(0, 1)","3,4"
scene_248,4,"(2, 3)","2,3"
scene_342,5,"(2, 3)","2,3"
scene_595,4,"(2, 3)","5,6"
scene_121,4,"(1, 2)","2,4"
scene_263,8,"(5, 6)","7,8"
scene_36,5,"(3, 4)","3,4"
scene_530,4,"(1, 2)","1,2"
scene_440,8,"(3, 4)","4,5"
scene_16,5,"(2, 3)","8,9"
scene_463,4,"(2, 3)","2,3"
scene_34,6,"(1, 2)","4,5"
scene_569,7,"(1, 2)","2,3"
scene_682,5,"(3, 4)","4,5"
scene_608,6,"(3, 4)","3,4"
scene_362,6,"(1, 2)","3,4"
scene_72,6,"(4, 5)","2,3"
scene_7,6,"(4, 5)","4,5"
scene_670,4,"(1, 2)","3,4"
scene_235,4,"(1, 2)","1,3"
scene_21,4,"(2, 3)","2,3"
scene_346,6,"(0, 1)","3,4"
scene_577,7,"(2, 3)","3,4"
scene_230,6,"(2, 3)","3,4"
scene_253,4,"(0, 1)","2,3"
scene_123,4,"(1, 2)","2,3"
scene_462,5,"(2, 3)","3,4"
scene_448,6,"(3, 4)","3,4"
scene_550,5,"(3, 4)","3,4"
scene_589,7,"(3, 4)","5,6"
scene_319,4,"(2, 3)","3,4"
scene_205,7,"(1, 2)","3,4"
scene_685,7,"(4, 5)","2,3"
scene_433,8,"(3, 4)","4,5"
scene_596,7,"(5, 6)","4,5"
scene_169,8,"(1, 2)","4,5"
scene_486,5,"(0, 1)","3,4"
scene_131,6,"(2, 3)","4,5"
scene_128,6,"(4, 5)","2,3"
scene_70,5,"(2, 3)","1,2"
scene_497,5,"(0, 1)","4,5"
scene_87,6,"(1, 2)","2,3"
scene_645,7,"(5, 6)","3,4"
scene_246,6,"(2, 3)","1,5"
scene_59,8,"(1, 2)","5,6"
scene_245,7,"(1, 2)","4,5"
scene_314,8,"(1, 2)","3,4"
scene_371,7,"(0, 1)","4,5"
scene_644,6,"(0, 1)","4,5"
scene_19,6,"(1, 2)","4,5"
scene_500,6,"(3, 4)","3,5"
scene_331,8,"(4, 5)","2,3"
scene_0,8,"(6, 7)","2,3"
scene_543,8,"(6, 7)","5,6"
scene_165,8,"(0, 1)","6,7"
scene_382,8,"(3, 4)","4,5"
scene_668,8,"(3, 4)","3,4"
scene_674,8,"(5, 6)","5,6"
scene_556,5,"(1, 2)","5,6"
scene_305,4,"(2, 3)","3,4"
scene_108,8,"(5, 6)","5,6"
scene_519,7,"(3, 4)","6,7"
scene_182,8,"(3, 4)","2,3"
scene_512,5,"(3, 4)","4,5"
scene_640,7,"(1, 2)","2,3"
scene_3,8,"(1, 2)","4,5"
scene_629,6,"(0, 1)","3,4"
scene_161,4,"(0, 1)","3,4"
scene_445,4,"(1, 2)","3,4"
scene_643,6,"(1, 2)","2,3"
scene_694,6,"(1, 2)","4,5"
scene_663,8,"(6, 7)","4,5"
scene_623,5,"(3, 4)","4,5"
scene_648,5,"(0, 1)","3,4"
scene_117,4,"(2, 3)","4,5"
scene_11,8,"(1, 2)","4,5"
scene_566,6,"(0, 1)","4,5"
scene_257,6,"(3, 4)","3,4"
scene_541,7,"(1, 2)","4,5"
scene_479,5,"(3, 4)","4,5"
scene_390,5,"(2, 3)","3,2"
scene_394,8,"(6, 7)","2,3"
scene_65,6,"(3, 4)","4,5"
scene_664,8,"(4, 5)","3,6"
scene_673,5,"(3, 4)","5,6"
scene_156,5,"(3, 4)","5,6"
scene_112,4,"(0, 1)","1,2"
scene_48,5,"(3, 4)","6,7"
scene_93,6,"(3, 4)","5,6"
scene_505,4,"(1, 2)","4,5"
scene_521,6,"(1, 2)","4,5"
scene_141,6,"(2, 3)","2,3"
scene_613,4,"(2, 3)","3,4"
scene_641,5,"(3, 4)","3,4"
scene_408,4,"(2, 3)","5,6"
scene_438,8,"(1, 2)","2,3"
scene_269,7,"(2, 3)","3,4"
scene_551,5,"(3, 4)","5,6"
scene_675,6,"(0, 1)","1,2"
scene_252,5,"(2, 3)","3,4"
scene_689,6,"(1, 2)","4,5"
scene_271,5,"(2, 3)","4,5"
scene_146,7,"(2, 3)","1,2"
scene_469,8,"(2, 3)","2,3"
scene_405,6,"(4, 5)","4,5"
scene_511,8,"(0, 1)","3,4"
scene_217,4,"(0, 1)","3,4"
scene_322,8,"(1, 2)","4,5"
scene_580,7,"(1, 2)","2,3"
scene_216,6,"(3, 4)","3,4"
scene_67,5,"(1, 2)","3,4"
scene_274,5,"(1, 2)","2,3"
scene_410,4,"(0, 1)","4,5"
scene_323,6,"(3, 4)","4,5"
scene_683,4,"(1, 2)","2,3"
scene_234,5,"(2, 3)","2,4"
scene_57,8,"(4, 5)","5,6"
scene_332,5,"(3, 4)","3,4"
scene_224,5,"(3, 4)","1,4"
scene_570,7,"(0, 1)","4,5"
scene_276,6,"(1, 2)","4,5"
scene_388,6,"(3, 4)","2,3"
scene_473,6,"(3, 4)","4,5"
scene_167,6,"(4, 5)","4,5"
scene_691,4,"(2, 3)","2,4"
scene_546,7,"(0, 1)","5,6"
scene_175,5,"(3, 4)","2,3"
scene_73,6,"(3, 4)","3,4"
scene_273,6,"(0, 1)","1,2"
scene_214,4,"(1, 2)","4,5"
scene_363,6,"(2, 3)","5,6"
scene_379,6,"(3, 4)","4,5"
scene_166,7,"(3, 4)","4,5"
scene_373,5,"(1, 2)","4,5"
scene_464,7,"(3, 4)","5,6"
scene_662,4,"(0, 1)","4,3"
scene_656,4,"(1, 2)","5,6"
scene_103,5,"(3, 4)","5,6"
scene_679,6,"(3, 4)","2,3"
scene_81,5,"(0, 1)","2,3"
scene_296,5,"(3, 4)","4,10"
scene_233,6,"(2, 3)","2,3"
scene_46,5,"(3, 4)","1,2"
scene_71,8,"(5, 6)","4,5"
scene_196,5,"(1, 2)","3,4"
scene_591,5,"(3, 4)","3,4"
scene_370,5,"(1, 2)","2,4"
scene_633,6,"(4, 5)","2,3"
scene_300,4,"(2, 3)","1,2"
scene_565,4,"(0, 1)","3,4"
scene_80,6,"(3, 4)","3,4"
scene_387,6,"(4, 5)","6,7"
scene_127,6,"(4, 5)","3,4"
scene_549,5,"(0, 1)","3,2"
scene_470,7,"(0, 1)","1,2"
scene_44,8,"(5, 6)","1,2"
scene_270,4,"(1, 2)","1,2"
scene_618,5,"(1, 2)","4,5"
scene_352,4,"(1, 2)","2,5"
scene_367,4,"(0, 1)","2,3"
scene_99,4,"(0, 1)","2,3"
scene_389,4,"(1, 2)","3,4"
scene_94,5,"(3, 4)","4,5"
scene_688,5,"(2, 3)","3,4"
scene_344,5,"(1, 2)","4,3"
scene_220,6,"(3, 4)","3,4"
scene_159,5,"(2, 3)","3,4"
scene_667,4,"(1, 2)","2,3"
scene_348,8,"(6, 7)","3,5"
scene_684,8,"(3, 4)","4,5"
scene_163,6,"(2, 3)","3,4"
scene_6,6,"(3, 4)","2,3"
scene_284,5,"(2, 3)","2,3"
scene_603,5,"(0, 1)","4,5"
scene_459,4,"(1, 2)","3,4"
scene_225,8,"(0, 1)","4,5"
scene_429,5,"(0, 1)","3,4"
scene_687,4,"(1, 2)","3,4"
scene_665,4,"(0, 1)","2,3"
scene_203,8,"(5, 6)","5,6"
scene_574,4,"(0, 1)","3,4"
scene_27,8,"(6, 7)","4,5"
scene_616,6,"(0, 1)","4,5"
scene_517,7,"(0, 1)","2,3"
scene_238,8,"(1, 2)","4,5"
scene_223,6,"(1, 2)","2,3"
scene_95,8,"(6, 7)","5,6"
scene_30,6,"(0, 1)","4,5"
scene_32,8,"(4, 5)","4,5"
scene_432,6,"(1, 2)","3,5"
scene_604,8,"(1, 2)","7,8"
scene_89,8,"(1, 2)","2,3"
scene_558,6,"(3, 4)","1,2"
scene_104,4,"(2, 3)","1,3"
scene_142,6,"(0, 1)","2,4"
scene_228,5,"(1, 2)","2,3"
scene_250,4,"(1, 2)","1,3"
scene_281,5,"(2, 3)","3,4"
scene_25,5,"(2, 3)","3,4"
scene_114,6,"(1, 2)","4,5"
scene_654,8,"(4, 5)","5,6"
