scenario,seq_len,ground_truth,answer
scene_200,7,"(4, 5)","2,3"
scene_399,5,"(1, 2)","1,2"
scene_502,8,"(5, 6)","2,3"
scene_307,4,"(1, 2)","1,2"
scene_661,6,"(3, 4)","2,3"
scene_231,4,"(2, 3)","1,2"
scene_461,5,"(2, 3)","2,3"
scene_241,5,"(3, 4)","1,2"
scene_110,6,"(4, 5)","1,2"
scene_490,5,"(3, 4)","2,3"
scene_503,6,"(0, 1)","2,3"
scene_171,7,"(1, 2)","2,3"
scene_188,8,"(1, 2)","2,3"
scene_368,6,"(0, 1)","1,2"
scene_184,5,"(2, 3)","2,3"
scene_315,5,"(0, 1)","2,3"
scene_417,8,"(4, 5)","2,3"
scene_365,7,"(4, 5)","2,3"
scene_547,5,"(1, 2)","1,2"
scene_636,8,"(4, 5)","2,3"
scene_437,6,"(1, 2)","2,3"
scene_614,6,"(0, 1)","2,3"
scene_285,5,"(0, 1)","1,2"
scene_480,8,"(5, 6)","2,3"
scene_147,7,"(5, 6)","2,3"
scene_457,6,"(0, 1)","2,3"
scene_454,8,"(1, 2)","2,3"
scene_449,6,"(0, 1)","1,2"
scene_155,6,"(0, 1)","1,2"
scene_286,5,"(2, 3)","2,3"
scene_335,6,"(0, 1)","1,2"
scene_201,5,"(1, 2)","2,3"
scene_571,5,"(2, 3)","1,2"
scene_88,6,"(3, 4)","2,3"
scene_404,7,"(1, 2)","2,3"
scene_152,8,"(4, 5)","2,3"
scene_649,4,"(0, 1)","1,2"
scene_9,8,"(5, 6)","1,2"
scene_341,4,"(2, 3)","1,2"
scene_148,4,"(2, 3)","1,2"
scene_45,6,"(3, 4)","2,3"
scene_302,4,"(0, 1)","1,2"
scene_468,6,"(3, 4)","2,3"
scene_631,5,"(3, 4)","1,2"
scene_435,6,"(1, 2)","2,3"
scene_393,8,"(0, 1)","4,5"
scene_137,7,"(0, 1)","2,3"
scene_215,4,"(2, 3)","1,2"
scene_585,5,"(3, 4)","1,2"
scene_540,5,"(2, 3)","1,2"
scene_130,6,"(3, 4)","2,3"
scene_164,6,"(3, 4)","2,3"
scene_686,6,"(3, 4)","2,3"
scene_243,5,"(0, 1)","1,2"
scene_197,6,"(0, 1)","2,3"
scene_17,6,"(0, 1)","2,3"
scene_221,4,"(1, 2)","1,2"
scene_453,5,"(2, 3)","2,3"
scene_424,4,"(0, 1)","1,2"
scene_392,7,"(1, 2)","2,3"
scene_593,6,"(1, 2)","2,3"
scene_168,8,"(1, 2)","2,3"
scene_666,6,"(4, 5)","1,2"
scene_294,6,"(3, 4)","2,3"
scene_58,8,"(1, 2)","2,3"
scene_680,5,"(3, 4)","2,3"
scene_552,6,"(1, 2)","2,3"
scene_266,5,"(2, 3)","1,2"
scene_78,5,"(3, 4)","2,3"
scene_179,7,"(1, 2)","2,3"
scene_514,7,"(0, 1)","2,3"
scene_102,8,"(3, 4)","2,3"
scene_113,8,"(6, 7)","2,3"
scene_240,5,"(0, 1)","2,3"
scene_544,4,"(0, 1)","1,2"
scene_195,6,"(4, 5)","1,2"
scene_669,7,"(0, 1)","2,3"
scene_634,8,"(0, 1)","2,3"
scene_136,5,"(1, 2)","2,3"
scene_472,5,"(1, 2)","2,3"
scene_474,4,"(1, 2)","1,2"
scene_303,4,"(1, 2)","1,2"
scene_91,8,"(3, 4)","1,2"
scene_12,5,"(1, 2)","1,2"
scene_211,6,"(3, 4)","1,2"
scene_90,6,"(0, 1)","1,2"
scene_83,5,"(1, 2)","2,3"
scene_578,6,"(3, 4)","1,2"
scene_320,8,"(0, 1)","2,3"
scene_430,8,"(3, 4)","2,3"
scene_476,8,"(2, 3)","2,3"
scene_52,4,"(1, 2)","1,2"
scene_522,5,"(2, 3)","2,3"
scene_316,5,"(3, 4)","1,2"
scene_183,5,"(3, 4)","2,3"
scene_444,4,"(0, 1)","1,2"
scene_186,8,"(1, 2)","2,3"
scene_157,5,"(2, 3)","2,3"
scene_515,4,"(0, 1)","1,2"
scene_678,6,"(0, 1)","2,3"
scene_477,6,"(4, 5)","2,3"
scene_75,4,"(2, 3)","1,2"
scene_369,8,"(4, 5)","2,3"
scene_491,4,"(0, 1)","1,2"
scene_18,7,"(5, 6)","2,3"
scene_279,6,"(2, 3)","1,2"
scene_76,6,"(0, 1)","1,2"
scene_446,4,"(0, 1)","1,2"
scene_611,4,"(2, 3)","1,2"
scene_329,6,"(3, 4)","2,3"
scene_287,4,"(2, 3)","1,2"
scene_218,7,"(4, 5)","2,3"
scene_282,7,"(1, 2)","3,4"
scene_563,6,"(0, 1)","1,2"
scene_82,5,"(0, 1)","1,2"
scene_134,6,"(1, 2)","2,3"
scene_66,8,"(0, 1)","2,3"
scene_170,5,"(0, 1)","1,2"
scene_422,7,"(5, 6)","2,3"
scene_22,8,"(6, 7)","2,3"
scene_586,6,"(1, 2)","1,2"
scene_415,7,"(3, 4)","1,2"
scene_434,5,"(0, 1)","2,3"
scene_26,6,"(4, 5)","2,3"
scene_533,8,"(1, 2)","2,3"
scene_619,6,"(4, 5)","2,3"
scene_258,4,"(2, 3)","1,2"
scene_324,4,"(0, 1)","1,2"
scene_364,6,"(4, 5)","1,2"
scene_621,4,"(0, 1)","1,2"
scene_107,7,"(3, 4)","2,3"
scene_309,6,"(4, 5)","2,3"
scene_144,7,"(4, 5)","2,3"
scene_139,8,"(4, 5)","2,3"
scene_407,5,"(2, 3)","1,2"
scene_328,8,"(2, 3)","1,2"
scene_54,6,"(1, 2)","2,3"
scene_539,6,"(2, 3)","2,3"
scene_625,5,"(1, 2)","2,3"
scene_68,6,"(2, 3)","2,3"
scene_53,7,"(3, 4)","2,3"
scene_355,6,"(1, 2)","1,2"
scene_283,4,"(2, 3)","1,2"
scene_351,4,"(2, 3)","1,2"
scene_651,4,"(1, 2)","1,2"
scene_313,6,"(3, 4)","1,2"
scene_154,7,"(2, 3)","2,3"
scene_278,6,"(0, 1)","1,2"
scene_587,4,"(0, 1)","1,2"
scene_575,7,"(3, 4)","2,3"
scene_145,8,"(4, 5)","2,3"
scene_189,4,"(2, 3)","1,2"
scene_125,8,"(0, 1)","2,3"
scene_528,8,"(0, 1)","2,3"
scene_178,7,"(4, 5)","2,3"
scene_358,4,"(0, 1)","1,2"
scene_360,6,"(4, 5)","2,3"
scene_259,4,"(1, 2)","1,2"
scene_427,8,"(1, 2)","2,3"
scene_275,6,"(2, 3)","2,3"
scene_653,5,"(0, 1)","1,2"
scene_51,6,"(1, 2)","2,3"
scene_288,5,"(2, 3)","1,2"
scene_318,6,"(2, 3)","2,3"
scene_354,7,"(1, 2)","2,3"
scene_4,4,"(1, 2)","1,2"
scene_37,6,"(4, 5)","2,3"
scene_366,5,"(2, 3)","2,3"
scene_610,6,"(4, 5)","2,3"
scene_153,8,"(6, 7)","2,3"
scene_467,4,"(2, 3)","1,2"
scene_343,5,"(0, 1)","1,2"
scene_493,6,"(4, 5)","1,2"
scene_202,6,"(2, 3)","1,2"
scene_420,4,"(2, 3)","1,2"
scene_122,7,"(0, 1)","2,3"
scene_397,5,"(1, 2)","1,2"
scene_535,5,"(2, 3)","1,2"
scene_658,4,"(0, 1)","1,2"
scene_133,8,"(0, 1)","2,3"
scene_562,4,"(2, 3)","1,2"
scene_267,7,"(4, 5)","2,3"
scene_289,5,"(1, 2)","2,3"
scene_298,6,"(2, 3)","1,2"
scene_336,6,"(2, 3)","2,3"
scene_624,7,"(4, 5)","2,3"
scene_646,7,"(1, 2)","2,3"
scene_317,7,"(5, 6)","2,3"
scene_20,8,"(2, 3)","2,3"
scene_384,7,"(1, 2)","2,3"
scene_402,8,"(5, 6)","2,3"
scene_126,8,"(5, 6)","2,3"
scene_291,4,"(1, 2)","1,2"
scene_61,5,"(3, 4)","2,3"
scene_561,7,"(2, 3)","2,3"
scene_120,6,"(0, 1)","1,2"
scene_345,4,"(0, 1)","1,2"
scene_506,5,"(3, 4)","1,2"
scene_304,4,"(1, 2)","1,2"
scene_35,6,"(0, 1)","2,3"
scene_681,6,"(0, 1)","2,3"
scene_41,4,"(1, 2)","1,2"
scene_260,7,"(1, 2)","2,3"
scene_396,8,"(5, 6)","2,3"
scene_537,5,"(2, 3)","1,2"
scene_529,6,"(1, 2)","2,3"
scene_572,6,"(3, 4)","2,3"
scene_244,5,"(3, 4)","1,2"
scene_299,8,"(4, 5)","2,3"
scene_439,7,"(0, 1)","2,3"
scene_403,8,"(0, 1)","1,2"
scene_160,6,"(0, 1)","2,3"
scene_523,6,"(1, 2)","1,2"
scene_465,6,"(4, 5)","2,3"
scene_277,5,"(0, 1)","1,2"
scene_376,7,"(2, 3)","2,3"
scene_635,4,"(2, 3)","1,2"
scene_29,6,"(4, 5)","2,3"
scene_111,8,"(1, 2)","2,3"
scene_151,5,"(3, 4)","1,2"
scene_456,4,"(0, 1)","1,2"
scene_79,6,"(0, 1)","2,3"
scene_249,4,"(1, 2)","1,2"
scene_695,4,"(1, 2)","1,2"
scene_338,5,"(0, 1)","2,3"
scene_630,5,"(2, 3)","1,2"
scene_418,6,"(1, 2)","1,2"
scene_374,7,"(5, 6)","3,4"
scene_356,8,"(1, 2)","2,3"
scene_452,4,"(2, 3)","1,2"
scene_597,4,"(0, 1)","1,2"
scene_232,4,"(1, 2)","1,2"
scene_419,4,"(2, 3)","1,2"
scene_485,8,"(6, 7)","2,3"
scene_135,8,"(3, 4)","2,3"
scene_199,8,"(4, 5)","2,3"
scene_1,4,"(2, 3)","1,2"
scene_194,4,"(0, 1)","1,2"
scene_84,7,"(1, 2)","2,3"
scene_508,7,"(1, 2)","2,3"
scene_526,6,"(1, 2)","2,3"
scene_495,5,"(3, 4)","2,3"
scene_538,4,"(0, 1)","1,2"
scene_496,5,"(1, 2)","2,3"
scene_482,7,"(5, 6)","2,3"
scene_85,8,"(2, 3)","1,2"
scene_499,5,"(3, 4)","2,3"
scene_385,6,"(1, 2)","2,3"
scene_47,6,"(2, 3)","2,3"
scene_672,8,"(1, 2)","2,3"
scene_428,8,"(6, 7)","2,3"
scene_494,6,"(0, 1)","2,3"
scene_333,6,"(3, 4)","1,2"
scene_693,7,"(0, 1)","2,3"
scene_466,5,"(3, 4)","1,2"
scene_692,4,"(0, 1)","1,2"
scene_590,8,"(1, 2)","2,3"
scene_460,4,"(1, 2)","1,2"
scene_483,5,"(2, 3)","1,2"
scene_226,8,"(2, 3)","2,3"
scene_38,5,"(1, 2)","2,3"
scene_447,4,"(0, 1)","1,2"
scene_458,5,"(0, 1)","1,2"
scene_236,4,"(2, 3)","1,2"
scene_498,4,"(0, 1)","1,2"
scene_583,6,"(3, 4)","2,3"
scene_475,4,"(1, 2)","1,2"
scene_638,5,"(2, 3)","2,3"
scene_229,8,"(6, 7)","2,3"
scene_606,5,"(0, 1)","2,3"
scene_481,5,"(2, 3)","2,3"
scene_98,5,"(2, 3)","1,2"
scene_647,5,"(3, 4)","1,2"
scene_55,8,"(5, 6)","2,3"
scene_441,5,"(2, 3)","2,3"
scene_409,4,"(0, 1)","1,2"
scene_173,8,"(0, 1)","2,3"
scene_372,5,"(2, 3)","1,2"
scene_206,5,"(1, 2)","1,2"
scene_31,7,"(4, 5)","2,3"
scene_50,5,"(2, 3)","2,3"
scene_330,6,"(0, 1)","2,3"
scene_334,6,"(0, 1)","2,3"
scene_659,4,"(2, 3)","1,2"
scene_676,6,"(3, 4)","2,3"
scene_628,5,"(2, 3)","2,3"
scene_442,7,"(5, 6)","2,3"
scene_239,5,"(2, 3)","2,3"
scene_210,5,"(3, 4)","2,3"
scene_527,5,"(0, 1)","2,3"
scene_181,4,"(1, 2)","1,2"
scene_660,7,"(4, 5)","2,3"
scene_337,5,"(1, 2)","2,3"
scene_49,7,"(2, 3)","2,3"
scene_582,7,"(0, 1)","2,3"
scene_97,6,"(3, 4)","1,2"
scene_208,7,"(0, 1)","2,3"
scene_413,6,"(4, 5)","1,2"
scene_487,6,"(4, 5)","2,3"
scene_401,6,"(1, 2)","1,2"
scene_124,4,"(1, 2)","1,2"
scene_242,6,"(3, 4)","2,3"
scene_295,4,"(0, 1)","1,2"
scene_292,4,"(2, 3)","1,2"
scene_451,6,"(2, 3)","1,2"
scene_478,6,"(4, 5)","2,3"
scene_588,5,"(2, 3)","2,3"
scene_605,8,"(5, 6)","2,3"
scene_615,8,"(6, 7)","2,3"
scene_109,7,"(0, 1)","2,3"
scene_248,4,"(2, 3)","1,2"
scene_342,5,"(2, 3)","1,2"
scene_595,4,"(2, 3)","1,2"
scene_121,4,"(1, 2)","1,2"
scene_263,8,"(5, 6)","2,3"
scene_36,5,"(3, 4)","2,3"
scene_530,4,"(1, 2)","1,2"
scene_440,8,"(3, 4)","2,3"
scene_16,5,"(2, 3)","1,2"
scene_463,4,"(2, 3)","1,2"
scene_34,6,"(1, 2)","2,3"
scene_569,7,"(1, 2)","1,2"
scene_682,5,"(3, 4)","2,3"
scene_608,6,"(3, 4)","2,3"
scene_362,6,"(1, 2)","2,3"
scene_72,6,"(4, 5)","2,3"
scene_7,6,"(4, 5)","1,2"
scene_670,4,"(1, 2)","1,2"
scene_235,4,"(1, 2)","1,2"
scene_21,4,"(2, 3)","1,2"
scene_346,6,"(0, 1)","2,3"
scene_577,7,"(2, 3)","2,3"
scene_230,6,"(2, 3)","1,2"
scene_253,4,"(0, 1)","1,2"
scene_123,4,"(1, 2)","1,2"
scene_462,5,"(2, 3)","1,2"
scene_448,6,"(3, 4)","1,2"
scene_550,5,"(3, 4)","1,2"
scene_589,7,"(3, 4)","2,3"
scene_319,4,"(2, 3)","1,2"
scene_205,7,"(1, 2)","2,3"
scene_685,7,"(4, 5)","2,3"
scene_433,8,"(3, 4)","2,3"
scene_596,7,"(5, 6)","2,3"
scene_169,8,"(1, 2)","2,3"
scene_486,5,"(0, 1)","1,2"
scene_131,6,"(2, 3)","2,3"
scene_128,6,"(4, 5)","1,2"
scene_70,5,"(2, 3)","1,2"
scene_497,5,"(0, 1)","1,2"
scene_87,6,"(1, 2)","2,3"
scene_645,7,"(5, 6)","2,3"
scene_246,6,"(2, 3)","2,3"
scene_59,8,"(1, 2)","1,2"
scene_245,7,"(1, 2)","2,3"
scene_314,8,"(1, 2)","2,3"
scene_371,7,"(0, 1)","2,3"
scene_644,6,"(0, 1)","2,3"
scene_19,6,"(1, 2)","1,2"
scene_500,6,"(3, 4)","1,2"
scene_331,8,"(4, 5)","2,3"
scene_0,8,"(6, 7)","2,3"
scene_543,8,"(6, 7)","2,3"
scene_165,8,"(0, 1)","2,3"
scene_382,8,"(3, 4)","2,3"
scene_668,8,"(3, 4)","2,3"
scene_674,8,"(5, 6)","2,3"
scene_556,5,"(1, 2)","2,3"
scene_305,4,"(2, 3)","1,2"
scene_108,8,"(5, 6)","2,3"
scene_519,7,"(3, 4)","2,3"
scene_182,8,"(3, 4)","2,3"
scene_512,5,"(3, 4)","1,2"
scene_640,7,"(1, 2)","2,3"
scene_3,8,"(1, 2)","2,3"
scene_629,6,"(0, 1)","1,2"
scene_161,4,"(0, 1)","1,2"
scene_445,4,"(1, 2)","1,2"
scene_643,6,"(1, 2)","2,3"
scene_694,6,"(1, 2)","1,2"
scene_663,8,"(6, 7)","1,2"
scene_623,5,"(3, 4)","1,2"
scene_648,5,"(0, 1)","2,3"
scene_117,4,"(2, 3)","1,2"
scene_11,8,"(1, 2)","1,2"
scene_566,6,"(0, 1)","2,3"
scene_257,6,"(3, 4)","2,3"
scene_541,7,"(1, 2)","2,3"
scene_479,5,"(3, 4)","2,3"
scene_390,5,"(2, 3)","1,2"
scene_394,8,"(6, 7)","3,4"
scene_65,6,"(3, 4)","2,3"
scene_664,8,"(4, 5)","2,3"
scene_673,5,"(3, 4)","1,2"
scene_156,5,"(3, 4)","1,2"
scene_112,4,"(0, 1)","1,2"
scene_48,5,"(3, 4)","1,2"
scene_93,6,"(3, 4)","1,2"
scene_505,4,"(1, 2)","1,2"
scene_521,6,"(1, 2)","2,3"
scene_141,6,"(2, 3)","2,3"
scene_613,4,"(2, 3)","1,2"
scene_641,5,"(3, 4)","2,3"
scene_408,4,"(2, 3)","1,2"
scene_438,8,"(1, 2)","2,3"
scene_269,7,"(2, 3)","2,3"
scene_551,5,"(3, 4)","2,3"
scene_675,6,"(0, 1)","1,2"
scene_252,5,"(2, 3)","2,3"
scene_689,6,"(1, 2)","2,3"
scene_271,5,"(2, 3)","2,3"
scene_146,7,"(2, 3)","2,3"
scene_469,8,"(2, 3)","2,3"
scene_405,6,"(4, 5)","2,3"
scene_511,8,"(0, 1)","2,3"
scene_217,4,"(0, 1)","1,2"
scene_322,8,"(1, 2)","2,3"
scene_580,7,"(1, 2)","2,3"
scene_216,6,"(3, 4)","1,2"
scene_67,5,"(1, 2)","2,3"
scene_274,5,"(1, 2)","1,2"
scene_410,4,"(0, 1)","1,2"
scene_323,6,"(3, 4)","2,3"
scene_683,4,"(1, 2)","1,2"
scene_234,5,"(2, 3)","1,2"
scene_57,8,"(4, 5)","2,3"
scene_332,5,"(3, 4)","2,3"
scene_224,5,"(3, 4)","2,3"
scene_570,7,"(0, 1)","2,3"
scene_276,6,"(1, 2)","2,3"
scene_388,6,"(3, 4)","2,3"
scene_473,6,"(3, 4)","2,3"
scene_167,6,"(4, 5)","1,2"
scene_691,4,"(2, 3)","2,3"
scene_546,7,"(0, 1)","2,3"
scene_175,5,"(3, 4)","1,2"
scene_73,6,"(3, 4)","2,3"
scene_273,6,"(0, 1)","1,2"
scene_214,4,"(1, 2)","1,2"
scene_363,6,"(2, 3)","2,3"
scene_379,6,"(3, 4)","2,3"
scene_166,7,"(3, 4)","2,3"
scene_373,5,"(1, 2)","1,2"
scene_464,7,"(3, 4)","2,3"
scene_662,4,"(0, 1)","1,2"
scene_656,4,"(1, 2)","1,2"
scene_103,5,"(3, 4)","2,3"
scene_679,6,"(3, 4)","2,3"
scene_81,5,"(0, 1)","1,2"
scene_296,5,"(3, 4)","1,2"
scene_233,6,"(2, 3)","2,3"
scene_46,5,"(3, 4)","2,3"
scene_71,8,"(5, 6)","2,3"
scene_196,5,"(1, 2)","2,3"
scene_591,5,"(3, 4)","1,2"
scene_370,5,"(1, 2)","1,2"
scene_633,6,"(4, 5)","2,3"
scene_300,4,"(2, 3)","1,2"
scene_565,4,"(0, 1)","1,2"
scene_80,6,"(3, 4)","2,3"
scene_387,6,"(4, 5)","1,2"
scene_127,6,"(4, 5)","2,3"
scene_549,5,"(0, 1)","1,2"
scene_470,7,"(0, 1)","2,3"
scene_44,8,"(5, 6)","2,3"
scene_270,4,"(1, 2)","1,2"
scene_618,5,"(1, 2)","1,2"
scene_352,4,"(1, 2)","1,2"
scene_367,4,"(0, 1)","1,2"
scene_99,4,"(0, 1)","1,2"
scene_389,4,"(1, 2)","1,2"
scene_94,5,"(3, 4)","2,3"
scene_688,5,"(2, 3)","2,3"
scene_344,5,"(1, 2)","2,3"
scene_220,6,"(3, 4)","2,3"
scene_159,5,"(2, 3)","2,3"
scene_667,4,"(1, 2)","2,3"
scene_348,8,"(6, 7)","2,3"
scene_684,8,"(3, 4)","2,3"
scene_163,6,"(2, 3)","2,3"
scene_6,6,"(3, 4)","1,2"
scene_284,5,"(2, 3)","1,2"
scene_603,5,"(0, 1)","2,3"
scene_459,4,"(1, 2)","1,2"
scene_225,8,"(0, 1)","2,3"
scene_429,5,"(0, 1)","1,2"
scene_687,4,"(1, 2)","1,2"
scene_665,4,"(0, 1)","1,2"
scene_203,8,"(5, 6)","2,3"
scene_574,4,"(0, 1)","1,2"
scene_27,8,"(6, 7)","2,3"
scene_616,6,"(0, 1)","2,3"
scene_517,7,"(0, 1)","2,3"
scene_238,8,"(1, 2)","2,3"
scene_223,6,"(1, 2)","2,3"
scene_95,8,"(6, 7)","2,3"
scene_30,6,"(0, 1)","2,3"
scene_32,8,"(4, 5)","2,3"
scene_432,6,"(1, 2)","1,2"
scene_604,8,"(1, 2)","1,2"
scene_89,8,"(1, 2)","2,3"
scene_558,6,"(3, 4)","2,3"
scene_104,4,"(2, 3)","1,2"
scene_142,6,"(0, 1)","4,5"
scene_228,5,"(1, 2)","1,2"
scene_250,4,"(1, 2)","1,2"
scene_281,5,"(2, 3)","2,3"
scene_25,5,"(2, 3)","2,3"
scene_114,6,"(1, 2)","2,3"
scene_654,8,"(4, 5)","1,2"
