scenario,seq_len,ground_truth,answer
scene_8_003575,11,"(1, 2)","6,7"
scene_6_002649,8,"(1, 2)","1,2"
scene_1_000412,12,"(4, 5)","6,7"
scene_9_004134,10,"(1, 2)","12,13"
scene_1_000299,12,"(1, 2)","5,6"
scene_14_006665,10,"(8, 9)","5,6"
scene_13_006320,8,"(1, 2)","3,4"
scene_7_003404,9,"(4, 5)","5,6"
scene_14_006557,8,"(2, 3)","13,14"
scene_3_001297,10,"(3, 4)","13,14"
scene_18_008884,9,"(5, 6)","6,7"
scene_16_007662,12,"(3, 4)","1,2"
scene_20_009607,14,"(10, 11)","3,4"
scene_2_000975,9,"(4, 5)","5,6"
scene_16_007550,10,"(8, 9)","11,12"
scene_16_007635,9,"(7, 8)","1,2"
scene_8_003951,9,"(4, 5)","1,2"
scene_8_003919,12,"(0, 1)","5,6"
scene_17_008090,10,"(1, 2)","12,13"
scene_8_003868,8,"(5, 6)","5,6"
scene_1_000302,9,"(6, 7)","10,11"
scene_10_004824,13,"(4, 5)","9,10"
scene_5_002360,10,"(0, 1)","10,11"
scene_20_009970,10,"(0, 1)","5,6"
scene_20_009784,13,"(5, 6)","1,2"
scene_1_000337,10,"(2, 3)","5,6"
scene_6_002824,12,"(10, 11)","2,3"
scene_16_007523,12,"(4, 5)","3,4"
scene_18_008504,8,"(1, 2)","10,11"
scene_19_009113,8,"(5, 6)","6,7"
scene_7_003044,9,"(7, 8)","11,12"
scene_7_003434,8,"(4, 5)","4,5"
scene_20_009922,8,"(5, 6)","3,4"
scene_20_009830,11,"(6, 7)","7,8"
scene_3_001164,10,"(8, 9)","11,12"
scene_13_006248,9,"(0, 1)","11,12"
scene_19_009196,8,"(0, 1)","4,5"
scene_20_009732,8,"(0, 1)","5,6"
scene_13_006005,12,"(2, 3)","1,2"
scene_8_003987,11,"(8, 9)","1,2"
scene_9_004023,11,"(0, 1)","5,6"
scene_15_007315,12,"(5, 6)","5,6"
scene_17_008336,11,"(9, 10)","6,7"
scene_4_001603,11,"(8, 9)","8,9"
scene_7_003271,8,"(1, 2)","3,4"
scene_1_000296,11,"(6, 7)","5,6"
scene_15_007367,9,"(2, 3)","5,6"
scene_8_003825,8,"(0, 1)","5,6"
scene_18_008761,10,"(4, 5)","10,11"
scene_14_006966,8,"(2, 3)","13,14"
scene_16_007734,10,"(0, 1)","8,9"
scene_1_000068,11,"(5, 6)","11,12"
scene_13_006181,12,"(3, 4)","14,15"
scene_8_003679,13,"(10, 11)","1,2"
scene_3_001260,11,"(3, 4)","1,2"
scene_15_007190,11,"(1, 2)","9,10"
scene_19_009451,10,"(5, 6)","9,10"
scene_11_005380,8,"(6, 7)","12,13"
scene_14_006693,9,"(6, 7)","3,4"
scene_16_007521,12,"(9, 10)","1,2"
scene_3_001042,9,"(2, 3)","12,13"
scene_17_008191,11,"(3, 4)","3,4"
scene_12_005503,10,"(2, 3)","3,4"
scene_13_006126,11,"(2, 3)","12,13"
scene_17_008071,8,"(3, 4)","6,7"
scene_3_001055,8,"(0, 1)","9,10"
scene_20_009824,12,"(2, 3)","11,12"
scene_14_006760,11,"(5, 6)","1,2"
scene_10_004685,8,"(6, 7)","3,4"
scene_20_009930,15,"(6, 7)","1,2"
scene_13_006210,10,"(3, 4)","11,12"
scene_16_007797,8,"(2, 3)","8,9"
scene_4_001897,13,"(2, 3)","4,5"
scene_11_005031,9,"(1, 2)","1,2"
scene_12_005907,8,"(3, 4)","5,6"
scene_1_000480,10,"(0, 1)","7,8"
scene_20_009701,12,"(7, 8)","10,11"
scene_9_004170,10,"(3, 4)","3,4"
scene_20_009595,13,"(3, 4)","2,3"
scene_13_006350,14,"(7, 8)","10,11"
scene_14_006713,9,"(5, 6)","4,5"
scene_1_000466,11,"(4, 5)","3,4"
scene_6_002697,12,"(3, 4)","5,6"
scene_6_002712,14,"(3, 4)","7,8"
scene_7_003239,13,"(0, 1)","13,14"
scene_4_001735,10,"(3, 4)","4,5"
scene_2_000727,9,"(6, 7)","2,3"
scene_7_003015,8,"(2, 3)","5,6"
scene_10_004518,9,"(4, 5)","10,11"
scene_6_002717,10,"(1, 2)","3,4"
scene_9_004389,9,"(4, 5)","4,5"
scene_4_001755,14,"(5, 6)","2,3"
scene_4_001734,9,"(6, 7)","4,5"
scene_18_008676,8,"(5, 6)","4,5"
scene_7_003045,10,"(8, 9)","5,6"
scene_12_005575,8,"(2, 3)","4,5"
scene_14_006676,9,"(0, 1)","10,11"
scene_17_008276,8,"(0, 1)","12,13"
scene_20_009866,14,"(4, 5)","1,2"
scene_2_000685,10,"(2, 3)","6,7"
scene_9_004133,14,"(9, 10)","6,7"
scene_3_001016,9,"(4, 5)","7,8"
scene_6_002595,10,"(0, 1)","11,12"
scene_11_005039,8,"(0, 1)","1,2"
scene_11_005271,8,"(4, 5)","5,6"
scene_4_001780,9,"(6, 7)","5,6"
scene_11_005389,8,"(2, 3)","2,3"
scene_18_008508,8,"(5, 6)","8,9"
scene_4_001566,12,"(5, 6)","5,6"
scene_15_007240,11,"(6, 7)","3,4"
scene_4_001577,14,"(9, 10)","14,15"
scene_17_008036,10,"(8, 9)","12,13"
scene_20_009640,15,"(1, 2)","11,12"
scene_15_007387,9,"(6, 7)","4,5"
scene_18_008965,8,"(4, 5)","14,15"
scene_15_007271,8,"(1, 2)","6,7"
scene_3_001491,11,"(4, 5)","5,6"
scene_17_008096,9,"(0, 1)","11,12"
scene_13_006434,13,"(11, 12)","4,5"
scene_18_008577,9,"(6, 7)","10,11"
scene_8_003778,13,"(0, 1)","4,5"
scene_7_003017,11,"(8, 9)","12,13"
scene_6_002680,8,"(6, 7)","7,8"
scene_8_003662,8,"(4, 5)","6,7"
scene_2_000958,9,"(3, 4)","10,11"
scene_8_003933,8,"(2, 3)","2,3"
scene_1_000428,8,"(3, 4)","4,5"
scene_17_008267,8,"(0, 1)","1,2"
scene_10_004682,9,"(5, 6)","6,7"
scene_1_000368,11,"(9, 10)","7,8"
scene_7_003025,10,"(5, 6)","5,6"
scene_15_007378,10,"(1, 2)","11,12"
scene_12_005580,10,"(4, 5)","2,3"
scene_13_006296,10,"(8, 9)","3,4"
scene_4_001929,8,"(2, 3)","3,4"
scene_2_000604,13,"(10, 11)","7,8"
scene_13_006129,9,"(6, 7)","4,5"
scene_1_000287,11,"(5, 6)","3,4"
scene_9_004468,10,"(6, 7)","2,3"
scene_8_003643,11,"(4, 5)","1,2"
scene_12_005709,9,"(2, 3)","1,2"
scene_18_008632,8,"(1, 2)","4,5"
scene_9_004062,11,"(6, 7)","11,12"
scene_9_004186,10,"(6, 7)","6,7"
scene_4_001863,9,"(2, 3)","9,10"
scene_6_002872,10,"(4, 5)","5,6"
scene_12_005660,8,"(3, 4)","5,6"
scene_19_009379,8,"(4, 5)","5,6"
scene_7_003331,10,"(0, 1)","11,12"
scene_17_008137,8,"(2, 3)","5,6"
scene_5_002020,9,"(4, 5)","4,5"
scene_1_000163,10,"(3, 4)","1,2"
scene_16_007824,8,"(3, 4)","7,8"
scene_14_006714,10,"(5, 6)","1,2"
scene_15_007242,10,"(7, 8)","7,8"
scene_2_000813,15,"(7, 8)","12,13"
scene_5_002387,11,"(7, 8)","11,12"
scene_2_000852,14,"(10, 11)","6,7"
scene_17_008167,8,"(1, 2)","1,2"
scene_18_008724,9,"(7, 8)","4,5"
scene_2_000857,14,"(12, 13)","1,2"
scene_12_005521,9,"(2, 3)","11,12"
scene_13_006421,11,"(1, 2)","1,2"
scene_19_009308,9,"(4, 5)","6,7"
scene_1_000012,9,"(5, 6)","13,14"
scene_14_006887,11,"(1, 2)","14,15"
scene_1_000399,12,"(3, 4)","9,10"
scene_3_001111,10,"(4, 5)","4,5"
scene_17_008033,11,"(3, 4)","3,4"
scene_2_000978,9,"(3, 4)","5,6"
scene_12_005528,9,"(2, 3)","3,4"
scene_20_009872,16,"(0, 1)","1,2"
scene_12_005587,9,"(0, 1)","7,8"
scene_16_007791,13,"(3, 4)","1,2"
scene_2_000530,9,"(7, 8)","4,5"
scene_20_009934,14,"(9, 10)","12,13"
scene_19_009352,9,"(1, 2)","4,5"
scene_7_003110,11,"(7, 8)","10,11"
scene_4_001776,9,"(6, 7)","2,3"
scene_13_006304,8,"(5, 6)","8,9"
scene_14_006883,10,"(3, 4)","1,2"
scene_20_009750,15,"(11, 12)","15,16"
scene_3_001454,10,"(6, 7)","11,12"
scene_7_003041,8,"(3, 4)","4,5"
scene_2_000651,14,"(6, 7)","3,4"
scene_4_001570,10,"(3, 4)","7,8"
scene_9_004325,11,"(2, 3)","1,2"
scene_14_006738,9,"(0, 1)","4,5"
scene_2_000875,14,"(12, 13)","6,7"
scene_2_000902,14,"(12, 13)","4,5"
scene_20_009919,10,"(1, 2)","7,8"
scene_1_000389,8,"(6, 7)","10,11"
scene_7_003493,8,"(3, 4)","10,11"
scene_6_002907,8,"(1, 2)","2,3"
scene_1_000335,12,"(2, 3)","3,4"
scene_18_008533,9,"(7, 8)","9,10"
scene_7_003414,9,"(0, 1)","3,4"
scene_12_005530,8,"(4, 5)","7,8"
scene_1_000263,11,"(3, 4)","3,4"
scene_3_001171,8,"(6, 7)","5,6"
scene_9_004450,12,"(1, 2)","4,5"
scene_19_009134,8,"(3, 4)","14,15"
scene_18_008781,10,"(2, 3)","7,8"
scene_7_003379,9,"(7, 8)","8,9"
scene_4_001721,9,"(5, 6)","2,3"
scene_10_004693,8,"(6, 7)","1,2"
scene_2_000542,10,"(7, 8)","5,6"
scene_9_004218,11,"(9, 10)","3,4"
scene_10_004938,10,"(8, 9)","11,12"
scene_4_001752,13,"(6, 7)","4,5"
scene_1_000278,11,"(8, 9)","11,12"
scene_1_000216,13,"(7, 8)","14,15"
scene_4_001680,13,"(2, 3)","8,9"
scene_14_006921,10,"(7, 8)","1,2"
scene_15_007084,9,"(7, 8)","1,2"
scene_19_009120,11,"(4, 5)","9,10"
scene_4_001799,10,"(3, 4)","5,6"
scene_3_001161,8,"(6, 7)","1,2"
scene_6_002526,11,"(4, 5)","1,2"
scene_3_001456,9,"(7, 8)","5,6"
scene_16_007600,10,"(3, 4)","7,8"
scene_19_009253,10,"(4, 5)","10,11"
scene_17_008117,9,"(7, 8)","10,11"
scene_4_001715,12,"(1, 2)","6,7"
scene_8_003728,8,"(5, 6)","4,5"
scene_13_006238,10,"(4, 5)","13,14"
scene_17_008134,8,"(1, 2)","4,5"
scene_15_007426,8,"(2, 3)","4,5"
scene_14_006787,8,"(2, 3)","7,8"
scene_16_007685,9,"(5, 6)","8,9"
scene_19_009383,9,"(1, 2)","4,5"
scene_2_000652,14,"(2, 3)","7,8"
scene_16_007844,8,"(1, 2)","6,7"
scene_15_007336,11,"(3, 4)","3,4"
scene_10_004789,10,"(6, 7)","12,13"
scene_15_007372,9,"(2, 3)","5,6"
scene_18_008713,8,"(5, 6)","2,3"
scene_20_009742,9,"(3, 4)","10,11"
scene_4_001657,11,"(1, 2)","3,4"
scene_7_003281,9,"(6, 7)","5,6"
scene_12_005936,10,"(6, 7)","7,8"
scene_13_006045,10,"(5, 6)","6,7"
scene_20_009989,14,"(8, 9)","13,14"
scene_13_006445,10,"(7, 8)","10,11"
scene_5_002125,10,"(6, 7)","10,11"
scene_13_006334,10,"(0, 1)","6,7"
scene_16_007990,10,"(3, 4)","7,8"
scene_16_007731,12,"(6, 7)","13,14"
scene_14_006655,9,"(6, 7)","3,4"
scene_9_004121,9,"(0, 1)","5,6"
scene_18_008874,8,"(6, 7)","6,7"
scene_20_009597,11,"(9, 10)","4,5"
scene_14_006775,11,"(6, 7)","5,6"
scene_3_001437,11,"(7, 8)","1,2"
scene_4_001756,12,"(0, 1)","13,14"
scene_14_006629,9,"(5, 6)","6,7"
scene_1_000065,10,"(4, 5)","4,5"
