scenario,seq_len,ground_truth,answer
scene_105,4,"(0, 1)","1,214314301709419494927174074595"
scene_400,4,"(1, 2)","1,324568237366728868391767589427403"
scene_576,5,"(2, 3)","3,4314112471627136431031089019206"
scene_261,6,"(4, 5)","1,213048409073262302146313784130"
scene_520,7,"(2, 3)","1,211544161629155242899681342916"
scene_531,8,"(6, 7)","1,2561929221198210764466574893139"
scene_74,5,"(0, 1)","3,4108349770340799765952135283289450"
scene_347,6,"(3, 4)","1,2179507469699755141128334003922256"
scene_177,8,"(4, 5)","1,2526474110389523691198524023637"
scene_375,6,"(0, 1)","1,3196214314203082634551551941454"
scene_172,6,"(3, 4)","1,22063318761397159103406726373129"
scene_265,6,"(0, 1)","1,366670357413437433078780020833"
scene_398,8,"(4, 5)","1,41093128432077472135463602110"
scene_24,7,"(2, 3)","1,751101432543353415012435237112"
scene_579,5,"(2, 3)","3,1000746667535688050651743701071"
scene_353,7,"(4, 5)","1,317784672119483111605200218316"
scene_118,5,"(1, 2)","1,2123456780126767891012345678910123"
scene_560,7,"(5, 6)","1,24436465843467998779773952059375"
scene_536,6,"(0, 1)","1,21531081277155077913363953630211"
scene_484,8,"(0, 1)","1,2202233471195674566981985297142"
scene_162,5,"(1, 2)","1,5420247877415897806384010003571000"
scene_149,6,"(2, 3)","0,17695001911195713123518203040"
scene_626,5,"(0, 1)","1,262621535873275711954361437"
scene_471,5,"(1, 2)","3,51433345317402634394029051915"
scene_488,8,"(6, 7)","3,430619042955800600615298224530770"
scene_222,7,"(0, 1)","1,300310223301202804700317205210434"
scene_100,8,"(3, 4)","3,42222585152219861031111212812037"
scene_132,4,"(1, 2)","1,2230923711022194148952130914235"
scene_212,4,"(1, 2)","3,412345678890141525667890123456"
scene_677,6,"(2, 3)","1,214549311411660621931145041206200580"
scene_380,8,"(1, 2)","1,114210859412274793349397043462108"
scene_10,6,"(2, 3)","1,33252892132211553231234565678940214"
scene_69,4,"(1, 2)","3,4"
scene_357,7,"(1, 2)","3,5905911622622254089776549285"
scene_42,7,"(5, 6)","1,4614311396487321775964673069"
scene_383,5,"(2, 3)","1,21984711287643175641938442225"
scene_143,8,"(5, 6)","1,2124285841122119712121093010000"
scene_501,8,"(5, 6)",3545853379214645471205115473154639625
scene_251,7,"(5, 6)","1,274122995622399210008112666426"
scene_386,4,"(0, 1)","1,343107196427388798768948675756238"
scene_198,5,"(1, 2)","1,2170393073184655261965104093"
scene_425,5,"(1, 2)","1,20001000100011010110101110001101"
scene_310,8,"(1, 2)","1,41341911212132236441231341413773202"
scene_426,4,"(1, 2)","1,2143192130411978420316392031297"
scene_339,8,"(3, 4)","0,10008194211242201828478621310"
scene_545,6,"(2, 3)","1,21911221939657449333333332063313"
scene_350,5,"(1, 2)","3,41941362247972210873512119836410"
scene_33,7,"(5, 6)","1,21621659622545252503311294411315"
scene_581,4,"(1, 2)","1,210901104005020848218093382067920"
scene_349,5,"(0, 1)","1,21234123456712672334567126723"
scene_443,5,"(1, 2)","3,5103100112317121717052000312510"
scene_450,5,"(0, 1)","1,10003134171491412579115463648723"
scene_534,5,"(2, 3)","1,2851462152773143290861490315"
scene_301,5,"(3, 4)","1,2999112245435513215639302444"
scene_64,5,"(2, 3)","2,44391101123122273125443043112002"
scene_92,4,"(0, 1)","1,6621300411079294119269007175"
scene_254,5,"(1, 2)","1,212230405536492344038792393924"
scene_56,6,"(4, 5)","1,21081072840350048306932102110"
scene_361,5,"(2, 3)","1,21531512626334728831302992736612"
scene_40,7,"(1, 2)","1,2169704380298917907313445626722"
scene_185,6,"(3, 4)","1,245678911012134151619172052263"
scene_555,4,"(1, 2)","1,211221001011000010011201011010"
scene_690,5,"(3, 4)","1,5127392690584862161080031956623"
scene_416,8,"(1, 2)","1,23413243123579682133141237307348"
scene_264,8,"(2, 3)","1,2020214298716038131590853010"
scene_592,5,"(1, 2)","1,526220721502474002976313020610826"
scene_193,4,"(0, 1)","1,33452162607835677318028403806147348"
scene_311,4,"(2, 3)","1,20063058769776842562719033462003"
scene_15,5,"(2, 3)","1,21331311031900132121210200310200107"
scene_187,6,"(4, 5)","1,322733312323513628113521312835"
scene_617,4,"(1, 2)","3,4180283164632835684960671565398"
scene_525,7,"(4, 5)","1,1322217154836583196312132402126"
scene_509,7,"(3, 4)","1,527029271996197988710435231439"
scene_227,4,"(1, 2)","5,616299959102107151211085017392777"
scene_642,4,"(0, 1)","1,200056808798362885873192000709208"
scene_297,8,"(1, 2)","1,29033312069920686210903641745008"
scene_554,4,"(2, 3)","1,230303132333940411020411022"
scene_28,8,"(3, 4)","2,311627261123414036421126347286168"
scene_327,4,"(0, 1)","1,4300000000000000219000622439952"
scene_655,5,"(0, 1)","19,2008866556213939471793010938614001"
scene_13,7,"(0, 1)","1,218038483187392325592311172162757"
scene_612,4,"(0, 1)","23,2344283519201919316372344210815"
scene_553,8,"(5, 6)","0,12012206221212513440210710234411"
scene_510,5,"(1, 2)","1,2139498660485112933721894582762"
scene_96,8,"(6, 7)","2,21974204146582748521302676222253"
scene_548,4,"(2, 3)","6,4141197001231110283345119932716200"
scene_237,4,"(1, 2)","1,3143206751031092734573205177857024"
scene_219,4,"(2, 3)","1,236567211210935696345123351827"
scene_180,4,"(0, 1)","24,72021285034348415296994227487464"
scene_568,4,"(1, 2)","2,434567921949345679219493456792"
scene_359,8,"(3, 4)","2,41802362105211996901000106712026"
scene_256,6,"(4, 5)","1,226639479752187927463964447317"
scene_377,5,"(3, 4)","1,21867079319831889723452258087202"
scene_414,6,"(4, 5)","1,291025301223845030746294848200"
scene_174,5,"(2, 3)","3,496123421241215425713055222572"
scene_106,4,"(2, 3)","1,25653163111471121441945141518"
scene_116,4,"(0, 1)","1,345679012347829879012347829"
scene_290,6,"(0, 1)","1,215517413013418603107110811475724"
scene_599,5,"(2, 3)","1,210310745660191073537103107353710"
scene_62,5,"(2, 3)","1,46721341627727740351943110139577"
scene_207,7,"(0, 1)","3,1330342825614943011043424734437"
scene_671,6,"(2, 3)","1,21141078588990345829214112836559128"
scene_516,6,"(3, 4)","3,149789277623097194112347920"
scene_639,7,"(1, 2)","1,2150787894334577297636767749"
scene_524,8,"(3, 4)","3,40023029153547713458564081217"
scene_280,4,"(0, 1)","1,2134322534627630736834918363729364"
scene_60,6,"(2, 3)","1,200062133144302003125174274626208"
scene_23,7,"(4, 5)","1,210564134230062103042356175850"
scene_431,7,"(1, 2)","1,278533630172034214420122421191177"
scene_532,5,"(0, 1)","1,2711078208786749323311206112118"
scene_600,7,"(5, 6)","1,2160408336219384119703123116848"
scene_411,8,"(2, 3)","1,229898577578221305707477221747"
scene_43,5,"(1, 2)","6,514769112345672124729312034599637"
scene_567,5,"(1, 2)","5,615039163125785324290701308561424"
scene_213,5,"(2, 3)","3,221091093157021058822103160320"
scene_602,6,"(1, 2)","1,46738337570661399119819293713"
scene_158,4,"(2, 3)","3,566727854905210251925119018910619"
scene_312,8,"(6, 7)","0,19000854047976809400008748115"
scene_119,8,"(4, 5)","1,231314921252474789023261375112897"
scene_564,6,"(0, 1)","1,3721601305291124136254273051533"
scene_542,7,"(4, 5)","1,345020001000200019830004105000"
scene_513,7,"(2, 3)","1,21553490303157946761072165230"
scene_423,8,"(3, 4)","3,5491746584134112734010160350"
scene_326,5,"(0, 1)","1,52621331647112811021111151331216"
scene_622,8,"(0, 1)","1,2896535375471563617521328597586"
scene_652,5,"(2, 3)","1,3302150407923358432100014400301000"
scene_204,4,"(1, 2)","3,41031235211234123451234567890123"
scene_140,4,"(0, 1)","1,218637099019883562202642311946612"
scene_255,4,"(0, 1)","1,217240644760422907127621108733"
scene_77,7,"(1, 2)","1,21005231301331201239123012131270"
scene_492,6,"(4, 5)","4,20421305037180913621532073516"
scene_321,4,"(0, 1)","1,39051038862687427409871384071575"
scene_650,4,"(0, 1)","1,21421333421454340119911913225138"
scene_406,4,"(2, 3)","1,2123456791121231121223456791"
scene_557,8,"(3, 4)","1,01011011010110101101011011010110101"
scene_378,8,"(6, 7)","1,1626083702183951134248633440778"
scene_436,5,"(0, 1)","3,4202294312022832049440213248"
scene_609,5,"(1, 2)","1,2697950100719028592045122535"
scene_306,4,"(0, 1)","1,2196313549700806796437206387614"
scene_412,7,"(5, 6)","0,01081893784064356667783960659128"
scene_340,7,"(3, 4)","1,367290636809466773149164568317"
scene_632,8,"(4, 5)","1,26230691947302102106021041040402"
scene_272,8,"(1, 2)","1,574682744772910855496350818170"
scene_573,7,"(2, 3)","3,489148985189668950321000331107170266"
scene_192,6,"(4, 5)","3,40977388417112627970515512516813"
scene_455,8,"(6, 7)","1,019613373120211287013230058016"
scene_129,5,"(3, 4)","1,2"
scene_489,4,"(0, 1)","1,210002000400030001000050000100"
scene_200,7,"(4, 5)","1,2302102513763740140539382639"
scene_399,5,"(1, 2)","1,2145657416946684348045271547"
scene_502,8,"(5, 6)","1,2"
scene_307,4,"(1, 2)","3,1118311810294019011020290032"
scene_661,6,"(3, 4)","1,32143123415673251989432100018799"
scene_231,4,"(2, 3)","1,12140233141112324351347422651256"
scene_461,5,"(2, 3)","1,393456114989292062367674303130"
scene_241,5,"(3, 4)","1,214580151910007190909216571923"
scene_110,6,"(4, 5)","1,2"
scene_490,5,"(3, 4)","4,1101000119100011021000107120120072"
scene_503,6,"(0, 1)","3,43219752816169451739178026629"
scene_171,7,"(1, 2)","1,225621073392254992262435478672256"
scene_188,8,"(1, 2)","1,20543691946460056656391303921272719"
scene_368,6,"(0, 1)","1,2363514688123456768767891002109"
scene_184,5,"(2, 3)","1,313464346112121984339424151128512"
scene_315,5,"(0, 1)","1,21403566343466899123700784311"
scene_417,8,"(4, 5)","1,2784219667256996096929288392265"
scene_365,7,"(4, 5)","1,21334038161065182681157248123109"
scene_547,5,"(1, 2)","1,25972482993198492527809121571344"
scene_636,8,"(4, 5)","3,120731314368212721354428194147"
scene_437,6,"(1, 2)","3,412311201620317773808171215206"
scene_614,6,"(0, 1)","1,348194698189011279333482013048"
scene_285,5,"(0, 1)","4,119846211071164062742210711410311"
scene_480,8,"(5, 6)","1,235412114431140321088945009300918"
scene_147,7,"(5, 6)","1,31161781307553102114561387354207"
scene_457,6,"(0, 1)","1,21084949808043990780132137914"
scene_454,8,"(1, 2)","1,213314913047809210311073773113"
scene_449,6,"(0, 1)","1,2255769423311108212021423252742246"
scene_155,6,"(0, 1)","1,2354142233552105213253477662126001"
scene_286,5,"(2, 3)","1,210314111071020341331369169214"
scene_335,6,"(0, 1)","1,51458543501343668799510022243216"
scene_201,5,"(1, 2)","3,4199710528659181176331123455914"
scene_571,5,"(2, 3)","3,4228888826347340221047237211"
scene_88,6,"(3, 4)","2,41802315592464727254835646834841"
scene_404,7,"(1, 2)","2,3000794233119610003903367448751"
scene_152,8,"(4, 5)","1,2"
scene_649,4,"(0, 1)","1,2202129413702999119590126477428"
scene_9,8,"(5, 6)","21,227776776403453073979422471257"
scene_341,4,"(2, 3)","1,20005215228764984879930596626"
scene_148,4,"(2, 3)","1,41351449551108987947261987131298"
scene_45,6,"(3, 4)","3,4180368920001005290618700142793478"
scene_302,4,"(0, 1)","1,3826210837153491662808916218469"
scene_468,6,"(3, 4)","3,720191701010880868811036188015"
scene_631,5,"(3, 4)","3,1951029493530763803591197729"
scene_435,6,"(1, 2)","7,853157830472340032453645715119"
scene_393,8,"(0, 1)","1,41802434123445345657822609924"
scene_137,7,"(0, 1)","3,4108466711253269404389678452369"
scene_215,4,"(2, 3)","1,236911940041172477788375109320"
scene_585,5,"(3, 4)","7575838,35324636530211236436193992222"
scene_540,5,"(2, 3)","1,273122212336465112314352110435"
scene_130,6,"(3, 4)","3,409843947831323395342135285927"
scene_164,6,"(3, 4)","1,494143431232143112153112135113"
scene_686,6,"(3, 4)","1,362146211382222308543183010"
scene_243,5,"(0, 1)","1,213065868010159039981152303477"
scene_197,6,"(0, 1)","1,355010001000200010004127020001"
scene_17,6,"(0, 1)","1,213132254334573157795731923745"
scene_221,4,"(1, 2)","1,215027849035902130443440335200"
scene_453,5,"(2, 3)","1,200097261562642683176112572165"
scene_424,4,"(0, 1)","3,53345345210120110345018626852189"
scene_392,7,"(1, 2)","1,2987293731756687966887968262954"
scene_593,6,"(1, 2)","1,33027778800922410921000000000"
scene_168,8,"(1, 2)","3,4158079181182022112841251022300"
scene_666,6,"(4, 5)","1,21441055118627140352702701289011"
scene_294,6,"(3, 4)","3,4"
scene_58,8,"(1, 2)","1,316634000002202301070011077053000"
scene_680,5,"(3, 4)","1,2990750761512302313240119631559"
scene_552,6,"(1, 2)","3,22016366870113230881198221966"
scene_266,5,"(2, 3)","1,4901171892327096693104433073656"
scene_78,5,"(3, 4)","1,398935245460023335075234133540"
scene_179,7,"(1, 2)","1,403170803579647110511196903030"
scene_514,7,"(0, 1)","1,466622279312885748013476260135"
scene_102,8,"(3, 4)","1,218030869021756107168921556203404"
scene_113,8,"(6, 7)","1,31748018363319112483636188655"
scene_240,5,"(0, 1)","1,33147275210356410331764011526"
scene_544,4,"(0, 1)","1,236739074407946810545752370849"
scene_195,6,"(4, 5)","3,427019112302321123121221231231213211"
scene_669,7,"(0, 1)","1,27020213200132118031002045019003"
scene_634,8,"(0, 1)","1,2513290851413111441341712022417"
scene_136,5,"(1, 2)","1,2725102906149375101614019171190"
scene_472,5,"(1, 2)","1,21011011011001222303132501012"
scene_474,4,"(1, 2)","1,234213373132552130411924418502107"
scene_303,4,"(1, 2)","1,21697046297310320021119919389329"
scene_91,8,"(3, 4)","0,1807811035948067572771163062679"
scene_12,5,"(1, 2)","1,21261755311233174264388234824"
scene_211,6,"(3, 4)","1,22179071995572523692021203091"
scene_90,6,"(0, 1)","1,238030610730604332531031011952099"
scene_83,5,"(1, 2)","1,29315686211435015431560818230"
scene_578,6,"(3, 4)","1,20002986709626743242379883209"
scene_320,8,"(0, 1)","1,3148458978427123648936391992341"
scene_430,8,"(3, 4)","5,437526528623133783751181789731039389"
scene_476,8,"(2, 3)","1,21446478807438445166735374761933"
scene_52,4,"(1, 2)","1,210635348447210466722144299512822"
scene_522,5,"(2, 3)","1,26662125228426635431206221753264"
scene_316,5,"(3, 4)","1,22882903454720212062797730017210"
scene_183,5,"(3, 4)","1,45772715811271123410342611523"
scene_444,4,"(0, 1)","1,40403108751565551000842282971000"
scene_186,8,"(1, 2)","1,21159090533342343103525962903"
scene_157,5,"(2, 3)","17,4822342664745518665645832670078"
scene_515,4,"(0, 1)","1,294384263435345478630957158799123"
scene_678,6,"(0, 1)","3,10007712354623994931031452197956"
scene_477,6,"(4, 5)","1,2108189301495093161472171803564"
scene_75,4,"(2, 3)","2,410719146212150614522183310740"
scene_369,8,"(4, 5)","23,337736577488298994815076487810139"
scene_491,4,"(0, 1)","1,2187412082189359112808872383380"
scene_18,7,"(5, 6)","1,218735446350854822190011263457"
scene_279,6,"(2, 3)","2,112902337256110112345999433056"
scene_76,6,"(0, 1)","1,210513340000000013577025600012"
scene_446,4,"(0, 1)","1,219299000711160360008170281400523"
scene_611,4,"(2, 3)","1,216299684621357892278120210191509"
scene_329,6,"(3, 4)","1,340134261237291362911372231357"
scene_287,4,"(2, 3)","1,21641074313722735297219712586529"
scene_218,7,"(4, 5)","1,2345671209233139412456712134"
scene_282,7,"(1, 2)","3,435678789012356792351305373456135"
scene_563,6,"(0, 1)","1,3"
scene_82,5,"(0, 1)","1,22233343577883997270385899611"
scene_134,6,"(1, 2)","1,26590389281015137491214325363549"
scene_66,8,"(0, 1)","1,2180150029424715878801815142862"
scene_170,5,"(0, 1)","1,2490020673107351973837398058830"
scene_422,7,"(5, 6)","1,10007247908235041108483213100071"
scene_22,8,"(6, 7)","1,213590451610735304566372142880"
scene_586,6,"(1, 2)","3,42221234231234211234232312345"
scene_415,7,"(3, 4)","3,210243394261122836688743138079"
scene_434,5,"(0, 1)","1,21311152120213153312713421321713"
scene_26,6,"(4, 5)","1,213569456557432293987530892917"
scene_533,8,"(1, 2)","1,112570221353619246205922191012"
scene_619,6,"(4, 5)","1,21971000310050009200950000509"
scene_258,4,"(2, 3)","1,2134356736912023030320619340060"
scene_324,4,"(0, 1)","1,213536793917021631071458405716"
scene_364,6,"(4, 5)","1,46280622462184095749933945397"
scene_621,4,"(0, 1)","3,1278753568542050821703205307"
scene_107,7,"(3, 4)","1,52271874170130643421107394828"
scene_309,6,"(4, 5)","1,3"
scene_144,7,"(4, 5)","1,2160102132413442374929274492230"
scene_139,8,"(4, 5)","11,13521131103848428261893114512"
scene_407,5,"(2, 3)","3,558362393129842018344354719308"
scene_328,8,"(2, 3)","1,2714304811022129112240252923174"
scene_54,6,"(1, 2)","1,266729334811123196622081694232"
scene_539,6,"(2, 3)","4,117310121317131921303132233456"
scene_625,5,"(1, 2)","1,2114115939277445452534534545578"
scene_68,6,"(2, 3)","1,245678901234676280123456789012"
scene_53,7,"(3, 4)","1,32853679262482303652233252618921"
scene_355,6,"(1, 2)","1,21334567654533789341023619867135"
scene_283,4,"(2, 3)","1,62713053271129564123663021082406"
scene_351,4,"(2, 3)","3,47219568786212585727453714319"
scene_651,4,"(1, 2)","1,31081508175592703108042173315"
scene_313,6,"(3, 4)","1,2123134132161778998541423876189"
scene_154,7,"(2, 3)","3,1123136415402198162161311986581634"
scene_278,6,"(0, 1)","1,234213746345423567789234523423434"
scene_587,4,"(0, 1)","1,45238378753562876804110467896"
scene_575,7,"(3, 4)","1,218016914891944342683176829734"
scene_145,8,"(4, 5)","2030,10007452101327030001831048368451"
scene_189,4,"(2, 3)","2,33926419841793621892059894127633"
scene_125,8,"(0, 1)","0,1127471873147747928348460826667"
scene_528,8,"(0, 1)","8,5108702440188110798503221272478"
scene_178,7,"(4, 5)","1,43586746291970213332171054613936"
scene_358,4,"(0, 1)","3,419749780410865112525150313725214"
scene_360,6,"(4, 5)","1,210112311212301401401341391401401"
scene_259,4,"(1, 2)","1,2570551430397211492383145947"
scene_427,8,"(1, 2)","1,4270647110929069345442271578741"
scene_275,6,"(2, 3)","4,7451987115180920635004738775353"
scene_653,5,"(0, 1)","1,21331413491421301049921889412220"
scene_51,6,"(1, 2)","3,4214719653334144110301310109"
scene_288,5,"(2, 3)","1,22021412390011231129020567823"
scene_318,6,"(2, 3)","3,270957104315387427563534722339"
scene_354,7,"(1, 2)","1,3152807787966211018169092308"
scene_4,4,"(1, 2)","0,1130261369541203040223978086554"
scene_37,6,"(4, 5)","1,023977681490770134577115525107"
scene_366,5,"(2, 3)","1,39999233369655233621775251833"
scene_610,6,"(4, 5)","3,42019000510310110420303501209201"
scene_153,8,"(6, 7)","1,5270325439090713044751123120220"
scene_467,4,"(2, 3)","1,31623050432982372130764681860945"
scene_343,5,"(0, 1)","1,2198292562190784231000221721210618"
scene_493,6,"(4, 5)","3,416218998522223640711892231640"
scene_202,6,"(2, 3)","1,262808334535453345345345345345432"
scene_420,4,"(2, 3)","1,255333578910393023213406621795"
scene_122,7,"(0, 1)","1910,11051081362931701731795074331784"
scene_397,5,"(1, 2)","1,262164867633021246125474600739"
scene_535,5,"(2, 3)","1,2202250532738921234245465678132"
scene_658,4,"(0, 1)","1,2172099708314798448842791304095"
scene_133,8,"(0, 1)","1,363112612346567212352039979736"
scene_562,4,"(2, 3)","1,514230211213453511110307911110"
scene_267,7,"(4, 5)","1,21606876115371017607599105316"
scene_289,5,"(1, 2)","3,411123346777112130117144842189"
scene_298,6,"(2, 3)","1,21334567213237411034215771023"
scene_336,6,"(2, 3)","1,213310814952783767295143952553954"
scene_624,7,"(4, 5)","0,6222109275360369602703105635727"
scene_646,7,"(1, 2)","1,220151642269452958481920220288"
scene_317,7,"(5, 6)","1,23657109698918266790982765345"
scene_20,8,"(2, 3)","1,21170043107248230962294498112825"
scene_384,7,"(1, 2)","1,200031693820155859381684023112550"
scene_402,8,"(5, 6)","1,2304363253432947701434216514274134"
scene_126,8,"(5, 6)","1,21470001000414010120132014200023"
scene_291,4,"(1, 2)","1,18620469312091353110379310724418"
scene_61,5,"(3, 4)","42,3341171440602025854536142078"
scene_561,7,"(2, 3)","1,45032017"
scene_120,6,"(0, 1)","1,2123456788901213141519213243"
scene_345,4,"(0, 1)","16,171304731152410934859354811682112"
scene_506,5,"(3, 4)","1,211949406318503447333461152239"
scene_304,4,"(1, 2)","0,12013191128419119121412813277143"
scene_35,6,"(0, 1)","3,41234568789012342112456598790"
scene_681,6,"(0, 1)","1,2135653459371870572561025943565"
scene_41,4,"(1, 2)","3,490222730345307565119860831514"
scene_260,7,"(1, 2)","8,962272057774507300325274180934"
scene_396,8,"(5, 6)","1,2169534520639216810240472306075"
scene_537,5,"(2, 3)","1,2250360010034500771462107844000"
scene_529,6,"(1, 2)","1,26202171238931443541108892100"
scene_572,6,"(3, 4)","1,211535160943202603153843452425"
scene_244,5,"(3, 4)","1,31536821189275535531804779203"
scene_299,8,"(4, 5)","1,1000100010001010010001001000100"
scene_439,7,"(0, 1)","1,23448523456789012347890123478"
scene_403,8,"(0, 1)","1,2555555554965224553441302441"
scene_160,6,"(0, 1)","1,3194943127510868622523640989"
scene_523,6,"(1, 2)","1,234210810821124128212831351313915"
scene_465,6,"(4, 5)","1,21815761421198632987070248619"
scene_277,5,"(0, 1)","1,236011910002322128447740099100020"
scene_376,7,"(2, 3)","3,10001109696312611512364334210115"
scene_635,4,"(2, 3)","3,116321000491574006214111710008308"
scene_29,6,"(4, 5)","1,214734531234567315481632165345"
scene_111,8,"(1, 2)","1,2337708563389029789317145078375"
scene_151,5,"(3, 4)","1,2366381041309437556013468583146"
scene_456,4,"(0, 1)","1,24311000000000000000000052251"
scene_79,6,"(0, 1)","1,21239085295924389903524501991"
scene_249,4,"(1, 2)","3,42903054363655876761127624878"
scene_695,4,"(1, 2)","1,21011078110000000000000201011"
scene_338,5,"(0, 1)","1,12222462847241843119132893420935"
scene_630,5,"(2, 3)","1,2127302840491197461642854652337"
scene_418,6,"(1, 2)","8,2101101010820080730210231104180481"
scene_374,7,"(5, 6)","2,1101000101010101101001101101010"
scene_356,8,"(1, 2)","26,61333018033010457835298448304385"
scene_452,4,"(2, 3)","1,216244902638706335689043430004254"
scene_597,4,"(0, 1)","1,35433420009666708542427887838"
scene_232,4,"(1, 2)","7,424010534793134163237318871829826"
scene_419,4,"(2, 3)","3,4"
scene_485,8,"(6, 7)","20,1000733253101167237874802064"
scene_135,8,"(3, 4)","1,213549766488290654046347497019"
scene_199,8,"(4, 5)","1,216923784324175783731520617202240159"
scene_1,4,"(2, 3)","1,37490372110790119821291291638"
scene_194,4,"(0, 1)","3,59345149721125346857636934839344"
scene_84,7,"(1, 2)","3,4346785236753455357384423896230"
scene_508,7,"(1, 2)","1,22236576647395050215212137948519"
scene_526,6,"(1, 2)","3,4256210740661394180133189691229"
scene_495,5,"(3, 4)","3,48701056292847271887118768002"
scene_538,4,"(0, 1)","3,411011225420288122992127122101402"
scene_496,5,"(1, 2)","1,2999399910002999399929991000"
scene_482,7,"(5, 6)","1,2572922672120179212311828621417"
scene_85,8,"(2, 3)","1,216025359020390578469380164520"
scene_499,5,"(3, 4)","3,1463611544191126711591837094275"
scene_385,6,"(1, 2)","1,310303341324345465567687071"
scene_47,6,"(2, 3)","3,75615332031107107141283332466151"
scene_672,8,"(1, 2)","7,510468079789191105201732411973"
scene_428,8,"(6, 7)","1,41153521101539108461611990316036"
scene_494,6,"(0, 1)","3,4107672596306733462374041623073716"
scene_333,6,"(3, 4)","1,21439931754584311988315003801915"
scene_693,7,"(0, 1)","1,213313551826334218294555227679"
scene_466,5,"(3, 4)","1,215533376072163021193109000619228"
scene_692,4,"(0, 1)","3,4107206225905675869495082789912"
scene_590,8,"(1, 2)","3,4162025611901157676347495638200"
scene_460,4,"(1, 2)","1,2154133411081234567912375678910"
scene_483,5,"(2, 3)","3,4625822345982212150698533323159"
scene_226,8,"(2, 3)","1,2123144241451401109782880913520664"
scene_38,5,"(1, 2)","1,26942740623563834625353643644223"
scene_447,4,"(0, 1)","2,343903833291706862951321142669"
scene_458,5,"(0, 1)","1,21343523033283465456791124857"
scene_236,4,"(2, 3)","1,2160605813471849564351426761197"
scene_498,4,"(0, 1)","9,5170298345632951559271436412519"
scene_583,6,"(3, 4)","1,3"
scene_475,4,"(1, 2)","3,496703562601234096703562602140"
scene_638,5,"(2, 3)","1,2303131299069910709502108000234"
scene_229,8,"(6, 7)","1,541155020434726872912981163996"
scene_606,5,"(0, 1)","1,204955111123123123123123123123123123123"
scene_481,5,"(2, 3)","1,235000059179414043223463394"
scene_98,5,"(2, 3)","1,211741309434377202947791000442169"
scene_647,5,"(3, 4)","1,3142143734332565852629140585388"
scene_55,8,"(5, 6)","0,178164663142563022164079378114375"
scene_441,5,"(2, 3)","7,5185118212294131818615241157137"
scene_409,4,"(0, 1)","1,2147756212020619561727776291974"
scene_173,8,"(0, 1)","1,216639909103208941108262204408811"
scene_372,5,"(2, 3)","2,4300610912621473570160150737739"
scene_206,5,"(1, 2)","1,34999094953957451797212341384900"
scene_31,7,"(4, 5)","1,21606625460452298509917263125771"
scene_50,5,"(2, 3)","1,2139777630753243013787709112826"
scene_330,6,"(0, 1)","1,59085908225579245130453422003"
scene_334,6,"(0, 1)","4,531234312358393141321617325918565"
scene_659,4,"(2, 3)","1,4782942173972774191191543031447"
scene_676,6,"(3, 4)","1,3722544911354210290032743569"
scene_628,5,"(2, 3)","1,110744257431523643423463213214"
scene_442,7,"(5, 6)","1,31394036011914902795397047002140"
scene_239,5,"(2, 3)","1,21011017303151250483516698917"
scene_210,5,"(3, 4)","1,2374112341580319842201727825850"
