scenario,seq_len,ground_truth,answer
scene_11967,7,3,12211033711078208786749805511206
scene_11476,8,7,120210210310710440811110621305411970312311
scene_14734,8,2,12022433112983257757842613057082490299
scene_13927,8,2,100011071001111111000110000001100011
scene_10839,8,3,12022569761800163647853243952790130856
scene_14884,7,1,1202144530721577687970210588228056
scene_11931,7,5,112827227531285647289706613597121929
scene_13839,7,3,120210120366712061750631102506251190189
scene_14879,7,6,1000219910009008300007000800040000500
scene_12785,8,7,110110100001110100100011001100110101
scene_14864,7,2,110110404111101010000010110101110111000
scene_11106,8,1,42021814681403309849098399616301448
scene_14207,7,1,1202101651323422430453454676789992
scene_10394,7,3,110110111011000011000111000010010110
scene_11012,8,7,1003406790210501647112847918722001570
scene_10810,8,3,120280847859965753198915636175178212
scene_12023,8,6,110110100101011101111011001110100101
scene_12513,8,6,02023234132634423642112341231212312412
scene_11138,8,5,110232003140211109191103201120310110
scene_13137,8,3,10004032456666644760422907127618949
scene_14021,8,4,20002220467112806667271444768970959
scene_11972,7,0,4780327403803280202540914299352378520
scene_12817,7,5,11011220220122001111011202211110110100
scene_10180,8,6,1202244466142179320339297903476335488
scene_12508,7,0,112360734580632033846326793915604180
scene_11026,7,2,30003360461011011084131142652336917939
scene_10854,8,5,11273014736029993123176855639931613
scene_10202,8,4,11012021111072010743107104103109401213302
scene_13177,8,4,11011011111100010001111001001001011
scene_11224,8,7,1202157081196200631523975278423544867
scene_11609,7,2,1000210056310818929202055919801500019
scene_10256,7,6,31228044841302917862080440625590036
scene_13390,8,2,1202307690423044614178693431494474915
scene_12396,6,3,11236435277468372561383639107659705
scene_11162,8,5,12021274728112314822636486348479008614
scene_10693,7,2,112311101010111111101111111101111
scene_14823,8,6,1201817694619675437577147728562951333
scene_12376,7,4,41005115423050423019091078806364
scene_11103,7,0,1128198212811281812812929122125612818
scene_12677,8,0,11021574205486715989510226019527299
scene_14213,7,4,1101102231020110211121031031012010220212
scene_11040,8,0,110110111101010100110010101011110110
scene_10163,8,7,411545705969863853659292805543019894
scene_14405,7,2,133531206808211833281411328116913
scene_14595,8,2,100039398450861842699770146348859618
scene_11996,8,4,1202307380934538581817849417202277
scene_10000,8,7,12744100354700240257819827145618955
scene_14469,8,3,12012101101111001101111100111011011
scene_11291,7,3,140310111143536400600712119865335700
scene_13985,8,0,012217543153219384171234599571465011
scene_14117,7,3,10002000100020001000200010002000
scene_11284,7,6,1202994211643691533521008672707869309
scene_10875,8,4,21584574877373540426581029105936278
scene_10559,8,1,1107241311134646210841696164342383
scene_12707,7,4,31626022321403562303627826865886682
scene_10294,8,7,110010001010110010111101010000001000
scene_12516,8,0,1101202100120900810310610911091031070311
scene_11174,7,1,3456789012349012348659012854679873
scene_13936,7,5,86509279958820400774687896400787682125
scene_12729,8,7,212214144444311020342125348173225138
scene_12340,7,5,11011010111011101010111010100011010
scene_10022,5,2,120212204303337657225335471630544120
scene_13931,8,4,112310310936354121511285958234143003935
scene_10146,8,3,12022022711275311023753146210569817
scene_12947,7,0,1123146933207742608874132833052387
scene_11018,8,3,119621893344895324980805431064816132
scene_10117,7,5,1101101101100111011001101111010100110
scene_13443,7,0,12021408904317055876116725800215698325
scene_12767,7,2,11022130713243702230552105102230445
scene_14591,6,1,1202140120834259811107462034693369
scene_14149,8,2,0289779312674132435097434919995100567
scene_14249,6,0,320224068334181121961052865918254405724
scene_13962,7,5,12021028235021393088854277340221047
scene_10717,8,7,1000367390733277555924647272520186664
scene_14558,8,7,1000210800390566985107901961090003903367
scene_14866,8,2,110110111011001010000001010100010100
scene_11874,8,4,112345628020401410864315313073979428
scene_10071,8,1,110110110011101011001111011011010011
scene_13454,8,1,12021012113071331049115129879111316
scene_10061,8,2,1000117103728903128940522314061870014
scene_12223,8,3,1000902098028224721123715349651488089
scene_13500,8,3,3135227890123454679106080868811036
scene_12375,7,3,120214493390443529494753076393591
scene_11745,7,4,11604471120001905324053151481054723
scene_10042,7,4,1202115333844227057225450435912606206
scene_14150,7,5,4274333300010002901021729769404389677
scene_14528,7,5,73233984706895996297400343942977732375
scene_12051,8,3,100043897884491043322965305575924836
scene_10331,7,0,120217703768400000332715864897822579
scene_14981,7,5,1101101010101010101010110110101010
scene_10377,7,2,1000200000000202000012000003020100003
scene_14275,7,2,120280260727532324838073251676788769
scene_13257,8,7,1101108010101110001101010100110011010
scene_14749,7,0,1202333962127819063841203236379108
scene_10915,8,2,1123100112511111111111111111101111
scene_12619,8,2,120212121112020101102211110220120220101
scene_10436,7,1,120210927362296102615876426379426
scene_10730,6,4,119112311206107121961130101201106050186
scene_13768,8,1,1202247119212661837317566879665807968
scene_14465,7,3,11011011101101110110001101101011001
scene_11145,8,1,100010001011110110100001110011000000
scene_12094,8,0,11011210110111020111110011100101111
scene_14942,8,7,12021212021020212120310230210410210301202
scene_13122,8,2,119230259013987171191202990774052058436
scene_14532,7,0,12022387589456659143620166366845011
scene_11089,8,6,12562115336112345531231241231243234215
scene_10088,8,1,21072067421021118846406024546001733
scene_14665,8,5,120230753110222219665780487964945
scene_14888,8,6,11991191191191191191191191191191191191191191
scene_10221,8,7,11011011010011000010011000100100100010
scene_11248,7,2,10003123177410003123124112910700012312
scene_11201,7,6,11232022803423801306213019112648736
scene_14789,8,7,278114973141714727169549641032717
scene_14187,8,3,112315462783147390312340794683234575
scene_11058,8,7,100010001110001001101000010110010001000
scene_10133,8,0,12021275337570202885112322154360204
scene_10032,7,4,11011011001111110011111111111111
scene_11480,7,5,11972145353744251029061493751016140
scene_10225,7,0,100071884534370870898361222306729
scene_10858,8,0,11015182431325537314055875735017244
scene_11076,8,1,1123164009367754174629784273200212199
scene_10870,8,1,12021111091023807811032589109113092116
scene_14309,6,5,110130371041094817555612109178055388
scene_11156,7,3,10001000100100010001000100010001
scene_14271,8,7,311259731022100414860433253202101
scene_11803,7,4,110110110111111011110101111001110110
scene_12675,7,1,100026158978750979841234567898012345678
scene_11905,7,6,18217697675184589783312364648739
scene_10297,7,6,101001111001010001101101010111100
scene_13978,8,4,11911022020104290579723132021911817897
scene_10631,8,4,110211111111011111011111011111110
scene_10371,8,7,1101309112332106353481072923667221442
scene_11340,8,7,13841231472121412522843235431206398
scene_10030,8,5,1000177931302882903451120842427977
scene_12769,7,2,110101111010101110111010110101010
scene_14893,8,3,10001101010010100100010110000010000
scene_12731,7,1,1102159822603290536581198234310889277
scene_13763,8,5,1123454660482734266473518665645832
scene_13675,7,5,110110101101100011101011101000111111
scene_13214,7,5,120224025211431077123494623994931992
scene_11669,7,0,1000110711112301893014912300319972000
scene_14606,8,1,120219773188674419148852078221452394
scene_14814,7,5,1197119721973197742048829899481507648
scene_13794,8,2,120210121403204120601235124052030
scene_13607,8,4,6766681622544142034511967432548221945
scene_12252,8,1,1711041672707633597233725610665543917
scene_14258,8,6,11021152101327105131053128113101357101
scene_11637,7,5,2111103112119111300071116036000817028
scene_10047,8,0,12022006110805141074624802002020090060
scene_10676,7,1,120210908895378320339237918448749
scene_13446,8,3,17724117312082130647675707530300726
scene_11783,8,6,12023010767904444435283486986722912941
scene_14082,6,5,11011218131822283529173492208732
scene_11462,8,2,112351472186512345508067680503745
scene_11616,7,0,11283515638065151777963770333590
scene_11315,7,6,1101202114221354911141321210101022023
scene_10432,8,5,11011210043241171285623124523156713
scene_13699,8,2,1000118354970459066783391371191373
scene_14468,7,1,34567891011121314151617181920212226
scene_13351,7,4,11231012310121012301230120301201303122
scene_10901,7,3,110110715491855115182075619078027219
scene_13219,7,3,11011015000010111010110010111010
scene_10723,7,3,1210220411021121731202252403214320
scene_10337,8,4,12021174360334889319252905602498306
scene_12185,8,7,1202202302105301307104601213120401110
scene_10996,8,4,100010101101110101101011001101110101
scene_11279,8,4,18848233122932804475376414950054
scene_13268,8,3,111111111011101110531110111053
scene_13043,8,0,1123456780891234678901234567890123456
scene_13861,7,2,1195771545473880240211037111344237
scene_11182,7,4,11231353620566312056885439243830837
scene_11330,8,4,1102127672944113536840104083734118155
scene_13912,7,1,112849776727021225111119782536329
scene_13452,7,4,120280939220085103623931298420138344201
scene_11275,7,6,12017845298239230481102212888724025
scene_13836,8,5,1101121101101110001001111011111010001101
scene_14066,6,0,2197948120118481012486413989819075
scene_10876,7,2,1123642125967598565392774454525345
scene_13484,8,2,110112405671145633872215577561112311
scene_10293,8,5,12021076980711284079262482303651827
scene_10056,8,2,12022336703317356476430339795510236
scene_10474,8,5,10003144123283052322049456412366158
scene_13053,7,3,1000976973127219568789893958572745
scene_10918,8,2,1202191264823284865175592704338042
scene_14815,8,1,300025506212352333398736789985414
scene_11730,7,0,110112000000000006415200250345200007
scene_13934,8,5,12021232340119620822031141012003201100399
scene_14160,7,4,120212303021511252337875402876205474164
scene_10348,7,5,120214412010102041489124434261217
scene_13481,7,0,1201212078307900372815987652483776
scene_14038,7,5,1139683078319392255613514500189205989
scene_11157,8,4,120299478610112747187310774792834298
scene_13350,8,1,11246290733357387060708082140988
scene_11447,6,0,1202181438359670244018811285850322
scene_10418,7,0,100010001000001000100010001000011010
scene_10712,8,6,1123401216101972728543421243121516
scene_12150,8,6,131983477421983624814012301401401230
scene_14803,8,6,12021476374477630147439721149430327
scene_11658,8,7,11011022131000112071000102102120102000
scene_14570,7,2,413222453084519848339909206250047
scene_10101,7,3,1202162522565000000000007962410499218
scene_11613,8,5,12002173147821471965333914992930
scene_11434,8,6,1611222563112931412392811231129314
scene_10759,8,1,12029999999061795710197193874275600
scene_14903,8,1,12026449238420528024262498263016
scene_13166,7,5,1201119119712011191197120111911971
scene_13197,8,0,25142139883162072130149071613457711
scene_12357,8,3,1202147846989999233369655234619675
scene_11071,8,3,12021840191742012600054531011042030350
scene_12893,8,5,12021342234136532534790907132447511
scene_11097,7,6,12045771944162305043298558363076468
scene_12756,7,6,112319721981308292566071907841271105988
scene_12143,8,2,655520877558628020134535757336097750
scene_12216,7,6,113416925178985574297896439490661340
scene_12710,7,5,110110111101011000111100011100101100
scene_13240,8,2,1000310612062164867350302124612547
scene_11982,8,3,1202123456780901237327389210543680
scene_11453,8,0,1000100010001000010000010001000010000
scene_10389,7,0,019039805052463113281234162440311203
scene_13393,8,7,31011982499879973521129082735105430
scene_10934,7,4,1202157863122160687611518510176075625
scene_14851,7,3,12021272801011198627213969775130117656
scene_14921,8,0,2121195031221173538373157323712273422
scene_10433,6,5,1101122065337266110952783767295167395
scene_13545,8,0,10001202130140151092753601148270310
scene_13692,7,6,12021545704931915825226945318584819
scene_10078,8,1,11251244511003657109691381850520090329
scene_13463,8,1,12010000110100022001102101102001030002
scene_14709,8,5,110110510801000101011010120110010002000
scene_14100,7,0,110211141110180890519032980704102290
scene_11244,7,4,100020284511789796765593054219815156
scene_10402,7,4,1101326536288895731358316252231685
scene_13002,8,7,10001000100010001000100010001000
scene_11188,8,1,1202155215653138163751202204691643135
scene_14099,5,3,1202110064744526836803411717406020
scene_12758,6,3,02553958365210311577552342368183830
scene_12055,8,6,12022022391812313316443725931246124
scene_14882,7,2,11910001001030120100191101101011010110110
scene_10010,8,4,120219753594280986842803357051505590
scene_13109,8,1,1123126875112532044641870752561025
scene_12828,8,6,119132277282790222730345827062674360
scene_12610,8,2,110110211410712931172010510711311116109114
scene_14932,7,4,014119375418169543020639216810240472
scene_10847,8,1,120210162111120100910100090201114141010
scene_13605,8,6,1712021103606250481238298144351136
scene_12397,8,4,11014030674831660160958823960293878
scene_12464,7,2,110110110011101011111011101101111
scene_12849,8,2,1000112232963054961980540782700937349
scene_13721,7,1,1
scene_13304,8,5,3777826123145344852345634446629578589
scene_10892,8,4,12843559491955883170804964070553441
scene_11714,8,6,120213456893195345127597068194217
scene_10364,7,1,100041471590342163108211249030507519
scene_11748,8,5,123415652341565234156523415652341565
scene_14205,7,1,120177316630124301502230232624721648400
scene_13269,8,6,22007121328210055082120631261151236433
scene_12104,7,5,10001000100100011110101010111110001
scene_13544,7,5,1352183450562314058426563293379
scene_14950,5,3,11911236460979108234417070288962108155477
scene_14030,8,5,1102198317523152965635224257043208989
scene_13784,7,2,110112290741197700789098645091042
scene_14542,7,6,1000120110001010101101011010010001
scene_10428,7,0,11011210289021122134519190871013107
scene_13964,8,0,1101101010101011001010110101100010
scene_12774,8,4,11233260310350645320662010886508725
scene_10799,8,7,10001000100100010000110011001011000
scene_10743,6,1,12012172154911110515154791561351481644
scene_10084,7,3,120217737397922326418338134106900930
scene_10096,8,7,120230744390491333331195368538676068
scene_13220,5,1,100010001010110110101011110101000010
scene_12888,7,0,120211364223245414721731382304813151
scene_12740,7,1,1128132468911283157513379434982215
scene_12792,8,4,22683050739080698631433722939394308
scene_13095,8,1,112380231145112533611252132130111113
scene_10552,8,6,110215266245018811961473184148096598
scene_13922,8,6,10001000100010001000100010001010
scene_11981,5,3,5111307780396114911120925195911018919
scene_10268,7,0,120214721845946846911930211030906
scene_12180,7,2,1128211350311778515628756214711244248
scene_11075,8,0,1202107810223657664739586218771479
scene_12380,8,2,11231131059525627785396613130637747769
scene_14241,7,6,12021211041231056116101311211871187
scene_12486,7,3,1101123761108112254202881226474012210
scene_11953,7,1,2193201525685507212138977455834055024
scene_11319,7,6,12028066385742222166774257921171182800
scene_13994,7,2,1202641290165635902039057846938016
scene_12611,8,1,112310581905463320744221667115942337
scene_11636,8,5,1101102422103010211111111010101110
scene_13098,8,1,11011282762871915332031128314712833324
scene_14461,5,1,12013650736104680797891911063807541
scene_13067,8,7,12012072110021872110201391081016119100
scene_13563,8,5,1123322105201076725963067312845440416230
scene_10052,8,2,1202142123130993175458431208831520631
scene_10473,8,7,1674715177795005518267925349294555
scene_12249,7,4,1000930914155392760531630649240109000
scene_12599,8,7,12029907521107203768042956758200842240278
scene_12193,6,0,1123123123123123123123123123123123123123123123
scene_14863,8,1,1101101011011101101010101000010011110
scene_11900,8,7,10006959914150949162002560000000000
scene_13121,7,6,12021473140340383130834110824830364
scene_10320,8,7,12021170695731153662548249898221215
scene_13851,7,0,1101322778982315230332834878051346
scene_10873,8,5,11011023111111102311111023111110
scene_12243,8,0,1101122110202211302333241102212143
scene_10097,6,2,12021315773014963562601234019529455
scene_11150,6,3,110112711017261412990699107095010
scene_13258,8,5,1000100010001000101001000100010010
scene_13620,7,0,120280431610430721111071097248263880
scene_13206,7,2,217627911239631975591788140475822
scene_14314,7,2,1000100011101101010000000000000000
scene_11408,8,5,10001202101201010201202102021010120210
scene_11399,8,2,125016004223326212863142563010164047
scene_13441,8,4,11011011110100101001010000101010100000
scene_12415,8,5,11021021101011111111101001010010011
scene_11197,7,5,512312281299871334979462853144262996
scene_11708,7,4,21711286934846662809837621473697016015
scene_13528,7,2,1382101114721057631745179721213
scene_10196,6,1,51131300150315061460142298509917
scene_13677,8,3,01234567891011121314151617181920212
scene_12624,8,1,11281072801512312348326782387127345
scene_14097,7,4,1214345673890123456789101213141516
scene_12269,8,2,110218713031400645311354210290032
scene_10490,8,7,120212283557804725743162364342346
scene_14425,8,5,21231233404310744360119149027953970
scene_12840,8,3,11011011001100011101101011011010111
scene_11623,7,2,2000110110100101101001101101011011111
scene_13707,7,6,72001510342117379563737037592239457458
scene_11682,7,1,1135379567609092201578219921759065
scene_13635,8,2,11239118043122997923814123525541210506
scene_11581,8,0,3131107311025109311988012011200212206
scene_11116,7,6,1102307197424713810310372713194743895
scene_13726,7,5,120212345678910111213141516171823232
scene_10392,7,2,112345771980019964119910994821021662938
scene_13418,8,7,123456790971314162029356058443147
scene_10086,7,1,1196778078443256473645980724178309198
scene_11335,8,5,113272140117390010007000302009032518000
scene_13596,7,3,120211580302119695219731073796211680335
scene_13543,7,4,1102244183357701122154333460133423
scene_11141,7,3,1101101110001010101011011000100010
scene_13376,7,2,12029922925003386431037278716226329137
scene_13822,7,2,11985245422518022663137278873189145
scene_10650,8,5,11231089153537392210510710155214134
scene_12902,7,1,12021020221526202225102012033120408
scene_11917,8,7,111110101101101101001101101001101101101
scene_14578,7,3,1111110101101010111011000101110111
scene_13824,8,1,1202146230603831122813918261334525
scene_13996,6,1,110110111011110111101011011111001001
scene_14766,8,6,1310835389408168035411213396204869
scene_10041,7,2,1101101011001001011000000111000000
scene_14853,7,1,110110880109119091423118053937116000
scene_13797,8,1,125633628028011076936847594443482997
scene_14312,8,3,100010001001010110010110101110010100
scene_14438,8,4,17700164783627007784443007625103923
scene_10999,7,4,11023247782753667189124987113324541
scene_10073,8,6,1202108260123456840710617914673120816
scene_12932,7,4,21061010101010101010101010101010
scene_13093,8,1,5231198434566320449388230594396052066
scene_14134,8,7,1484349569807835272552454667920
scene_11405,6,5,12027311111111010010110100101010010110
scene_12160,7,6,12021048112846931953846358728507185207
scene_11975,7,1,120264757848832919951582310191763817
scene_11831,8,5,12021470006238222773560743540401245
scene_13856,7,2,11234567809012134678930215647812835
scene_13055,8,2,1102113215443711231425311299354210
scene_11767,7,5,1202806079289246364320112294771319524
scene_12454,8,7,11849010824111477246784581162823298298
scene_12350,7,1,12021520467811961346412039273468524795
scene_12983,8,4,110120210522111101110102101111121011
scene_13086,8,7,120299316232354587235628019081763709
scene_12482,8,3,5115109024674502976367664668254479
scene_13168,8,0,11013211211231111132211222120211130112
scene_14308,7,0,11231234231234112312341123123123412312
scene_14313,8,6,15997950143937485786834210084120700470
scene_10484,7,5,20005200001033223100596334411992112635
scene_11983,8,5,120110001406103808353364270187018185
scene_10861,8,7,12017720670211739180060313528401071280
scene_10482,8,5,1101101010110110001111001010110010
scene_14757,7,6,2000101011101110111011000001110236
scene_13539,6,3,120214983939874260113059907351427
scene_12496,8,4,12029970668721245472306176587703847
scene_10266,7,0,1202161398888139888813988691692208104
scene_14627,7,3,120217621382749897986849647476812314
scene_12565,8,7,31154600311232027161122012110562545
scene_10431,7,0,12021926001373598071762691115723038
scene_14379,8,6,1202255302488785052593834628938484725
scene_13158,8,1,12021082808081912891781299138742069
scene_11028,7,4,110100011011010101101111011110010010
scene_11744,7,0,100010001111000101111011100110111010
scene_12451,7,0,11011011101011010101101110110111110
scene_10931,6,1,1002189987890731423705056613721076
scene_12203,8,6,1201810544444211871108405444827358
scene_12115,8,7,12026486277967865706107434500451780
scene_12314,7,4,11496878138784662654783562047438655
scene_11533,6,2,119112350000000000000216547778105905
scene_12920,7,1,120210931176286926162254216231733
scene_14166,8,0,1101101100110001101101100110001101
scene_11651,7,3,10003520704422526314598992852562625568
scene_11358,7,4,110112111111221121119111120101011
scene_13821,8,4,11254678222736961231488159764723455
scene_13679,8,3,11287835697817983592890606034974369
scene_12948,8,1,1000973557006935494410001633710041108
scene_11663,7,1,1111111111111111112110011001111
scene_13265,8,4,12021371129057624823481853493817872125
scene_12377,8,2,11231115731231511137124511233143415
scene_12073,8,3,10001000100010001000100010001000
scene_11709,8,7,1202124520826768842291021357528362311
scene_10036,7,4,112121123545654312551262134734545
scene_11080,8,7,1202111628461071473463890514823629197248
scene_14153,7,4,2000721870639021198732130852182615868
scene_13432,8,1,120219294124105745206221569621218052
scene_12863,7,5,120112011020112011020112011202011201
scene_11292,4,3,3100913967369931587841383819088444487
scene_12976,7,6,11231243515678334567829185036187619
scene_12639,8,2,120210739635793970848037197315032347
scene_10143,7,5,10004100820423612784031727682233586
scene_12881,6,3,1123162553056225300758660154349769835
scene_13869,7,6,120215811994579296667255658717307184
scene_14809,7,3,1121112011123311130112431144114631128
scene_14862,8,1,1102165863029078991514422187987910230
scene_12075,8,4,12011801129032017813042001314019023128
scene_11699,7,2,21372356277360829022530948196392753
scene_10897,8,4,12029977220078112345103820121216100856114
scene_14587,6,2,2114823722134940763488132935721829
scene_13085,7,5,14215454462176446521265456734823934
scene_11755,8,2,11011011110111011111101010101111010
scene_12773,7,1,112313798071127648982391929272162979
scene_10283,6,4,1123124124124124124124124124124124124124124124
scene_12754,7,0,11251066305280100312854318874985727
scene_10065,8,3,119513072331428112345459770891734807
scene_11059,8,7,10002808111982240248561986233784710618
scene_12744,8,4,120121283912436468323910272805523
scene_10305,8,6,6777028820149492132001310340333459
scene_12488,7,0,1201211612010100110111106109011110011
scene_14977,8,2,110112390939075791230141406109620
scene_11354,6,3,410727274224413398330981789707478
scene_13222,8,5,120110001101101010110011000110010
scene_10007,8,5,120215542141777430003383595221712303
scene_10104,8,5,120225047214721053941065714106256536
scene_11406,7,1,110021553742100763084990345161300
scene_10534,8,4,11987298672064975345673634704547
scene_14829,8,2,1202190211397009471637096525261135
scene_13798,8,4,4167117575126912144408539262692324
scene_13270,8,6,120210479182830055047543449469726344458
scene_11851,8,2,120225690211595334092102983224687459107
scene_13540,8,7,120225021210720210710472100631201812100704
scene_13709,8,7,12021479884830990051317359491720158
scene_12251,7,3,12021391209314731788506302063254320
scene_12887,8,3,10003130400482750143193505525734149106
scene_12183,7,0,11021647803278466577652388766585040
scene_12393,8,7,120224429164618902887960091987674223
scene_13878,8,2,31021573133935678756503416031749950
scene_12575,7,5,120210103520103211220222330123010
scene_10008,6,0,120214804627791363836356536118499
scene_14114,8,3,1101122233344556789101112233334455
