scenario,seq_len,ground_truth,answer
01_94,5,"(2, 3)","1,2135343456767457890123412412346"
02_64,5,"(3, 4)","1,2304134556778901112134156171819"
01_132,5,"(2, 3)","1,27812569705366900236390252036"
01_03,4,"(0, 1)","1,20002010930003005708180502001102"
03_29,4,"(1, 2)","1,4000210399016055378119514882092235"
03_60,5,"(2, 3)","1,210083353043534834448651752557664"
14_59,4,"(0, 1)","3,4201613091081710691122663368740"
04_45,4,"(2, 3)","3,430000800000200224000006050001216"
05_89,5,"(2, 3)","3,416944166887335082934431626214052"
03_33,5,"(0, 1)","4,162103284562943403801535950628115"
17_110,4,"(2, 3)","3,91038044890631371483025368147390"
14_45,5,"(1, 2)","1,2349203351301300310354121235314"
03_41,4,"(2, 3)","1,21333089503266784352119179997"
17_167,4,"(2, 3)","1,3907742748232227252890829002980"
05_55,5,"(1, 2)","1,234567109876122034214020324938"
14_28,5,"(1, 2)","1,220184576875066337984137134973668869"
07_89,4,"(1, 2)","3,8377107115937090718611047012688657"
10_36,5,"(3, 4)","1,246573707859268122441303289648"
04_11,4,"(1, 2)","1,250000020002000300030007002000"
26_33,5,"(1, 2)","1,20005230791846241911928081000011"
01_82,5,"(2, 3)","3,4236263034454611274762149678108"
06_28,4,"(0, 1)","1,215511394028000000000000345678"
04_77,5,"(1, 2)","1,22376674070984305195685399217716015"
09_76,4,"(0, 1)","3,110718585416762703580746440093"
07_34,4,"(1, 2)","3,252765623083052574294243041817629"
17_69,4,"(1, 2)","1,22758327414385754899912318465628"
07_83,4,"(1, 2)","1,2120223435467890952061103141516"
01_104,5,"(0, 1)","3,214665073130508140832181038624"
02_17,4,"(0, 1)","1,2"
13_08,4,"(2, 3)","1,210005275974105311652859350730"
18_11,4,"(2, 3)","3,41601417942725353971500809413"
17_87,4,"(1, 2)","3,2223568355611234586789701354627"
02_12,5,"(1, 2)","1,2230120121161062112116262001102"
03_16,4,"(2, 3)","3,269000000002000001011601013201"
03_69,5,"(3, 4)","3,4"
14_26,4,"(1, 2)","1,3"
01_188,5,"(3, 4)","1,2757690771565379441415277079"
26_117,4,"(0, 1)","1,437590491347003408261731989214532"
17_123,4,"(1, 2)","1,3726429685727809448473561053537"
01_31,5,"(1, 2)","3,1308123166972862971281123184119575"
02_32,5,"(1, 2)","3,421234121424312214313213123543"
04_120,5,"(2, 3)","3,425572461133498419483521745459"
02_76,5,"(3, 4)","1,200045931129301347062114020087346"
17_169,5,"(3, 4)","2,31663833935057959889207404078"
14_54,4,"(1, 2)","1,21131227583112763455132804058"
02_63,5,"(1, 2)","1,2633232137120211102345349778"
09_02,5,"(1, 2)","5,111427308364298577038875343510"
02_45,5,"(3, 4)","1,2304235412567890123734858112345"
03_18,5,"(0, 1)","3,12015169474755841231422758582449"
14_55,4,"(0, 1)","3,12114129200003822553313641194527"
05_63,4,"(0, 1)","3,42772198533112831954312151698"
02_49,5,"(1, 2)","3,4"
04_83,4,"(2, 3)","1,39859112811943581267025761625969"
06_27,4,"(0, 1)","1,021200310061000000001302108200227000"
22_40,5,"(3, 4)","1,2731134112179843544093213548939132"
22_15,5,"(0, 1)","1,357084507547118429540268629102"
05_64,5,"(3, 4)","3,120211585233391191201632018992999"
01_127,5,"(3, 4)","1,56619262000409316910017308680300"
10_02,5,"(3, 4)","1,29841302120612502700630071310039"
01_120,5,"(2, 3)","1,33048322176166350424476643549420"
17_131,4,"(2, 3)","3,18629274712569590605621201871"
03_37,5,"(0, 1)","1,273123101111073572134423514312342"
01_129,5,"(0, 1)","1,5793757525511283352512432267064"
17_126,4,"(2, 3)","1,3443114995538499815620837494105179"
07_26,4,"(2, 3)","1,23014010002401120060900000000"
17_93,4,"(1, 2)","1,3"
02_16,4,"(2, 3)","1,20009270506817073826646330720"
01_100,5,"(2, 3)","1,235628893551120035536199131207"
03_24,4,"(0, 1)","3,268419021243419341347915871978"
13_10,5,"(2, 3)","1,2630830304050028200914072072530"
26_93,5,"(3, 4)","1,21231112821213314112251191362404838"
17_117,4,"(0, 1)","1,33560653395779205113751547591985"
01_30,5,"(3, 4)","3,4361140220000132039200430315103"
04_50,4,"(0, 1)","1,219794143567335637290570800029"
05_62,4,"(2, 3)","3,2153602749210819874086618110757275"
17_42,4,"(2, 3)","1,3321000411234513000215456171032099"
07_60,4,"(1, 2)","9,10252745234789087411240412564"
14_64,4,"(2, 3)","1,21234567789101112131415161718"
22_41,4,"(0, 1)","1,4"
18_17,5,"(0, 1)","3,1108808313390341213278904141192327"
07_41,4,"(2, 3)","1,2255416388710831739215317413221"
17_127,4,"(1, 2)","1,210511146926784827782471140219"
13_24,5,"(1, 2)","3,4363762137275200202272947718018832"
07_40,4,"(0, 1)","1,2125122983112344891123455678910"
17_132,4,"(1, 2)","3,12721803107421076481121742625"
01_81,4,"(0, 1)","1,2"
26_84,5,"(0, 1)","3,121221345663478689610235821"
04_80,4,"(2, 3)","1,56220546758342398430210534210811298"
26_28,4,"(1, 2)","2,11954862191194123124778673311226"
01_34,5,"(3, 4)","1,3162178215793516935974419570934"
17_83,4,"(0, 1)","1,2232611093606636001058921147"
01_163,5,"(0, 1)","1,2339351062760331210139222829739"
04_85,4,"(1, 2)","1,312214778042952503320253253384611"
01_170,5,"(2, 3)","1,2243000211513603304655020291050"
01_168,5,"(1, 2)","1,31234565789012354691237458565"
17_14,4,"(0, 1)","1,24676787980241198310131141151224"
07_16,4,"(0, 1)","1,2901302913406261238140242260"
01_147,5,"(0, 1)","3,5"
02_33,5,"(0, 1)","1,2101302178318931628914884473086"
02_93,5,"(3, 4)","5,11286053381197907416708932550476"
17_134,4,"(0, 1)","1,21283311234567898765432112345678987654"
17_150,4,"(2, 3)","1,21091941516770932763943843001961122"
01_07,5,"(1, 2)","1,2153101104111511281171612316141301"
17_70,4,"(0, 1)","1,26214673524681974321000560228954"
03_08,4,"(2, 3)","1,21441999013410130621393183331361"
06_49,5,"(3, 4)","3,43436452253457673452156273534678"
18_65,5,"(1, 2)","6,18570282441470451819860131020"
10_24,4,"(1, 2)","1,21853940330452522055974809660748"
17_43,5,"(3, 4)","1,220179232033673105209897421234"
01_79,4,"(0, 1)","5,616060470455422337539494765157"
03_67,4,"(2, 3)","3,300060001455211200021101200034"
14_06,4,"(2, 3)","3,11913151517603267122996384878"
01_97,4,"(2, 3)","3,11704470713045045625407917870365"
06_57,5,"(1, 2)","1,26210567339320830300492526012437"
09_03,5,"(2, 3)","1,29194991043224947371709727359348"
07_31,4,"(1, 2)","1,21234345567891011121314151617"
02_83,5,"(2, 3)","3,4011011020612051022031612613110110"
26_125,4,"(1, 2)","3,4235678798101213141516171819"
01_26,5,"(3, 4)","1,2243324345678089876531008194774667"
05_33,4,"(0, 1)","1,2134456798790121983802123459012"
01_85,5,"(1, 2)","3,221103027411035312011724214019"
05_32,4,"(0, 1)","1,21053610533117235432169021955777"
14_75,5,"(0, 1)","3,169128934732723223231023344037"
10_11,5,"(2, 3)","4,119927341093404966102883797247"
01_01,4,"(0, 1)","1,2188708546672468879842352983867514216"
18_68,5,"(1, 2)","21,21101206202112213243241112622324"
14_01,5,"(1, 2)","1,345678910235676544345678910123467"
26_47,5,"(0, 1)","1,253111111111323152222222345445"
02_81,5,"(0, 1)","3,27292610722623049621266300054201"
26_04,4,"(2, 3)","1,214217295632399871033253456345"
17_74,4,"(2, 3)","4,3289141847321503319831199713288"
17_115,4,"(0, 1)","1,568144340663818734827434343204687"
17_166,4,"(0, 1)","1,2232423345679136589789011231004"
09_67,5,"(0, 1)","60,709998007116301944074536198994411"
14_84,5,"(0, 1)","3,4251279930463040358311601159"
10_12,5,"(2, 3)","1,216021109999298739476208798819"
01_29,5,"(0, 1)","3,21087562156558291836140391314396"
09_20,5,"(1, 2)","1,21001001020000001010010100010000200"
13_25,5,"(2, 3)","3,517024813280542112431236474835"
01_04,4,"(2, 3)","1,21731648341173612693555431364"
06_04,5,"(3, 4)","3,1000200041001000100010003100"
02_47,5,"(1, 2)","1,310523621464674462775707569328"
22_14,5,"(1, 2)","2,11231113558032646458262397840"
26_24,4,"(2, 3)","3,4"
13_12,4,"(2, 3)","1,236852103129472907646211776224"
03_71,4,"(2, 3)","3,41115385211554314647661126120"
18_54,4,"(1, 2)","3,2301202106350321107401608101409"
17_153,4,"(0, 1)","1,3147179949172812524126331328019"
06_47,4,"(1, 2)","3,16343243340278730082371306320437"
04_19,4,"(1, 2)","1,38798563400432330423412349412"
26_03,4,"(0, 1)","1,273153446273154739647492734575"
10_21,5,"(0, 1)","1,2142174631241202342536182943655"
18_23,4,"(0, 1)","3,2993681805023112393197449938081851"
07_17,4,"(2, 3)","3,59650113786804374539278290386885"
01_75,5,"(3, 4)","1,200052108213031302112021120211304"
17_33,4,"(1, 2)","3,5202206022403243513443745555765"
26_91,4,"(1, 2)","1,212316334549578077179198253536"
18_71,5,"(3, 4)","1,3"
18_36,5,"(3, 4)","3,4622227627762851322478462718"
05_25,5,"(0, 1)","3,142256933739119034326493515031198"
05_52,4,"(2, 3)","1,3198224723780893935305222144002"
22_09,4,"(2, 3)","4,100020001000102001400021000002"
02_13,5,"(0, 1)","1,2109483464331267312838160059014"
03_48,5,"(0, 1)","1,214749391471201472748984379487"
04_119,4,"(1, 2)","1,39823204949577421890411243424"
14_70,5,"(2, 3)","1,216220056219113866694616171311"
04_20,4,"(0, 1)","1,210310829091917131324140234273029"
06_31,5,"(1, 2)","2,39272723314848795472549110280"
09_63,5,"(1, 2)","3,4000211016181920252933434547"
17_68,4,"(0, 1)","1,562324786211366132034112218213"
05_75,5,"(3, 4)","3,40920121120021510609000410510110"
06_10,5,"(1, 2)","1,30712008332098469336310591958"
09_59,5,"(3, 4)","1,213612142311231584134132134213"
22_01,4,"(0, 1)","1,42633295353165865310810818751562"
18_40,5,"(2, 3)","3,1373124242371071651103025677544"
02_53,4,"(1, 2)","3,2345678910111213141516171819"
17_77,4,"(0, 1)","4,135185417212021660000004002118"
26_44,5,"(0, 1)","1,396354312342361414122162731525"
07_32,4,"(1, 2)","1,251216574562144963174592678438"
17_04,4,"(2, 3)","3,42611071929276577532061431173824"
14_65,5,"(0, 1)","1,213345576658778079184524627829"
26_27,5,"(0, 1)","3,2411950767867030441873421729345"
05_31,5,"(0, 1)","3,1350013412857892120178690811426"
07_37,4,"(0, 1)","1,21349291728439550241634182015"
17_152,5,"(1, 2)","3,287617674119520314460387231584"
02_96,5,"(1, 2)","3,4129492220102978771186023041304"
22_16,5,"(3, 4)","1,210929639980943973456596348249"
14_63,4,"(1, 2)","3,143629921443231121679189872476"
06_26,5,"(3, 4)","1,30002201220132010002011002012003"
17_12,4,"(0, 1)","3,54942231161181778581124389177596"
14_86,5,"(3, 4)","1,215064853946768439978348209311"
02_101,5,"(0, 1)","1,342255862245534352788667523"
17_170,4,"(0, 1)","25,260010710210012166143318146153895"
02_55,5,"(3, 4)","1,219033851234092312313540815503320"
10_35,4,"(0, 1)","1,210629812109294787437057911923015"
07_22,4,"(1, 2)","3,1210119101214171190312181170"
26_53,5,"(2, 3)","1,23767569230363044824953102766918"
04_60,4,"(1, 2)","1,212436589213092114333849121422"
01_28,5,"(2, 3)","1,31493941107790843623220673139267"
07_36,4,"(1, 2)","1,21457710734691418123767352503"
26_122,4,"(2, 3)","1,200345656879012345678901234567890"
05_77,5,"(3, 4)","1,26811262542459000252667352224"
18_12,4,"(0, 1)","1,351234734567891011121314151617"
17_104,4,"(0, 1)","3,1733272425069490446801381892647"
17_97,4,"(1, 2)","3,710864390512811231536871313323"
26_83,5,"(1, 2)","1,21096713541253111535293852316"
03_26,4,"(0, 1)","1,862166430742182234329132628508"
01_55,5,"(0, 1)","1,262535348983042100400016068074"
05_73,5,"(2, 3)","3,42196955120219863334000112198639835"
04_18,4,"(0, 1)","3,411010001011001011100011110210110"
09_09,5,"(0, 1)","0,12092437723246929752740420077086"
09_52,5,"(3, 4)","1,213328810863628837929079324038317"
03_11,4,"(2, 3)","1,320006387614429511028161721135"
09_39,5,"(1, 2)","3,1240194014823452048702865136189"
14_85,5,"(0, 1)","56,74332025222437826579743331676211"
22_48,4,"(2, 3)","1,2413015591312344567789119202"
22_23,4,"(0, 1)","1,212345672384657890123456789098"
02_01,5,"(1, 2)","1,21991192305133082364714321948425"
26_45,4,"(0, 1)","3,562180180291809108001882285350596"
18_69,5,"(0, 1)","1,372158119811979013212113211395"
06_29,5,"(1, 2)","1,21286210334029800297420228314"
04_54,4,"(1, 2)","1,2180809550211317061213170972022"
01_185,4,"(0, 1)","3,4457110745132119516296351552037"
01_47,5,"(1, 2)","1,220071201839925888142011440614201"
04_02,4,"(2, 3)","1,3002478062118948671634169945"
09_26,5,"(0, 1)","4,3"
06_40,5,"(0, 1)","1,2164113532123456789101112131415"
18_35,5,"(3, 4)","1,2187275003337364247047385916423"
01_76,5,"(2, 3)","3,4083038626454555834184253606985"
09_73,4,"(1, 2)","1,100074044030088902731000890085"
02_46,5,"(1, 2)","1,2103131434151617181920222425"
18_08,5,"(2, 3)","1,21434567789012131451678987654321"
17_10,4,"(0, 1)","2,420210041361071701900574795890173"
01_172,5,"(2, 3)","1,219762344353525934123862354379298"
05_70,5,"(3, 4)","1,21072073109961396980012061111201478"
07_84,4,"(0, 1)","3,572103334261073150534232109143"
09_13,4,"(2, 3)","1,3951329149321205170803226441124"
01_95,4,"(2, 3)","1,2353143148627431618135129431052"
09_74,4,"(1, 2)","0,14662715352326223321574754460"
26_49,5,"(3, 4)","1,211515116121121151610710913104113111"
26_75,5,"(2, 3)","3,421306834121465321432512345655"
07_71,4,"(0, 1)","03,1201420142014201420142014201"
04_22,4,"(0, 1)","1,2352201112313314151201422311413112"
02_95,5,"(3, 4)","2,82012124258439049515368120626789"
26_107,4,"(2, 3)","1,214435687119391611286432356823"
07_81,4,"(2, 3)","1,2202121120313112811206123203125011"
26_56,5,"(0, 1)","1,230187615311651123131123123111956"
03_02,4,"(0, 1)","1,214414378923582425311013894128"
01_05,5,"(1, 2)","1,2101204110220411031110220202041"
06_06,4,"(2, 3)","3,5101202308351039421141433510031198"
22_27,4,"(1, 2)","6,7067686250396637460185587528900"
14_74,5,"(1, 2)","1,212345678901234567890123456789132"
04_35,5,"(2, 3)","11,2101481109422948310629378222708"
14_03,4,"(0, 1)","1,010220347203294084275931031241605"
26_70,5,"(1, 2)","3,4"
04_117,4,"(1, 2)","1,6134973105531657536345973194814"
18_66,5,"(2, 3)","3,1253035646467678901345879451123"
01_145,5,"(1, 2)","1,23543234567983456012345675634567"
26_101,4,"(1, 2)","1,2134223545677899101213141617"
17_21,5,"(2, 3)","1,245214311144027931288574801310"
04_69,4,"(2, 3)","1,312317741123451234567856789789123456"
04_27,4,"(2, 3)","1,3160173423801306213019112643636"
01_88,5,"(0, 1)","3,462512531714723169535641032717"
01_149,5,"(2, 3)","1,34627834567754331198798761054575"
01_153,4,"(2, 3)","1,298524568008112849990513595613090"
14_16,5,"(0, 1)","1,2359337570202885112322154345204"
22_31,5,"(1, 2)","1,21373752240790851413793144134171"
01_84,5,"(2, 3)","3,4621123744251029061493751016140"
18_20,5,"(0, 1)","5,720453437087082653612223067413"
02_04,5,"(0, 1)","1,21824480771337313255875735017244"
02_65,5,"(1, 2)","3,64009170750011092978273200211199"
04_47,4,"(1, 2)","3,1041023807811032948067556925116"
05_13,5,"(2, 3)","1,213110410912617553112161711517110"
06_02,5,"(1, 2)","1,21363547217152234103523456768"
01_143,5,"(2, 3)","3,499943221893061173060433253202101"
02_15,5,"(1, 2)","3,1356723678356862114350154315"
26_63,4,"(2, 3)","1,21431418435298612345678910111213"
