scenario,seq_len,ground_truth,answer
scene_16_007735,7,"(3, 4)","5,6"
scene_5_002031,5,"(3, 4)","2,3"
scene_10_004719,8,"(0, 1)","3,4"
scene_3_001292,7,"(1, 2)","5,6"
scene_11_005289,7,"(1, 2)","2,4"
scene_4_001602,8,"(0, 1)","4,5"
scene_1_000436,7,"(2, 3)","3,4"
scene_18_008701,7,"(0, 1)","4,5"
scene_5_002435,6,"(4, 5)","5,6"
scene_2_000828,5,"(1, 2)","2,3"
scene_5_002427,6,"(4, 5)","5,6"
scene_12_005598,8,"(1, 2)","5,6"
scene_9_004417,4,"(0, 1)","2,3"
scene_16_007997,8,"(0, 1)","4,5"
scene_11_005118,6,"(0, 1)","5,6"
scene_18_008515,8,"(1, 2)","3,6"
scene_5_002157,7,"(0, 1)","5,7"
scene_18_008959,6,"(0, 1)","3,4"
scene_16_007736,7,"(2, 3)","4,5"
scene_3_001302,6,"(0, 1)","2,3"
scene_12_005737,7,"(4, 5)","4,5"
scene_13_006276,8,"(1, 2)","5,6"
scene_18_008793,8,"(2, 3)","5,6"
scene_16_007968,8,"(5, 6)","4,5"
scene_10_004781,8,"(3, 4)","5,6"
scene_12_005578,8,"(1, 2)","8,7"
scene_12_005691,7,"(4, 5)","4,7"
scene_3_001066,6,"(1, 2)","4,5"
scene_11_005435,8,"(5, 6)","4,5"
scene_13_006403,7,"(4, 5)","3,4"
scene_18_008844,8,"(4, 5)","3,4"
scene_6_002562,6,"(3, 4)","3,4"
scene_11_005055,7,"(1, 2)","2,3"
scene_12_005745,8,"(6, 7)","5,6"
scene_17_008370,8,"(3, 4)","4,5"
scene_18_008626,7,"(3, 4)","2,3"
scene_5_002073,5,"(1, 2)","3,4"
scene_5_002116,7,"(0, 1)","4,5"
scene_18_008987,8,"(0, 1)","2,3"
scene_11_005083,5,"(3, 4)","5,6"
scene_10_004792,6,"(2, 3)","3,4"
scene_19_009479,6,"(3, 4)","3,4"
scene_11_005088,7,"(3, 4)","4,5"
scene_15_007176,8,"(3, 4)","5,6"
scene_10_004544,7,"(5, 6)","1,3"
scene_5_002289,7,"(0, 1)","3,4"
scene_18_008622,5,"(0, 1)","4,5"
scene_11_005379,5,"(0, 1)","2,4"
scene_13_006320,8,"(3, 4)","3,4"
scene_12_005844,7,"(5, 6)","3,6"
scene_10_004808,6,"(2, 3)","3,4"
scene_20_009732,8,"(6, 7)","4,5"
scene_6_002928,7,"(0, 1)","4,5"
scene_7_003408,8,"(1, 2)","2,3"
scene_10_004875,8,"(1, 2)","4,5"
scene_19_009168,7,"(1, 2)","5,6"
scene_18_008624,8,"(4, 5)","5,8"
scene_15_007462,6,"(3, 4)","3,4"
scene_12_005918,8,"(1, 2)","4,5"
scene_8_003954,8,"(3, 4)","5,6"
scene_5_002067,5,"(1, 2)","3,4"
scene_10_004601,8,"(2, 3)","6,7"
scene_15_007162,8,"(3, 4)","3,4"
scene_13_006464,8,"(1, 2)","5,6"
scene_14_006748,8,"(6, 7)","4,5"
scene_6_002649,8,"(0, 1)","5,6"
scene_18_008907,7,"(3, 4)","3,4"
scene_2_000792,6,"(4, 5)","3,4"
scene_14_006937,8,"(0, 1)","3,4"
scene_12_005502,8,"(0, 1)","4,5"
scene_2_000564,8,"(5, 6)","4,5"
scene_11_005355,6,"(4, 5)","3,4"
scene_11_005062,4,"(0, 1)","3,4"
scene_3_001449,8,"(0, 1)","3,4"
scene_4_001929,8,"(6, 7)","6,7"
scene_9_004114,5,"(1, 2)","2,3"
scene_5_002048,5,"(1, 2)","1,2"
scene_11_005230,7,"(3, 4)","7,8"
scene_5_002369,7,"(3, 4)","2,7"
scene_7_003321,8,"(3, 4)","6,7"
scene_11_005497,6,"(1, 2)","4,5"
scene_2_000881,6,"(3, 4)","4,5"
scene_3_001310,6,"(0, 1)","2,3"
scene_18_008694,6,"(1, 2)","2,3"
scene_11_005284,5,"(3, 4)","4,5"
scene_4_001675,7,"(0, 1)","4,7"
scene_8_003819,5,"(3, 4)","3,4"
scene_11_005114,7,"(2, 3)","5,6"
scene_18_008899,6,"(3, 4)","4,5"
scene_5_002313,6,"(2, 3)","2,3"
scene_18_008906,7,"(3, 4)","3,4"
scene_19_009083,8,"(5, 6)","2,5"
scene_11_005403,4,"(2, 3)","4,5"
scene_18_008592,8,"(6, 7)","5,6"
scene_5_002245,6,"(4, 5)","4,5"
scene_9_004296,6,"(3, 4)","5,6"
scene_8_003535,6,"(1, 2)","3,4"
scene_6_002609,8,"(1, 2)","3,5"
scene_11_005474,5,"(2, 3)","3,4"
scene_8_003648,5,"(1, 2)","3,4"
scene_8_003920,5,"(0, 1)","7,8"
scene_19_009380,7,"(4, 5)","6,7"
scene_14_006902,7,"(5, 6)","6,7"
scene_6_002684,8,"(4, 5)","5,6"
scene_10_004668,8,"(0, 1)","5,6"
scene_11_005041,7,"(5, 6)","3,4"
scene_11_005349,5,"(2, 3)","2,3"
scene_5_002233,5,"(0, 1)","3,4"
scene_6_002607,6,"(0, 1)","4,5"
scene_20_009530,7,"(4, 5)","4,6"
scene_19_009301,7,"(3, 4)","3,4"
scene_13_006141,5,"(1, 2)","2,3"
scene_7_003195,6,"(0, 1)","2,3"
scene_11_005394,5,"(0, 1)","3,4"
scene_3_001082,7,"(1, 2)","6,7"
scene_10_004508,8,"(0, 1)","5,6"
scene_15_007354,8,"(4, 5)","6,7"
scene_10_004591,7,"(0, 1)","3,4"
scene_10_004643,7,"(5, 6)","3,4"
scene_11_005486,6,"(1, 2)","2,5"
scene_11_005030,7,"(3, 4)","5,4"
scene_13_006261,8,"(0, 1)","6,7"
scene_7_003491,8,"(4, 5)","2,3"
scene_7_003411,5,"(1, 2)","4,5"
scene_16_007767,7,"(4, 5)","2,3"
scene_11_005072,7,"(4, 5)","5,6"
scene_11_005180,5,"(0, 1)","2,3"
scene_5_002088,6,"(4, 5)","2,3"
scene_3_001431,8,"(0, 1)","6,7"
scene_8_003697,6,"(3, 4)","2,3"
scene_6_002552,8,"(5, 6)","2,3"
scene_10_004572,7,"(4, 5)","4,5"
scene_7_003271,8,"(4, 5)","6,7"
scene_8_003868,8,"(4, 5)","5,6"
scene_19_009323,7,"(2, 3)","4,6"
scene_5_002275,5,"(2, 3)","3,4"
scene_5_002398,6,"(1, 2)","3,4"
scene_12_005848,8,"(5, 6)","6,7"
scene_16_007920,7,"(5, 6)","5,6"
scene_10_004780,7,"(2, 3)","2,3"
scene_18_008896,8,"(1, 2)","5,6"
scene_11_005262,5,"(2, 3)","3,4"
scene_8_003704,5,"(3, 4)","3,4"
scene_10_004857,8,"(1, 2)","5,6"
scene_5_002124,5,"(2, 3)","3,4"
scene_17_008304,7,"(3, 4)","2,3"
scene_1_000402,7,"(2, 3)","3,4"
scene_15_007433,8,"(6, 7)","3,4"
scene_18_008646,7,"(0, 1)","6,7"
scene_18_008965,8,"(0, 1)","6,7"
scene_10_004854,7,"(3, 4)","3,4"
scene_7_003198,5,"(0, 1)","4,5"
scene_9_004093,5,"(0, 1)","5,2"
scene_10_004706,6,"(4, 5)","3,4"
scene_10_004658,8,"(1, 2)","5,6"
scene_12_005515,5,"(2, 3)","2,3"
scene_18_008561,8,"(1, 2)","6,7"
scene_18_008787,7,"(2, 3)","4,5"
scene_6_002579,6,"(0, 1)","2,3"
scene_3_001440,7,"(1, 2)","3,4"
scene_9_004229,5,"(2, 3)","2,3"
scene_10_004868,7,"(2, 3)","2,3"
scene_19_009271,8,"(1, 2)","5,6"
scene_5_002014,7,"(3, 4)","6,7"
scene_16_007844,8,"(6, 7)","4,5"
scene_5_002433,5,"(2, 3)","3,4"
scene_15_007063,8,"(4, 5)","5,6"
scene_18_008623,7,"(5, 6)","6,7"
scene_4_001843,8,"(4, 5)","5,6"
scene_12_005731,7,"(0, 1)","3,4"
scene_16_007732,8,"(5, 6)","2,4"
scene_6_002538,6,"(4, 5)","4,5"
scene_14_006643,8,"(2, 3)","3,4"
scene_10_004551,8,"(5, 6)","6,7"
scene_18_008902,7,"(0, 1)","4,5"
scene_5_002145,5,"(1, 2)","3,4"
scene_13_006022,7,"(2, 3)","3,4"
scene_10_004666,8,"(0, 1)","6,7"
scene_9_004295,7,"(0, 1)","2,3"
scene_6_002637,6,"(4, 5)","2,3"
scene_17_008498,8,"(1, 2)","4,5"
scene_10_004667,8,"(2, 3)","4,6"
scene_3_001337,6,"(2, 3)","1,4"
scene_1_000356,6,"(4, 5)","3,4"
scene_6_002640,7,"(1, 2)","5,6"
scene_3_001334,8,"(5, 6)","3,4"
scene_12_005671,6,"(2, 3)","2,3"
scene_5_002054,6,"(1, 2)","2,3"
scene_11_005347,6,"(2, 3)","5,6"
scene_10_004701,8,"(4, 5)","5,7"
scene_8_003948,8,"(3, 4)","6,7"
scene_6_002627,8,"(2, 3)","4,5"
scene_8_003571,8,"(6, 7)","4,5"
scene_12_005909,7,"(0, 1)","6,7"
scene_5_002437,7,"(0, 1)","4,5"
scene_2_000928,4,"(2, 3)","1,2"
scene_11_005404,5,"(3, 4)","1,2"
scene_19_009038,7,"(2, 3)","4,5"
scene_9_004415,6,"(0, 1)","4,5"
scene_19_009044,8,"(0, 1)","3,4"
scene_5_002448,5,"(2, 3)","2,3"
scene_2_000508,6,"(1, 2)","3,4"
scene_10_004906,7,"(5, 6)","3,4"
scene_5_002459,7,"(2, 3)","3,4"
scene_5_002260,5,"(1, 2)","3,4"
scene_15_007123,7,"(5, 6)","4,5"
scene_15_007152,8,"(3, 4)","4,6"
scene_19_009146,6,"(4, 5)","5,6"
scene_12_005568,7,"(5, 6)","4,5"
scene_11_005110,5,"(3, 4)","2,5"
scene_8_003728,8,"(4, 5)","4,5"
scene_11_005499,6,"(0, 1)","3,4"
scene_11_005053,8,"(0, 1)","4,5"
scene_2_000500,6,"(0, 1)","5,6"
scene_8_003530,8,"(5, 6)","2,3"
scene_3_001177,7,"(1, 2)","4,5"
scene_9_004482,6,"(4, 5)","5,6"
scene_2_000823,6,"(0, 1)","4,5"
scene_18_008668,8,"(6, 7)","6,7"
scene_11_005412,7,"(2, 3)","3,4"
scene_8_003577,6,"(4, 5)","4,5"
scene_16_007978,6,"(4, 5)","2,3"
scene_10_004556,7,"(1, 2)","3,5"
scene_8_003538,5,"(3, 4)","3,4"
scene_6_002833,7,"(1, 2)","4,5"
scene_18_008853,7,"(0, 1)","3,4"
scene_12_005758,7,"(2, 3)","3,4"
scene_18_008809,8,"(2, 3)","6,7"
scene_9_004001,5,"(0, 1)","2,3"
scene_3_001101,5,"(2, 3)","3,4"
scene_17_008335,8,"(1, 2)","6,7"
scene_13_006032,7,"(5, 6)","2,4"
scene_1_000005,6,"(1, 2)","5,6"
scene_2_000548,7,"(5, 6)","4,5"
scene_18_008504,8,"(0, 1)","5,6"
scene_11_005039,8,"(2, 3)","3,4"
scene_15_007388,8,"(6, 7)","1,2"
scene_12_005897,6,"(4, 5)","5,6"
scene_2_000913,7,"(3, 4)","5,6"
scene_2_000590,6,"(4, 5)","5,6"
scene_12_005892,8,"(5, 6)","4,6"
scene_15_007474,8,"(1, 2)","5,6"
scene_18_008731,7,"(1, 2)","2,3"
scene_7_003192,6,"(1, 2)","2,3"
scene_11_005381,6,"(1, 2)","3,4"
scene_11_005074,5,"(3, 4)","2,3"
scene_8_003977,5,"(0, 1)","4,5"
scene_9_004453,5,"(1, 2)","3,4"
scene_19_009131,7,"(5, 6)","3,4"
scene_18_008782,8,"(2, 3)","7,8"
scene_19_009098,8,"(6, 7)","6,7"
scene_4_001620,7,"(3, 4)","3,5"
scene_8_003857,7,"(5, 6)","5,7"
scene_5_002207,6,"(1, 2)","5,6"
scene_5_002161,7,"(2, 3)","6,7"
scene_3_001200,6,"(1, 2)","5,6"
scene_12_005824,6,"(0, 1)","4,5"
scene_10_004681,8,"(3, 4)","3,7"
scene_2_000937,5,"(0, 1)","4,5"
scene_11_005215,7,"(3, 4)","2,3"
scene_13_006428,7,"(1, 2)","4,5"
scene_19_009460,7,"(1, 2)","2,3"
scene_3_001136,6,"(3, 4)","4,5"
scene_11_005142,7,"(2, 3)","3,4"
scene_11_005371,7,"(2, 3)","3,4"
scene_2_000929,6,"(1, 2)","5,6"
scene_9_004281,4,"(0, 1)","1,2"
scene_12_005531,5,"(0, 1)","3,4"
scene_5_002243,6,"(1, 2)","5,6"
scene_8_003552,7,"(3, 4)","6,7"
scene_10_004982,8,"(2, 3)","3,4"
scene_9_004287,6,"(2, 3)","3,4"
scene_1_000100,6,"(0, 1)","5,6"
scene_19_009067,7,"(2, 3)","5,6"
scene_9_004201,4,"(1, 2)","1,2"
scene_12_005727,6,"(4, 5)","5,6"
scene_8_003902,6,"(3, 4)","2,3"
scene_5_002244,6,"(4, 5)","3,5"
scene_10_004552,8,"(2, 3)","4,5"
scene_8_003518,5,"(0, 1)","3,4"
scene_11_005042,8,"(0, 1)","3,4"
scene_18_008508,8,"(2, 3)","5,6"
scene_18_008602,8,"(1, 2)","5,6"
scene_5_002209,5,"(2, 3)","4,5"
scene_5_002488,6,"(0, 1)","2,3"
scene_5_002070,5,"(0, 1)","4,5"
scene_11_005158,6,"(4, 5)","4,5"
scene_2_000767,7,"(3, 4)","3,7"
scene_11_005170,7,"(2, 3)","5,6"
scene_5_002430,5,"(2, 3)","1,2"
scene_11_005358,5,"(3, 4)","3,4"
scene_18_008636,7,"(4, 5)","3,4"
scene_12_005615,8,"(4, 5)","4,6"
scene_19_009016,7,"(0, 1)","2,3"
scene_3_001171,8,"(3, 4)","3,2"
scene_3_001452,8,"(4, 5)","6,7"
scene_19_009275,8,"(1, 2)","2,3"
scene_1_000257,7,"(2, 3)","3,4"
scene_3_001168,7,"(0, 1)","5,6"
scene_12_005658,8,"(5, 6)","2,3"
scene_11_005294,6,"(3, 4)","3,4"
scene_8_003822,8,"(0, 1)","5,6"
scene_5_002137,6,"(4, 5)","4,5"
scene_18_008627,8,"(6, 7)","5,6"
scene_19_009258,8,"(4, 5)","7,8"
scene_6_002985,5,"(1, 2)","3,4"
scene_12_005837,6,"(2, 3)","5,6"
scene_6_002635,8,"(3, 4)","6,7"
scene_7_003413,8,"(0, 1)","5,6"
scene_18_008766,8,"(5, 6)","5,6"
scene_19_009245,7,"(2, 3)","5,6"
scene_3_001286,8,"(4, 5)","3,5"
scene_2_000830,8,"(2, 3)","5,6"
scene_18_008554,7,"(5, 6)","4,5"
scene_5_002059,4,"(0, 1)","1,2"
scene_10_004955,7,"(5, 6)","4,5"
scene_6_002951,7,"(2, 3)","2,3"
scene_14_006983,7,"(4, 5)","6,7"
scene_18_008699,8,"(2, 3)","3,7"
scene_5_002496,8,"(5, 6)","5,7"
scene_3_001283,6,"(3, 4)","2,3"
scene_12_005609,8,"(2, 3)","3,4"
scene_18_008773,6,"(3, 4)","5,6"
scene_17_008004,8,"(5, 6)","3,4"
scene_12_005575,8,"(2, 3)","6,7"
scene_11_005395,5,"(1, 2)","2,3"
scene_18_008540,7,"(1, 2)","5,6"
scene_3_001030,6,"(3, 4)","4,5"
scene_8_003966,7,"(5, 6)","2,3"
scene_14_006618,7,"(3, 4)","5,6"
scene_16_007656,8,"(5, 6)","1,2"
scene_6_002810,7,"(5, 6)","1,2"
scene_8_003763,7,"(1, 2)","4,5"
scene_13_006453,8,"(4, 5)","6,7"
scene_5_002262,6,"(4, 5)","3,4"
scene_11_005484,5,"(2, 3)","3,4"
scene_18_008527,8,"(3, 4)","4,5"
scene_8_003654,8,"(4, 5)","4,7"
scene_11_005275,6,"(0, 1)","4,5"
scene_15_007426,8,"(2, 3)","2,6"
scene_10_004840,7,"(2, 3)","3,4"
scene_1_000045,8,"(1, 2)","6,7"
scene_18_008713,8,"(3, 4)","5,7"
scene_5_002352,7,"(4, 5)","4,5"
scene_15_007002,6,"(4, 5)","2,4"
scene_18_008655,7,"(5, 6)","4,5"
scene_6_002745,8,"(2, 3)","3,4"
scene_11_005424,7,"(3, 4)","2,3"
scene_16_007747,8,"(3, 4)","5,6"
scene_19_009379,8,"(3, 4)","4,5"
scene_5_002362,8,"(5, 6)","6,7"
scene_6_002964,7,"(1, 2)","4,5"
scene_19_009333,7,"(4, 5)","4,5"
scene_1_000428,8,"(3, 4)","1,2"
scene_12_005877,7,"(5, 6)","6,7"
scene_2_000924,5,"(1, 2)","3,5"
scene_14_006635,8,"(5, 6)","5,6"
scene_12_005934,8,"(0, 1)","4,5"
scene_11_005184,8,"(2, 3)","5,7"
scene_3_001189,7,"(4, 5)","5,6"
scene_7_003168,8,"(5, 6)","6,7"
scene_19_009391,6,"(4, 5)","4,5"
scene_14_006930,8,"(2, 3)","5,7"
scene_5_002486,6,"(0, 1)","2,3"
scene_17_008358,8,"(6, 7)","5,6"
scene_5_002198,6,"(1, 2)","2,4"
scene_19_009207,6,"(2, 3)","3,4"
scene_17_008214,7,"(1, 2)","5,6"
scene_19_009196,8,"(6, 7)","6,7"
scene_18_008962,7,"(1, 2)","2,3"
scene_7_003103,8,"(1, 2)","3,7"
scene_4_001761,7,"(0, 1)","5,6"
scene_9_004391,6,"(0, 1)","5,6"
scene_10_004946,8,"(1, 2)","4,5"
scene_3_001072,8,"(3, 4)","2,7"
scene_3_001445,7,"(4, 5)","1,3"
scene_2_000940,5,"(0, 1)","3,4"
scene_11_005362,6,"(3, 4)","5,6"
scene_10_004992,8,"(3, 4)","2,3"
scene_15_007390,8,"(5, 6)","3,4"
scene_10_004563,7,"(4, 5)","3,4"
scene_11_005105,8,"(1, 2)","2,3"
scene_19_009099,8,"(5, 6)","5,6"
scene_3_001422,8,"(5, 6)","5,6"
scene_6_002535,7,"(3, 4)","3,6"
scene_10_004969,7,"(3, 4)","4,5"
scene_14_006828,8,"(3, 4)","3,4"
scene_7_003035,8,"(1, 2)","6,7"
